t,L_Cmd,R_Cmd,L_tau,R_tau,L_IMU_angle,R_IMU_angle,L_IMU_vel,R_IMU_vel,L_encoder,R_encoder,L_encoder_vel,R_encoder_vel
5.245208740234375e-06,-0.0,-0.0,0.1469821357821704,-0.19790554495412604,0.0,0.0,-0.1469821357821704,0.19790554495412604,-8.383404075698496e-05,0.00011663155740923646,-0.010544834658503532,0.004532334394752979
0.01314854621887207,-0.0,-0.0,0.20711825618507,0.02476352118159567,0.0,0.0,-0.20711825618507,-0.02476352118159567,-0.00027483475957470257,0.00020241842683840815,-0.012584797106683254,0.0006996808806434274
0.024498462677001953,-0.014650755769665125,-0.0,0.22185457608235762,0.02117535067023823,0.014650755769665125,0.0,-0.22185457608235762,-0.02117535067023823,-0.0004814207401893406,0.00014714235456727605,-0.013553240336477757,-0.0024160982575267553
0.036817073822021484,-0.014650755769665125,-0.0,0.19939814139097217,-0.0023775299030142608,0.014650755769665125,0.0,-0.19939814139097217,0.0023775299030142608,-0.0006511264081059704,0.00011463381442461943,-0.013710759580135345,-0.002270278288051486
0.04807257652282715,-0.0,-0.0,0.19264724644835504,-0.040416443794360414,0.0,0.0,-0.19264724644835504,0.040416443794360414,-0.0007754870695778062,0.0001210570530977276,-0.013259506784379482,0.0019643804989755154
0.05936479568481445,-0.0,-0.0,0.21326161113709977,-0.05052193211996576,0.0,0.0,-0.21326161113709977,0.05052193211996576,-0.0008855076081788994,0.00015363844249644668,-0.00960948783904314,0.001815763651393354
0.0719907283782959,-0.0,-0.0,0.20745919201440205,-0.07540626227250603,0.0,0.0,-0.20745919201440205,0.07540626227250603,-0.000983529932067295,0.00020163359270166425,-0.013944641686975956,0.00411698454990983
0.08336305618286133,-0.014650755769665125,-0.0,0.1638850663893801,-0.08383456229584971,0.014650755769665125,0.0,-0.1638850663893801,0.08383456229584971,-0.0010329818229966954,0.0002614174848090446,-0.013827906921505928,0.004922670777887106
0.0957481861114502,-0.014650755769665125,-0.0,0.09064743586909942,-0.0753804222794937,0.014650755769665125,0.0,-0.09064743586909942,0.0753804222794937,-0.0010010540271589788,0.0003107954832381351,-0.014914163388311863,-0.0009763021371327341
0.10705828666687012,-0.014650755769665125,-0.0,0.09495832577200883,-0.08485054626478249,0.014650755769665125,0.0,-0.09495832577200883,0.08485054626478249,-0.0009281011813533414,0.00035154874876361516,-0.011565583758056164,-0.0004914894816465676
0.11838269233703613,-0.014650755769665125,-0.0,0.1191886819867869,-0.10440200278458366,0.014650755769665125,0.0,-0.1191886819867869,0.10440200278458366,-0.0008774719472028646,0.00040145663592924645,-0.01563471369445324,-0.001200055587105453
0.13068890571594238,-0.014650755769665125,-0.0,0.12130618737183631,-0.1250427810955093,0.014650755769665125,0.0,-0.12130618737183631,0.1250427810955093,-0.0008448635081818534,0.00046553800300637004,-0.020852752029895782,0.0038836440071463585
0.1419539451599121,-0.014650755769665125,-0.0,0.13024922619248375,-0.11638510277590823,0.014650755769665125,0.0,-0.13024922619248375,0.11638510277590823,-0.0008187702584128691,0.0005247067013439364,-0.01819377765059471,0.005443046800792217
0.15326809883117676,-0.0,-0.0,0.1070484676342322,-0.13709730458842811,0.0,0.0,-0.1070484676342322,0.13709730458842811,-0.0007836046094869584,0.0005792765827387971,-0.01496369019150734,0.005937856622040272
0.1645519733428955,-0.014650755769665125,-0.0,0.12536660143127665,-0.11934370860464769,0.014650755769665125,0.0,-0.12536660143127665,0.11934370860464769,-0.0007464406491624553,0.0006244393774331729,-0.010366571135818958,0.003988916520029306
0.17688727378845215,-0.014650755769665125,-0.0,0.11186885363064886,-0.1249991452580579,0.014650755769665125,0.0,-0.11186885363064886,0.1249991452580579,-0.0007134401487017918,0.000652627915422308,-0.013470458798110485,-0.0004220491973683238
0.18812918663024902,-0.0,-0.0,0.11600257216174785,-0.1251425392099885,0.0,0.0,-0.11600257216174785,0.1251425392099885,-0.0006758459053369678,0.0006765206278257541,-0.00828857347369194,0.0024551176466047764
0.1993556022644043,-0.0,-0.0,0.15143513897654104,-0.10116111137394566,0.0,0.0,-0.15143513897654104,0.10116111137394566,-0.0006630859178596077,0.0006792138388452031,-0.0041639478877186775,0.003281194483861327
0.21755003929138184,-0.0,-0.0,0.15462227599799822,-0.09323431665638884,0.0,0.0,-0.15462227599799822,0.09323431665638884,-0.0006710930660066205,0.0006591188365860732,-0.004778577946126461,0.003148228395730257
0.2367722988128662,-0.0,-0.0,0.15816020726635904,-0.12970419844105788,0.0,0.0,-0.15816020726635904,0.12970419844105788,-0.0006781961549992744,0.0006550532038329387,-0.008555511012673378,0.0037096587475389242
0.2535719871520996,-0.014650755769665125,0.014647340675089993,0.15775379767053008,-0.1281713412407057,0.014650755769665125,-0.014647340675089993,-0.15775379767053008,0.1281713412407057,-0.000682365679584474,0.0006684084621926315,-0.017953209578990936,0.0011699660681188107
0.2658512592315674,-0.014650755769665125,-0.0,0.11857243083696514,-0.15537320994051618,0.014650755769665125,0.0,-0.11857243083696514,0.15537320994051618,-0.0006590324072685191,0.0006910888363292413,-0.013563231565058231,-0.0014785515377297997
0.2770569324493408,-0.014650755769665125,-0.0,0.10894142388021082,-0.15751227311013344,0.014650755769665125,0.0,-0.10894142388021082,0.15751227311013344,-0.0006069652797672792,0.0007237650125267998,-0.010114869102835655,-0.0038810346741229296
0.2883591651916504,-0.0,-0.0,0.11765128911393902,-0.1471045855993414,0.0,0.0,-0.11765128911393902,0.1471045855993414,-0.0005586356968994383,0.0007428927766639465,-0.01417739037424326,-0.0035132893826812506
