t,L_IMU_angle,R_IMU_angle,L_IMU_vel,R_IMU_vel,L_encoder,R_encoder,L_encoder_vel,R_encoder_vel,L_Cmd,R_Cmd,L_tau,R_tau
5.4836273193359375e-06,1.5188830395971706,3.9853513389791715,4.260318913557626,0.8422980086976395,0.0,0.0,-0.08254056828335624,1.105015324681343,-0.011186918296565663,-0.0022088343137190687,0.0,0.0
0.014926433563232422,1.5024032959487386,3.9633783474479287,3.3325703822384867,0.256351567864499,0.0,-9.755859719852687,0.05266674158642868,-0.05651097082048888,-0.029433045530024963,-0.004751419443562506,0.0,0.0
0.028000354766845703,1.4639505607690637,3.9633783474479287,2.2583352407110624,-0.3784237430380699,0.0,-9.755859719852687,0.0603066350083119,-0.027888681239946946,-0.03960014180374605,-0.0036866738923823695,0.0,0.0
0.04310107231140137,1.4694438086518744,3.9633783474479287,1.4526588845654942,-0.8178835736629253,0.0,-9.741205548988425,0.05084211057752333,-0.03452144359189728,-0.043128002634553596,6.515944908759184e-05,0.0,0.0
0.05840277671813965,1.5683222705424669,3.9359121080338753,0.8422980086976395,-0.9887846189059246,0.0,-9.755859719852687,0.05856889881328579,-0.07262822956994879,-0.04218268407888193,0.00486820760577149,0.0,0.0
0.07314324378967285,1.5902952620737096,3.9359121080338753,0.7202258335240685,-1.0131990539406388,0.0,-9.755859719852687,0.07410414407015996,-0.033163103060924216,-0.03921844230129447,0.00945393611763027,0.0,0.0
0.08848929405212402,1.5902952620737096,3.97436484321355,0.7690547035934969,-0.6958113984893544,0.0,-9.741205548988425,0.0696023757263538,-0.031856952779131587,-0.036279719272369074,0.012550258242046322,0.0,0.0
0.1032717227935791,1.5902952620737096,3.97436484321355,0.7202258335240685,-0.3784237430380699,0.0,-9.741205548988425,0.06569528740758834,-0.012360676383799387,-0.033570327907709016,0.013460586908911651,0.0,0.0
0.11815929412841797,1.6781872281986807,3.97436484321355,0.7690547035934969,-0.2319371328297848,0.0,-9.755859719852687,0.05719621755309834,-0.018758055676015472,-0.031070313059779447,0.012945425438495571,0.0,0.0
0.13314199447631836,1.6781872281986807,3.9359121080338753,1.306172274357209,0.06103608758678547,0.0,-9.741205548988425,0.06702906193591184,-0.012746314433877326,-0.030303903729143163,0.011278037794639803,0.0,0.0
0.14803194999694824,1.7660791943236518,3.941405355916686,1.696803234912636,0.256351567864499,0.0,-9.755859719852687,0.06875188377255499,-0.07826485652271503,-0.03192135372808568,0.008508373284691199,0.0,0.0
0.16290545463562012,1.7660791943236518,3.941405355916686,1.8921187151903496,0.4272526131074983,0.0,-9.741205548988425,0.06163652086448099,0.013959047371288152,-0.03466753302645073,0.005134229038850336,0.0,0.0
0.17890429496765137,1.760585946440841,3.941405355916686,1.8921187151903496,0.5737392233157834,0.0,-9.755859719852687,0.06520994377012075,0.027075486854792094,-0.037335564793313215,0.0013902414174311003,0.0,0.0
0.19316458702087402,1.760585946440841,3.9304188601510646,1.5014877546349226,0.5004959182116409,0.0,-9.755859719852687,0.054593125071690035,-0.03052531268492372,-0.03838222080976014,-0.00200788076328299,0.0,0.0
0.208038330078125,1.760585946440841,3.902952620737011,1.2329289692530665,0.28076600289921316,0.0,-9.755859719852687,0.05938394582055193,-0.047474237012271936,-0.03733274785528423,-0.004129257791005522,0.0,0.0
0.22306227684020996,1.7770656900892732,3.902952620737011,1.0620279240100672,0.08545052262149966,0.0,-9.741205548988425,0.05966932633191814,-0.03799504835209833,-0.035076199214550366,-0.004827391519115608,0.0,0.0
0.2389235496520996,1.7880521858548946,3.8644998855573363,0.7202258335240685,-0.1831082627603564,0.0,-9.741205548988425,0.06057121145715733,-0.05168730980172604,-0.03160849955176354,-0.004177948921431147,0.0,0.0
0.25392603874206543,1.83199816891738,3.8095674067292293,0.3784237430380699,-0.6958113984893544,0.0,-9.755859719852687,0.0696667155747268,-0.04963167966065674,-0.02667624517195282,-0.0015472343717935183,0.0,0.0
0.26821017265319824,1.83199816891738,3.760128175783933,0.15869382772564222,-0.9399557488364962,0.0,-9.741205548988425,0.0713776246009621,0.023516077843142753,-0.02084110996756989,0.0026971824032833813,0.0,0.0
0.2831766605377197,1.8759441519798656,3.760128175783933,0.03662165255207128,-1.037613488975353,0.0,-9.755859719852687,0.05626902604337572,-0.02846904221361973,-0.014844424821337947,0.007205947547958926,0.0,0.0
0.2981557846069336,1.9143968871595405,3.760128175783933,0.32959487296864154,-1.0131990539406388,0.0,-9.741205548988425,0.060526348320089456,0.009952933816007396,-0.010090104044996528,0.011209827732578538,0.0,0.0
0.3130464553833008,1.9473563744564046,3.7875944151979866,0.646982528419926,-0.7202258335240685,0.0,-9.741205548988425,0.03761890436501831,-0.03381065368601969,-0.007577932875672123,0.013733690114400798,0.0,0.0
0.32804226875305176,1.9473563744564046,3.798580910963608,0.7690547035934969,-0.6713969634546402,0.0,-9.741205548988425,0.05227479611678639,-0.031557895214158825,-0.006545536601817999,0.014915387981710049,0.0,0.0
0.3429746627807617,1.903410391393919,3.798580910963608,0.7446402685587827,-0.6958113984893544,0.0,-9.755859719852687,0.07109338467782643,-0.03175298249232732,-0.0058844828851279726,0.01577846274202784,0.0,0.0
0.35807037353515625,1.903410391393919,3.7875944151979866,0.3784237430380699,-0.8667124437323537,0.0,-9.755859719852687,0.06797826479745188,-0.04289017622814838,-0.004260967224270686,0.016942178855169278,0.0,0.0
0.3731410503387451,1.958342870222026,3.7875944151979866,0.1831082627603564,-0.8422980086976395,0.0,-9.755859719852687,0.0700294359722515,-0.03689018187751613,-0.0013751594248602643,0.01822792417168006,0.0,0.0
