t,L_IMU_angle,R_IMU_angle,L_IMU_vel,R_IMU_vel,L_encoder,R_encoder,L_encoder_vel,R_encoder_vel,L_Cmd,R_Cmd,L_tau,R_tau
5.245208740234375e-06,1.7001602197299235,0.6124971389334064,-2.0386053253986347,-0.7934691386282111,0.0,0.0,-0.20849215140466068,-0.1710978795550458,0.005366451905249789,0.002089914298584779,0.0,0.0
0.014703750610351562,1.6836804760814914,0.5905241474021636,-1.818875410086207,-0.6225680933852118,0.0,0.029298096444769328,-0.04197121562998415,0.2764530805950297,0.01470531271049874,0.005505414165274645,0.0,0.0
0.027684450149536133,1.656214236667438,0.5685511558709209,-1.550316624704351,-0.6958113984893544,0.0,0.029298096444769328,-0.03878060348298244,0.25454127344867344,0.02131212085935769,0.008138107501655716,0.0,0.0
0.04271721839904785,1.656214236667438,0.5685511558709209,-1.3794155794613516,-0.7934691386282111,0.014650755769679336,0.029298096444769328,-0.007977832705820136,0.2084508100838836,0.025681150859178242,0.010789617646002798,0.0,0.0
0.05767703056335449,1.6507209887846273,0.49713893339438187,-1.2329289692530665,-0.915541313801782,0.0,0.029298096444769328,-0.04940452918000754,0.1918409106003233,0.028437141839159713,0.013567405578944808,0.0,0.0
0.07259988784790039,1.6287479972533845,0.49713893339438187,-1.159685664148924,-0.9643701838712104,0.0,0.029298096444769328,-0.07746096860380966,0.21721482324308267,0.030057410120183356,0.01631286704870613,0.0,0.0
0.08890366554260254,1.6287479972533845,0.4696726939803284,-1.1352712291142097,-0.8911268787670679,0.014650755769679336,0.029298096444769328,-0.06412421049635318,0.24556808574614275,0.031018058965194176,0.018506365672669098,0.0,0.0
0.10264015197753906,1.6287479972533845,0.4202334630350322,-1.1108567940794956,-0.8422980086976395,0.0,0.029298096444769328,-0.08032607954817794,0.2355337107621742,0.03153942557203713,0.019959171793769773,0.0,0.0
0.1176767349243164,1.584802014190899,0.387273975738168,-0.8667124437323537,-0.8178835736629253,0.014650755769679336,0.029298096444769328,-0.08097372021971266,0.25131838465577944,0.031106592185063824,0.0208965153462479,0.0,0.0
0.1326122283935547,1.5518425268940348,0.387273975738168,-0.5981536583504976,-0.7446402685587827,0.014650755769679336,0.029298096444769328,-0.029341045261240116,0.19305144156878906,0.029218192422677747,0.021323732974070204,0.0,0.0
0.14768075942993164,1.5518425268940348,0.35431448844130387,-0.30518043793392735,-0.5981536583504976,0.029294681350179985,0.029298096444769328,0.03381940153084046,0.1985741431006336,0.025968253252370028,0.020994360634451276,0.0,0.0
0.16264724731445312,1.5353627832456027,0.35431448844130387,0.012207217517357094,-0.3784237430380699,0.029294681350179985,0.029298096444769328,0.16323011528099934,0.20739274441233987,0.021445187615680514,0.01963662898527768,0.0,0.0
0.17763781547546387,1.4694438086518744,0.35431448844130387,0.13427939269092803,-0.1831082627603564,0.058596192889538656,0.029298096444769328,0.35253357058402324,0.20570919616342428,0.01630967755582034,0.01727851940945205,0.0,0.0
0.19260120391845703,1.4694438086518744,0.3378347447928718,0.2075226977950706,-0.012207217517357094,0.07324694865921799,0.029298096444769328,0.4242261442789596,0.19348233045588165,0.011320817880451901,0.014205998972732338,0.0,0.0
0.20769548416137695,1.4254978255893889,0.3378347447928718,0.32959487296864154,-0.012207217517357094,0.07324694865921799,0.029298096444769328,0.4697459933633625,0.18172905565795744,0.006484004189991643,0.011054163892841758,0.0,0.0
0.22275519371032715,1.3815518425269033,0.3378347447928718,0.28076600289921316,-0.06103608758678547,0.07324694865921799,0.029298096444769328,0.42272518352842287,0.19940146310406462,0.002124418135596104,0.008430387268282125,0.0,0.0
0.23773670196533203,1.3376058594644178,0.29938200961319694,0.2075226977950706,-0.03662165255207128,0.07324694865921799,0.029298096444769328,0.3607165374160952,0.22835443489255033,-0.0012900342718308035,0.006207556654570083,0.0,0.0
0.25270795822143555,1.3376058594644178,0.28839551384757556,0.30518043793392735,0.03662165255207128,0.07324694865921799,0.014650755769679336,0.3213220873567244,0.15847184798745412,-0.004263129783604734,0.0040178986774670735,0.0,0.0
0.2676231861114502,1.3046463721675536,0.28839551384757556,0.3540093080033557,0.15869382772564222,0.08789087423971864,0.029298096444769328,0.34820050924673773,0.20402475412022278,-0.007163884024608917,0.0016119837207237257,0.0,0.0
0.2826511859893799,1.2661936369878788,0.28839551384757556,0.4028381780727841,0.2319371328297848,0.08789087423971864,0.014650755769679336,0.33773209708535606,0.16723031161795252,-0.00985882439066242,-0.0009648826313421325,0.0,0.0
0.2981531620025635,1.2002746623941505,0.28290226596476487,0.3784237430380699,0.256351567864499,0.08789087423971864,0.029298096444769328,0.30756656661599474,0.14518721009305866,-0.01217064284136966,-0.003416869503753785,0.0,0.0
0.31274890899658203,1.2002746623941505,0.28290226596476487,0.15869382772564222,0.2319371328297848,0.08789087423971864,0.029298096444769328,0.31349343658784684,0.1483886211426641,-0.01343653172086396,-0.005492458528538717,0.0,0.0
0.3277301788330078,1.2002746623941505,0.28290226596476487,-0.10986495765621385,0.1831082627603564,0.08789087423971864,0.029298096444769328,0.2598048413386674,0.14865178352890795,-0.013160511872077953,-0.007042805856719822,0.0,0.0
0.3426024913787842,1.0794232089723153,0.28839551384757556,-0.256351567864499,0.15869382772564222,0.08789087423971864,0.029298096444769328,0.2254325546708129,0.13118992466809432,-0.011761699737738005,-0.00813571602414534,0.0,0.0
0.35773181915283203,1.0794232089723153,0.3103685053788183,-0.2319371328297848,0.2319371328297848,0.08789087423971864,0.029298096444769328,0.21066499199415778,0.10654273348085375,-0.010181570668324423,-0.009152559461498197,0.0,0.0
