t,L_IMU_angle,R_IMU_angle,L_IMU_vel,R_IMU_vel,L_encoder,R_encoder,L_encoder_vel,R_encoder_vel,L_Cmd,R_Cmd,L_tau,R_tau
0.00001 ,-0.00000, -0.000 , 0.016  , 10.675 , 0.000  , 0.000  , -0.016 ,-10.675 , -0.000 , -0.021 , -0.002 , 0.004  
0.01290 ,3.23730 , 1.274  , 11.905 , 0.127  , -3.237 , -1.274 ,-11.905 , -0.127 , -0.023 , -0.038 , 0.016  , 0.001  
0.02409 ,3.32519 , 1.274  , 11.630 , 0.111  , -3.325 , -1.274 ,-11.630 , -0.111 , -0.065 , -0.033 , 0.000  , 0.001  
0.03547 ,3.39844 , 1.274  , 11.209 , 0.093  , -3.398 , -1.274 ,-11.209 , -0.093 , -0.099 , -0.028 , -0.014 , 0.005  
0.04823 ,3.47168 , 1.274  , 10.506 , 0.055  , -3.472 , -1.274 ,-10.506 , -0.055 , -0.125 , -0.023 , -0.013 , -0.001 
0.06125 ,3.53027 , 1.274  , 9.804  , 0.058  , -3.530 , -1.274 , -9.804 , -0.058 , -0.144 , -0.019 , -0.005 , 0.003  
0.07498 ,3.53027 , 1.274  , 8.712  , 0.060  , -3.530 , -1.274 , -8.712 , -0.060 , -0.157 , -0.016 , 0.006  , 0.003  
0.08882 ,3.53027 , 1.274  , 7.477  , 0.047  , -3.530 , -1.274 , -7.477 , -0.047 , -0.162 , -0.013 , 0.014  , 0.004  
0.10232 ,3.53027 , 1.274  , 6.407  , 0.030  , -3.530 , -1.274 , -6.407 , -0.030 , -0.160 , -0.010 , 0.020  , 0.004  
0.11598 ,3.53027 , 1.274  , 5.558  , 0.037  , -3.530 , -1.274 , -5.558 , -0.037 , -0.155 , -0.008 , 0.024  , 0.005  
0.12843 ,3.53027 , 1.274  , 4.840  , 0.031  , -3.530 , -1.274 , -4.840 , -0.031 , -0.146 , -0.005 , 0.022  , 0.008  
0.14176 ,3.53027 , 1.274  , 4.203  , 0.050  , -3.530 , -1.274 , -4.203 , -0.050 , -0.136 , -0.004 , 0.026  , 0.002  
0.15382 ,3.51562 , 1.274  , 3.681  , 0.045  , -3.516 , -1.274 , -3.681 , -0.045 , -0.124 , -0.002 , 0.023  , 0.002  
0.16500 ,3.51562 , 1.274  , 3.165  , 0.050  , -3.516 , -1.274 , -3.165 , -0.050 , -0.110 , -0.001 , 0.024  , -0.001 
0.18326 ,3.51562 , 1.274  , 2.572  , 0.029  , -3.516 , -1.274 , -2.572 , -0.029 , -0.097 , 0.000  , 0.023  , 0.007  
0.20120 ,3.51562 , 1.274  , 2.122  , 0.021  , -3.516 , -1.274 , -2.122 , -0.021 , -0.082 , 0.001  , 0.023  , 0.007  
0.21903 ,3.51562 , 1.274  , 1.787  , 0.009  , -3.516 , -1.274 , -1.787 , -0.009 , -0.068 , 0.002  , 0.019  , 0.006  
0.23703 ,3.51562 , 1.274  , 1.507  , -0.001 , -3.516 , -1.274 , -1.507 , 0.001  , -0.054 , 0.003  , 0.018  , 0.005  
0.25158 ,3.51562 , 1.274  , 1.333  , -0.025 , -3.516 , -1.274 , -1.333 , 0.025  , -0.041 , 0.004  , 0.024  , 0.006  
0.26472 ,3.50097 , 1.274  , 1.156  , -0.025 , -3.501 , -1.274 , -1.156 , 0.025  , -0.029 , 0.005  , 0.019  , 0.006  
0.27773 ,3.51562 , 1.274  , 0.998  , -0.009 , -3.516 , -1.274 , -0.998 , 0.009  , -0.018 , 0.005  , 0.021  , -0.002 
0.29055 ,3.51562 , 1.274  , 0.902  , -0.035 , -3.516 , -1.274 , -0.902 , 0.035  , -0.008 , 0.006  , 0.023  , -0.002 
0.30374 ,3.50097 , 1.274  , 0.775  , -0.051 , -3.501 , -1.274 , -0.775 , 0.051  , 0.001  , 0.006  , 0.021  , 0.002  
0.31669 ,3.51562 , 1.274  , 0.707  , -0.045 , -3.516 , -1.274 , -0.707 , 0.045  , 0.009  , 0.006  , 0.017  , 0.003  
0.32900 ,3.51562 , 1.274  , 0.638  , -0.061 , -3.516 , -1.274 , -0.638 , 0.061  , 0.016  , 0.007  , 0.016  , 0.000  
0.34278 ,3.51562 , 1.274  , 0.561  , -0.045 , -3.516 , -1.274 , -0.561 , 0.045  , 0.022  , 0.007  , 0.023  , -0.000 
0.35418 ,3.51562 , 1.274  , 0.499  , -0.052 , -3.516 , -1.274 , -0.499 , 0.052  , 0.028  , 0.007  , 0.029  , 0.005  
0.36665 ,3.51562 , 1.274  , 0.438  , -0.060 , -3.516 , -1.274 , -0.438 , 0.060  , 0.032  , 0.007  , 0.025  , 0.001  
0.37786 ,3.51562 , 1.274  , 0.380  , -0.055 , -3.516 , -1.274 , -0.380 , 0.055  , 0.037  , 0.007  , 0.028  , 0.002  
0.38895 ,3.51562 , 1.274  , 0.306  , -0.052 , -3.516 , -1.274 , -0.306 , 0.052  , 0.040  , 0.007  , 0.025  , 0.002  
0.40012 ,3.51562 , 1.274  , 0.282  , -0.032 , -3.516 , -1.274 , -0.282 , 0.032  , 0.043  , 0.007  , 0.025  , 0.004  
0.41144 ,3.51562 , 1.274  , 0.280  , -0.034 , -3.516 , -1.274 , -0.280 , 0.034  , 0.046  , 0.007  , 0.024  , 0.002  
0.42370 ,3.53027 , 1.274  , 0.303  , -0.023 , -3.530 , -1.274 , -0.303 , 0.023  , 0.047  , 0.007  , 0.026  , -0.002 
0.43486 ,3.57422 , 1.274  , 0.491  , -0.019 , -3.574 , -1.274 , -0.491 , 0.019  , 0.048  , 0.006  , 0.033  , 0.001  
0.44597 ,3.66211 , 1.274  , 1.164  , -0.007 , -3.662 , -1.274 , -1.164 , 0.007  , 0.047  , 0.006  , 0.042  , 0.001  
0.45723 ,3.79394 , 1.274  , 2.146  , -0.018 , -3.794 , -1.274 , -2.146 , 0.018  , 0.042  , 0.006  , 0.043  , 0.001  
0.46981 ,3.92577 , 1.274  , 3.285  , -0.015 , -3.926 , -1.274 , -3.285 , 0.015  , 0.034  , 0.006  , 0.048  , -0.001 
0.48119 ,4.04296 , 1.274  , 4.190  , -0.029 , -4.043 , -1.274 , -4.190 , 0.029  , 0.023  , 0.005  , 0.052  , 0.003  
0.49256 ,4.14550 , 1.274  , 4.778  , -0.025 , -4.146 , -1.274 , -4.778 , 0.025  , 0.011  , 0.005  , 0.040  , 0.002  
0.50396 ,4.21874 , 1.274  , 5.042  , 0.010  , -4.219 , -1.274 , -5.042 , -0.010 , -0.002 , 0.005  , 0.036  , -0.000 
0.51527 ,4.24805 , 1.274  , 4.981  , -0.022 , -4.248 , -1.274 , -4.981 , 0.022  , -0.013 , 0.005  , 0.021  , -0.001 
0.52649 ,4.24805 , 1.274  , 4.564  , -0.048 , -4.248 , -1.274 , -4.564 , 0.048  , -0.021 , 0.005  , 0.018  , 0.001  
0.53882 ,4.24805 , 1.274  , 3.999  , -0.057 , -4.248 , -1.274 , -3.999 , 0.057  , -0.026 , 0.005  , 0.007  , 0.002  
0.55025 ,4.24805 , 1.274  , 3.497  , -0.093 , -4.248 , -1.274 , -3.497 , 0.093  , -0.028 , 0.005  , 0.001  , 0.002  
0.56267 ,4.26269 , 1.274  , 3.062  , -0.086 , -4.263 , -1.274 , -3.062 , 0.086  , -0.028 , 0.005  , -0.007 , 0.004  
0.57401 ,4.24805 , 1.289  , 2.690  , -0.091 , -4.248 , -1.289 , -2.690 , 0.091  , -0.026 , 0.005  , -0.011 , 0.001  
0.58533 ,4.24805 , 1.289  , 2.369  , -0.113 , -4.248 , -1.289 , -2.369 , 0.113  , -0.023 , 0.005  , -0.013 , 0.003  
0.59779 ,4.24805 , 1.274  , 2.084  , -0.141 , -4.248 , -1.274 , -2.084 , 0.141  , -0.019 , 0.005  , -0.013 , 0.002  
0.60916 ,4.24805 , 1.274  , 1.842  , -0.146 , -4.248 , -1.274 , -1.842 , 0.146  , -0.015 , 0.005  , -0.016 , 0.003  
0.62040 ,4.24805 , 1.289  , 1.635  , -0.157 , -4.248 , -1.289 , -1.635 , 0.157  , -0.010 , 0.005  , -0.014 , 0.004  
0.63265 ,4.24805 , 1.274  , 1.446  , -0.157 , -4.248 , -1.274 , -1.446 , 0.157  , -0.005 , 0.005  , -0.013 , 0.002  
0.64390 ,4.24805 , 1.274  , 1.278  , -0.177 , -4.248 , -1.274 , -1.278 , 0.177  , -0.001 , 0.005  , -0.013 , 0.003  
0.65514 ,4.24805 , 1.289  , 1.135  , -0.175 , -4.248 , -1.289 , -1.135 , 0.175  , 0.004  , 0.005  , -0.013 , 0.001  
0.66655 ,4.24805 , 1.289  , 1.006  , -0.160 , -4.248 , -1.289 , -1.006 , 0.160  , 0.009  , 0.005  , -0.016 , 0.002  
0.67789 ,4.24805 , 1.274  , 0.911  , -0.200 , -4.248 , -1.274 , -0.911 , 0.200  , 0.013  , 0.005  , -0.016 , 0.002  
0.68936 ,4.24805 , 1.274  , 0.811  , -0.210 , -4.248 , -1.274 , -0.811 , 0.210  , 0.017  , 0.005  , -0.017 , 0.004  
0.70180 ,4.24805 , 1.274  , 0.728  , -0.193 , -4.248 , -1.274 , -0.728 , 0.193  , 0.021  , 0.005  , -0.019 , 0.007  
0.71304 ,4.24805 , 1.274  , 0.651  , -0.187 , -4.248 , -1.274 , -0.651 , 0.187  , 0.024  , 0.005  , -0.017 , 0.004  
0.72432 ,4.24805 , 1.274  , 0.633  , -0.186 , -4.248 , -1.274 , -0.633 , 0.186  , 0.027  , 0.005  , -0.017 , 0.006  
0.73571 ,4.24805 , 1.289  , 0.601  , -0.126 , -4.248 , -1.289 , -0.601 , 0.126  , 0.029  , 0.005  , -0.022 , 0.007  
0.74702 ,4.24805 , 1.274  , 0.567  , -0.135 , -4.248 , -1.274 , -0.567 , 0.135  , 0.031  , 0.005  , -0.019 , 0.012  
0.75832 ,4.24805 , 1.274  , 0.531  , -0.117 , -4.248 , -1.274 , -0.531 , 0.117  , 0.033  , 0.004  , -0.023 , 0.008  
0.76962 ,4.24805 , 1.274  , 0.502  , -0.099 , -4.248 , -1.274 , -0.502 , 0.099  , 0.034  , 0.004  , -0.020 , 0.002  
0.78182 ,4.24805 , 1.274  , 0.482  , -0.080 , -4.248 , -1.274 , -0.482 , 0.080  , 0.035  , 0.004  , -0.019 , 0.005  
0.79311 ,4.23339 , 1.274  , 0.443  , -0.087 , -4.233 , -1.274 , -0.443 , 0.087  , 0.036  , 0.003  , -0.002 , 0.002  
0.80439 ,4.24805 , 1.274  , 0.430  , -0.066 , -4.248 , -1.274 , -0.430 , 0.066  , 0.037  , 0.003  , 0.007  , 0.005  
0.81674 ,4.24805 , 1.274  , 0.366  , -0.089 , -4.248 , -1.274 , -0.366 , 0.089  , 0.037  , 0.002  , 0.018  , 0.004  
0.82805 ,4.24805 , 1.274  , 0.318  , -0.063 , -4.248 , -1.274 , -0.318 , 0.063  , 0.038  , 0.002  , 0.024  , 0.010  
0.83931 ,4.24805 , 1.274  , 0.268  , -0.096 , -4.248 , -1.274 , -0.268 , 0.096  , 0.038  , 0.002  , 0.026  , 0.006  
0.85168 ,4.24805 , 1.274  , 0.264  , -0.090 , -4.248 , -1.274 , -0.264 , 0.090  , 0.038  , 0.002  , 0.030  , 0.008  
0.86306 ,4.24805 , 1.274  , 0.251  , -0.110 , -4.248 , -1.274 , -0.251 , 0.110  , 0.038  , 0.002  , 0.035  , 0.008  
0.87416 ,4.24805 , 1.274  , 0.235  , -0.128 , -4.248 , -1.274 , -0.235 , 0.128  , 0.038  , 0.002  , 0.039  , 0.006  
0.88533 ,4.24805 , 1.274  , 0.203  , -0.116 , -4.248 , -1.274 , -0.203 , 0.116  , 0.038  , 0.002  , 0.042  , 0.002  
0.89661 ,4.24805 , 1.274  , 0.195  , -0.108 , -4.248 , -1.274 , -0.195 , 0.108  , 0.038  , 0.001  , 0.038  , -0.001 
0.90789 ,4.24805 , 1.274  , 0.151  , -0.129 , -4.248 , -1.274 , -0.151 , 0.129  , 0.037  , 0.001  , 0.037  , -0.001 
0.91918 ,4.24805 , 1.289  , 0.140  , -0.103 , -4.248 , -1.289 , -0.140 , 0.103  , 0.037  , 0.001  , 0.039  , -0.004 
0.93061 ,4.24805 , 1.274  , 0.139  , -0.088 , -4.248 , -1.274 , -0.139 , 0.088  , 0.036  , 0.001  , 0.036  , -0.001 
0.94195 ,4.24805 , 1.274  , 0.145  , -0.086 , -4.248 , -1.274 , -0.145 , 0.086  , 0.035  , 0.001  , 0.036  , -0.003 
0.95306 ,4.24805 , 1.274  , 0.128  , -0.121 , -4.248 , -1.274 , -0.128 , 0.121  , 0.035  , 0.001  , 0.031  , -0.001 
0.96437 ,4.24805 , 1.274  , 0.124  , -0.125 , -4.248 , -1.274 , -0.124 , 0.125  , 0.034  , 0.001  , 0.029  , 0.002  
0.97566 ,4.23339 , 1.274  , 0.099  , -0.127 , -4.233 , -1.274 , -0.099 , 0.127  , 0.033  , 0.001  , 0.030  , 0.004  
0.98691 ,4.24805 , 1.274  , 0.094  , -0.139 , -4.248 , -1.274 , -0.094 , 0.139  , 0.032  , 0.001  , 0.033  , -0.001 
0.99814 ,4.24805 , 1.274  , 0.058  , -0.126 , -4.248 , -1.274 , -0.058 , 0.126  , 0.031  , 0.001  , 0.028  , 0.002  
1.00964 ,4.26269 , 1.274  , 0.079  , -0.118 , -4.263 , -1.274 , -0.079 , 0.118  , 0.031  , 0.001  , 0.032  , 0.002  
1.02792 ,4.24805 , 1.289  , 0.066  , -0.109 , -4.248 , -1.289 , -0.066 , 0.109  , 0.030  , 0.001  , 0.036  , 0.003  
1.03943 ,4.23339 , 1.274  , 0.063  , -0.105 , -4.233 , -1.274 , -0.063 , 0.105  , 0.029  , 0.001  , 0.032  , -0.001 
1.05089 ,4.24805 , 1.274  , 0.043  , -0.082 , -4.248 , -1.274 , -0.043 , 0.082  , 0.028  , 0.001  , 0.016  , -0.001 
1.06217 ,4.24805 , 1.274  , 0.042  , -0.102 , -4.248 , -1.274 , -0.042 , 0.102  , 0.027  , 0.001  , 0.008  , -0.002 
1.07326 ,4.24805 , 1.274  , 0.067  , -0.101 , -4.248 , -1.274 , -0.067 , 0.101  , 0.026  , 0.001  , 0.002  , 0.001  
1.08448 ,4.24805 , 1.289  , 0.056  , -0.091 , -4.248 , -1.289 , -0.056 , 0.091  , 0.025  , 0.000  , -0.000 , 0.003  
1.09664 ,4.24805 , 1.274  , 0.038  , -0.119 , -4.248 , -1.274 , -0.038 , 0.119  , 0.024  , 0.000  , -0.008 , 0.003  
1.10793 ,4.24805 , 1.274  , 0.038  , -0.117 , -4.248 , -1.274 , -0.038 , 0.117  , 0.023  , 0.000  , -0.011 , -0.001 
1.11909 ,4.24805 , 1.274  , 0.059  , -0.125 , -4.248 , -1.274 , -0.059 , 0.125  , 0.022  , 0.000  , -0.018 , 0.005  
1.13034 ,4.24805 , 1.274  , 0.064  , -0.146 , -4.248 , -1.274 , -0.064 , 0.146  , 0.022  , 0.001  , -0.020 , 0.008  
1.14265 ,4.24805 , 1.289  , 0.074  , -0.122 , -4.248 , -1.289 , -0.074 , 0.122  , 0.021  , 0.001  , -0.019 , 0.008  
1.15390 ,4.23339 , 1.274  , 0.068  , -0.120 , -4.233 , -1.274 , -0.068 , 0.120  , 0.020  , 0.001  , -0.020 , 0.006  
1.16515 ,4.24805 , 1.274  , 0.086  , -0.134 , -4.248 , -1.274 , -0.086 , 0.134  , 0.019  , 0.001  , -0.021 , 0.007  
1.17639 ,4.24805 , 1.274  , 0.078  , -0.110 , -4.248 , -1.274 , -0.078 , 0.110  , 0.018  , 0.001  , -0.019 , -0.000 
1.18868 ,4.24805 , 1.274  , 0.077  , -0.128 , -4.248 , -1.274 , -0.077 , 0.128  , 0.017  , 0.001  , -0.017 , -0.006 
1.19991 ,4.24805 , 1.274  , 0.075  , -0.142 , -4.248 , -1.274 , -0.075 , 0.142  , 0.016  , 0.001  , -0.017 , -0.000 
1.21113 ,4.24805 , 1.274  , 0.082  , -0.144 , -4.248 , -1.274 , -0.082 , 0.144  , 0.015  , 0.001  , -0.019 , -0.002 
1.22238 ,4.24805 , 1.289  , 0.068  , -0.134 , -4.248 , -1.289 , -0.068 , 0.134  , 0.014  , 0.001  , -0.018 , 0.002  
1.23465 ,4.24805 , 1.274  , 0.054  , -0.144 , -4.248 , -1.274 , -0.054 , 0.144  , 0.014  , 0.001  , -0.014 , 0.002  
1.24588 ,4.24805 , 1.274  , 0.053  , -0.114 , -4.248 , -1.274 , -0.053 , 0.114  , 0.013  , 0.001  , -0.017 , -0.003 
1.25706 ,4.24805 , 1.274  , 0.044  , -0.127 , -4.248 , -1.274 , -0.044 , 0.127  , 0.013  , 0.001  , -0.015 , 0.001  
1.26846 ,4.24805 , 1.274  , 0.044  , -0.141 , -4.248 , -1.274 , -0.044 , 0.141  , 0.012  , 0.001  , -0.013 , 0.005  
1.28081 ,4.24805 , 1.274  , 0.044  , -0.130 , -4.248 , -1.274 , -0.044 , 0.130  , 0.012  , 0.001  , -0.019 , 0.004  
1.29207 ,4.24805 , 1.274  , 0.034  , -0.137 , -4.248 , -1.274 , -0.034 , 0.137  , 0.011  , 0.001  , -0.021 , 0.001  
1.30333 ,4.24805 , 1.274  , 0.041  , -0.116 , -4.248 , -1.274 , -0.041 , 0.116  , 0.011  , 0.001  , -0.018 , 0.004  
1.31569 ,4.24805 , 1.274  , 0.026  , -0.110 , -4.248 , -1.274 , -0.026 , 0.110  , 0.010  , 0.000  , -0.018 , 0.005  
1.32715 ,4.24805 , 1.274  , 0.045  , -0.137 , -4.248 , -1.274 , -0.045 , 0.137  , 0.010  , 0.000  , -0.020 , 0.007  
1.33842 ,4.24805 , 1.274  , 0.040  , -0.139 , -4.248 , -1.274 , -0.040 , 0.139  , 0.009  , 0.000  , -0.018 , 0.009  
1.35070 ,4.24805 , 1.274  , 0.050  , -0.144 , -4.248 , -1.274 , -0.050 , 0.144  , 0.009  , 0.001  , -0.018 , 0.013  
1.36193 ,4.24805 , 1.274  , 0.041  , -0.108 , -4.248 , -1.274 , -0.041 , 0.108  , 0.008  , 0.000  , -0.021 , 0.009  
1.37314 ,4.24805 , 1.274  , 0.024  , -0.124 , -4.248 , -1.274 , -0.024 , 0.124  , 0.008  , 0.000  , -0.022 , 0.004  
1.38438 ,4.24805 , 1.274  , 0.034  , -0.116 , -4.248 , -1.274 , -0.034 , 0.116  , 0.008  , 0.000  , -0.024 , 0.003  
1.39678 ,4.24805 , 1.274  , 0.019  , -0.126 , -4.248 , -1.274 , -0.019 , 0.126  , 0.007  , 0.000  , -0.023 , -0.000 
1.40803 ,4.24805 , 1.274  , 0.025  , -0.148 , -4.248 , -1.274 , -0.025 , 0.148  , 0.007  , 0.000  , -0.028 , -0.000 
1.41927 ,4.24805 , 1.274  , 0.026  , -0.152 , -4.248 , -1.274 , -0.026 , 0.152  , 0.007  , 0.000  , -0.026 , 0.004  
1.43054 ,4.24805 , 1.274  , 0.014  , -0.150 , -4.248 , -1.274 , -0.014 , 0.150  , 0.006  , 0.000  , -0.025 , 0.010  
1.44285 ,4.24805 , 1.274  , 0.020  , -0.164 , -4.248 , -1.274 , -0.020 , 0.164  , 0.006  , 0.001  , -0.023 , 0.012  
1.45409 ,4.24805 , 1.274  , 0.025  , -0.118 , -4.248 , -1.274 , -0.025 , 0.118  , 0.006  , 0.001  , -0.022 , 0.010  
1.46531 ,4.24805 , 1.274  , 0.021  , -0.125 , -4.248 , -1.274 , -0.021 , 0.125  , 0.006  , 0.000  , -0.024 , 0.012  
1.47645 ,4.24805 , 1.274  , 0.027  , -0.133 , -4.248 , -1.274 , -0.027 , 0.133  , 0.005  , 0.000  , -0.023 , 0.012  
1.48875 ,4.23339 , 1.274  , 0.019  , -0.121 , -4.233 , -1.274 , -0.019 , 0.121  , 0.005  , 0.000  , -0.024 , 0.010  
1.49997 ,4.24805 , 1.289  , 0.036  , -0.126 , -4.248 , -1.289 , -0.036 , 0.126  , 0.005  , 0.000  , -0.021 , 0.011  
1.51122 ,4.24805 , 1.274  , 0.027  , -0.140 , -4.248 , -1.274 , -0.027 , 0.140  , 0.004  , 0.000  , -0.028 , 0.009  
1.52242 ,4.24805 , 1.274  , 0.034  , -0.147 , -4.248 , -1.274 , -0.034 , 0.147  , 0.004  , 0.000  , -0.027 , 0.007  
1.53352 ,4.24805 , 1.274  , 0.021  , -0.154 , -4.248 , -1.274 , -0.021 , 0.154  , 0.004  , 0.000  , -0.029 , 0.007  
1.54573 ,4.24805 , 1.289  , 0.021  , -0.156 , -4.248 , -1.289 , -0.021 , 0.156  , 0.004  , 0.000  , -0.029 , 0.012  
1.55690 ,4.24805 , 1.274  , 0.019  , -0.146 , -4.248 , -1.274 , -0.019 , 0.146  , 0.004  , 0.000  , -0.026 , 0.010  
1.56805 ,4.24805 , 1.274  , 0.026  , -0.144 , -4.248 , -1.274 , -0.026 , 0.144  , 0.003  , 0.000  , -0.025 , 0.009  
1.57920 ,4.24805 , 1.274  , 0.032  , -0.151 , -4.248 , -1.274 , -0.032 , 0.151  , 0.003  , 0.000  , -0.025 , 0.007  
1.59051 ,4.23339 , 1.274  , 0.008  , -0.107 , -4.233 , -1.274 , -0.008 , 0.107  , 0.003  , 0.000  , -0.021 , 0.003  
1.60279 ,4.24805 , 1.274  , 0.030  , -0.090 , -4.248 , -1.274 , -0.030 , 0.090  , 0.003  , 0.000  , -0.022 , 0.006  
1.61419 ,4.24805 , 1.274  , 0.086  , -0.110 , -4.248 , -1.274 , -0.086 , 0.110  , 0.003  , 0.000  , -0.021 , 0.003  
1.62565 ,4.24805 , 1.274  , 0.093  , -0.120 , -4.248 , -1.274 , -0.093 , 0.120  , 0.002  , 0.000  , -0.018 , 0.006  
1.63704 ,4.24805 , 1.274  , 0.087  , -0.142 , -4.248 , -1.274 , -0.087 , 0.142  , 0.002  , 0.000  , -0.018 , 0.010  
1.64832 ,4.24805 , 1.274  , 0.080  , -0.145 , -4.248 , -1.274 , -0.080 , 0.145  , 0.002  , 0.000  , -0.017 , 0.011  
1.65966 ,4.24805 , 1.274  , 0.079  , -0.126 , -4.248 , -1.274 , -0.079 , 0.126  , 0.001  , 0.000  , -0.019 , 0.011  
1.67093 ,4.24805 , 1.274  , 0.080  , -0.115 , -4.248 , -1.274 , -0.080 , 0.115  , 0.001  , 0.000  , -0.023 , 0.008  
1.68218 ,4.24805 , 1.274  , 0.068  , -0.121 , -4.248 , -1.274 , -0.068 , 0.121  , 0.001  , -0.000 , -0.020 , 0.011  
1.69346 ,4.24805 , 1.274  , 0.060  , -0.113 , -4.248 , -1.274 , -0.060 , 0.113  , 0.001  , -0.000 , -0.019 , 0.011  
1.71090 ,4.24805 , 1.274  , 0.040  , -0.092 , -4.248 , -1.274 , -0.040 , 0.092  , 0.001  , -0.000 , -0.019 , 0.013  
1.72218 ,4.24805 , 1.274  , 0.038  , -0.100 , -4.248 , -1.274 , -0.038 , 0.100  , 0.001  , -0.000 , -0.017 , 0.002  
1.73324 ,4.24805 , 1.274  , 0.031  , -0.110 , -4.248 , -1.274 , -0.031 , 0.110  , 0.001  , -0.000 , -0.019 , -0.003 
1.74426 ,4.24805 , 1.274  , 0.029  , -0.111 , -4.248 , -1.274 , -0.029 , 0.111  , 0.001  , -0.000 , -0.022 , -0.006 
1.75531 ,4.24805 , 1.274  , 0.036  , -0.100 , -4.248 , -1.274 , -0.036 , 0.100  , 0.001  , -0.000 , -0.025 , -0.007 
1.76777 ,4.24805 , 1.289  , 0.025  , -0.065 , -4.248 , -1.289 , -0.025 , 0.065  , 0.001  , -0.000 , -0.027 , -0.002 
1.77909 ,4.24805 , 1.274  , 0.011  , -0.066 , -4.248 , -1.274 , -0.011 , 0.066  , 0.001  , -0.001 , -0.024 , -0.002 
1.79022 ,4.24805 , 1.274  , 0.050  , -0.050 , -4.248 , -1.274 , -0.050 , 0.050  , 0.001  , -0.001 , -0.020 , -0.008 
1.80131 ,4.24805 , 1.274  , 0.050  , -0.017 , -4.248 , -1.274 , -0.050 , 0.017  , 0.001  , -0.001 , -0.016 , -0.002 
1.81242 ,4.21874 , 1.274  , -0.092 , -0.029 , -4.219 , -1.274 , 0.092  , 0.029  , 0.001  , -0.001 , -0.015 , 0.002  
1.82484 ,4.21874 , 1.274  , -0.212 , -0.035 , -4.219 , -1.274 , 0.212  , 0.035  , 0.002  , -0.001 , -0.016 , 0.007  
1.83613 ,4.21874 , 1.274  , -0.241 , -0.052 , -4.219 , -1.274 , 0.241  , 0.052  , 0.003  , -0.002 , -0.021 , 0.001  
1.84723 ,4.21874 , 1.274  , -0.181 , -0.041 , -4.219 , -1.274 , 0.181  , 0.041  , 0.003  , -0.002 , -0.020 , 0.000  
1.85831 ,4.20410 , 1.274  , -0.196 , -0.051 , -4.204 , -1.274 , 0.196  , 0.051  , 0.004  , -0.002 , -0.022 , 0.004  
1.86937 ,4.20410 , 1.274  , -0.215 , -0.057 , -4.204 , -1.274 , 0.215  , 0.057  , 0.004  , -0.002 , -0.021 , 0.008  
1.88177 ,4.20410 , 1.274  , -0.204 , -0.044 , -4.204 , -1.274 , 0.204  , 0.044  , 0.004  , -0.002 , -0.023 , 0.009  
1.89308 ,4.20410 , 1.274  , -0.191 , -0.057 , -4.204 , -1.274 , 0.191  , 0.057  , 0.005  , -0.002 , -0.025 , 0.008  
1.90420 ,4.20410 , 1.274  , -0.170 , -0.055 , -4.204 , -1.274 , 0.170  , 0.055  , 0.005  , -0.002 , -0.024 , 0.004  
1.91550 ,4.20410 , 1.260  , -0.150 , -0.076 , -4.204 , -1.260 , 0.150  , 0.076  , 0.005  , -0.001 , -0.023 , 0.005  
1.92783 ,4.20410 , 1.274  , -0.169 , -0.085 , -4.204 , -1.274 , 0.169  , 0.085  , 0.005  , -0.001 , -0.023 , 0.005  
1.93911 ,4.20410 , 1.274  , -0.146 , -0.082 , -4.204 , -1.274 , 0.146  , 0.082  , 0.005  , -0.001 , -0.021 , 0.005  
1.95145 ,4.20410 , 1.274  , -0.115 , -0.079 , -4.204 , -1.274 , 0.115  , 0.079  , 0.005  , -0.001 , -0.024 , 0.004  
1.97307 ,4.18945 , 1.274  , -0.073 , -0.047 , -4.189 , -1.274 , 0.073  , 0.047  , 0.004  , -0.001 , -0.022 , 0.004  
1.99041 ,4.20410 , 1.274  , -0.028 , -0.023 , -4.204 , -1.274 , 0.028  , 0.023  , 0.004  , -0.001 , -0.020 , 0.007  
2.00831 ,4.20410 , 1.274  , -0.012 , 0.004  , -4.204 , -1.274 , 0.012  , -0.004 , 0.003  , -0.001 , -0.021 , 0.004  
2.02736 ,4.20410 , 1.289  , 0.030  , 0.016  , -4.204 , -1.289 , -0.030 , -0.016 , 0.003  , -0.001 , -0.021 , 0.007  
2.04485 ,4.20410 , 1.274  , 0.048  , 0.022  , -4.204 , -1.274 , -0.048 , -0.022 , 0.002  , -0.002 , -0.025 , 0.005  
2.06191 ,4.23339 , 1.274  , 0.276  , 0.035  , -4.233 , -1.274 , -0.276 , -0.035 , 0.001  , -0.002 , -0.019 , 0.005  
2.08033 ,4.23339 , 1.274  , 0.338  , 0.042  , -4.233 , -1.274 , -0.338 , -0.042 , -0.000 , -0.002 , -0.023 , 0.003  
2.09365 ,4.23339 , 1.274  , 0.278  , 0.049  , -4.233 , -1.274 , -0.278 , -0.049 , -0.002 , -0.002 , -0.027 , 0.001  
2.11254 ,4.23339 , 1.274  , 0.161  , 0.024  , -4.233 , -1.274 , -0.161 , -0.024 , -0.002 , -0.002 , -0.022 , 0.005  
2.13105 ,4.23339 , 1.274  , 0.131  , -0.002 , -4.233 , -1.274 , -0.131 , 0.002  , -0.003 , -0.002 , -0.024 , 0.013  
