t,L_IMU_angle,R_IMU_angle,L_IMU_vel,R_IMU_vel,L_encoder,R_encoder,L_encoder_vel,R_encoder_vel,L_Cmd,R_Cmd,L_tau,R_tau
0.00001 ,-0.00000, -0.000 , 0.044  , -0.089 , 0.000  , 0.000  , -0.044 , 0.089  , -0.000 , 0.000  , -0.001 , 0.001  
0.01422 ,0.01464 , 0.044  , -0.275 , 0.058  , -0.015 , -0.044 , 0.275  , -0.058 , 0.000  , 0.000  , -0.005 , 0.003  
0.02627 ,-0.00000, 0.059  , -0.260 , 0.080  , 0.000  , -0.059 , 0.260  , -0.080 , 0.001  , -0.000 , -0.000 , 0.005  
0.03807 ,-0.00000, 0.059  , -0.227 , 0.071  , 0.000  , -0.059 , 0.227  , -0.071 , 0.002  , -0.000 , 0.001  , 0.007  
0.04990 ,0.01464 , 0.059  , -0.192 , 0.066  , -0.015 , -0.059 , 0.192  , -0.066 , 0.003  , -0.001 , 0.001  , 0.003  
0.06164 ,-0.00000, 0.059  , -0.149 , 0.089  , 0.000  , -0.059 , 0.149  , -0.089 , 0.003  , -0.001 , 0.004  , 0.007  
0.07447 ,-0.00000, 0.059  , -0.144 , 0.101  , 0.000  , -0.059 , 0.144  , -0.101 , 0.003  , -0.001 , 0.007  , 0.005  
0.08745 ,0.01464 , 0.059  , -0.156 , 0.107  , -0.015 , -0.059 , 0.156  , -0.107 , 0.003  , -0.001 , 0.005  , 0.005  
0.09957 ,0.01464 , 0.073  , -0.131 , 0.121  , -0.015 , -0.073 , 0.131  , -0.121 , 0.003  , -0.001 , 0.004  , 0.003  
0.11158 ,-0.00000, 0.059  , -0.100 , 0.117  , 0.000  , -0.059 , 0.100  , -0.117 , 0.003  , -0.002 , 0.004  , -0.001 
0.12358 ,0.01464 , 0.059  , -0.060 , 0.113  , -0.015 , -0.059 , 0.060  , -0.113 , 0.003  , -0.002 , 0.004  , 0.002  
0.13645 ,-0.00000, 0.059  , -0.058 , 0.119  , 0.000  , -0.059 , 0.058  , -0.119 , 0.002  , -0.002 , 0.006  , 0.006  
0.14935 ,0.01464 , 0.059  , -0.043 , 0.140  , -0.015 , -0.059 , 0.043  , -0.140 , 0.002  , -0.002 , 0.008  , 0.008  
0.16118 ,0.01464 , 0.059  , -0.037 , 0.142  , -0.015 , -0.059 , 0.037  , -0.142 , 0.002  , -0.002 , 0.004  , 0.011  
0.17302 ,-0.00000, 0.059  , -0.050 , 0.123  , 0.000  , -0.059 , 0.050  , -0.123 , 0.002  , -0.002 , 0.000  , 0.001  
0.18460 ,-0.00000, 0.059  , -0.051 , 0.123  , 0.000  , -0.059 , 0.051  , -0.123 , 0.001  , -0.002 , 0.001  , 0.003  
0.19738 ,0.01464 , 0.059  , -0.022 , 0.084  , -0.015 , -0.059 , 0.022  , -0.084 , 0.001  , -0.002 , 0.001  , 0.003  
0.20907 ,0.01464 , 0.059  , 0.056  , 0.093  , -0.015 , -0.059 , -0.056 , -0.093 , 0.001  , -0.002 , 0.001  , -0.003 
0.22079 ,0.02929 , 0.059  , 0.111  , 0.085  , -0.029 , -0.059 , -0.111 , -0.085 , 0.000  , -0.002 , -0.000 , 0.003  
0.23256 ,0.02929 , 0.059  , 0.262  , 0.093  , -0.029 , -0.059 , -0.262 , -0.093 , -0.001 , -0.002 , -0.000 , 0.007  
0.24535 ,0.05859 , 0.059  , 0.411  , 0.085  , -0.059 , -0.059 , -0.411 , -0.085 , -0.002 , -0.002 , 0.000  , 0.002  
0.25710 ,0.07323 , 0.059  , 0.521  , 0.078  , -0.073 , -0.059 , -0.521 , -0.078 , -0.004 , -0.002 , 0.001  , -0.000 
0.26884 ,0.07323 , 0.059  , 0.531  , 0.039  , -0.073 , -0.059 , -0.531 , -0.039 , -0.005 , -0.002 , 0.003  , 0.005  
0.28055 ,0.07323 , 0.059  , 0.488  , 0.034  , -0.073 , -0.059 , -0.488 , -0.034 , -0.007 , -0.001 , 0.002  , 0.005  
0.29332 ,0.07323 , 0.059  , 0.452  , 0.006  , -0.073 , -0.059 , -0.452 , -0.006 , -0.008 , -0.001 , 0.005  , 0.004  
0.30500 ,0.07323 , 0.059  , 0.400  , 0.011  , -0.073 , -0.059 , -0.400 , -0.011 , -0.008 , -0.001 , 0.000  , 0.007  
0.31669 ,0.07323 , 0.044  , 0.348  , 0.018  , -0.073 , -0.044 , -0.348 , -0.018 , -0.008 , -0.000 , 0.002  , 0.006  
0.32943 ,0.07323 , 0.059  , 0.318  , -0.002 , -0.073 , -0.059 , -0.318 , 0.002  , -0.008 , -0.000 , 0.001  , 0.008  
0.34113 ,0.07323 , 0.073  , 0.272  , 0.015  , -0.073 , -0.073 , -0.272 , -0.015 , -0.008 , 0.000  , 0.003  , 0.016  
0.35295 ,0.07323 , 0.073  , 0.232  , 0.012  , -0.073 , -0.073 , -0.232 , -0.012 , -0.008 , 0.000  , 0.006  , 0.013  
0.36481 ,0.07323 , 0.059  , 0.193  , 0.002  , -0.073 , -0.059 , -0.193 , -0.002 , -0.007 , 0.000  , 0.003  , 0.013  
0.37656 ,0.07323 , 0.059  , 0.195  , -0.018 , -0.073 , -0.059 , -0.195 , 0.018  , -0.007 , 0.001  , 0.005  , 0.012  
0.38944 ,0.07323 , 0.059  , 0.159  , -0.000 , -0.073 , -0.059 , -0.159 , 0.000  , -0.006 , 0.001  , 0.002  , 0.014  
0.40119 ,0.07323 , 0.059  , 0.143  , -0.004 , -0.073 , -0.059 , -0.143 , 0.004  , -0.006 , 0.001  , 0.000  , 0.006  
0.41290 ,0.07323 , 0.059  , 0.165  , -0.025 , -0.073 , -0.059 , -0.165 , 0.025  , -0.005 , 0.001  , -0.002 , 0.007  
0.42459 ,0.07323 , 0.059  , 0.141  , -0.011 , -0.073 , -0.059 , -0.141 , 0.011  , -0.005 , 0.001  , 0.001  , 0.004  
0.43734 ,0.07323 , 0.059  , 0.098  , -0.021 , -0.073 , -0.059 , -0.098 , 0.021  , -0.004 , 0.001  , -0.002 , 0.004  
0.44907 ,0.07323 , 0.044  , 0.070  , -0.028 , -0.073 , -0.044 , -0.070 , 0.028  , -0.003 , 0.001  , 0.002  , 0.005  
0.46077 ,0.07323 , 0.059  , 0.048  , 0.001  , -0.073 , -0.059 , -0.048 , -0.001 , -0.003 , 0.001  , 0.002  , 0.002  
0.47258 ,0.07323 , 0.059  , 0.047  , 0.015  , -0.073 , -0.059 , -0.047 , -0.015 , -0.002 , 0.001  , 0.005  , 0.002  
0.48552 ,0.07323 , 0.059  , 0.040  , -0.018 , -0.073 , -0.059 , -0.040 , 0.018  , -0.001 , 0.001  , 0.004  , 0.001  
0.49727 ,0.07323 , 0.059  , 0.025  , 0.030  , -0.073 , -0.059 , -0.025 , -0.030 , -0.001 , 0.001  , 0.004  , 0.005  
0.50897 ,0.07323 , 0.059  , 0.010  , 0.046  , -0.073 , -0.059 , -0.010 , -0.046 , -0.000 , 0.001  , 0.004  , 0.005  
0.52071 ,0.05859 , 0.059  , -0.057 , 0.075  , -0.059 , -0.059 , 0.057  , -0.075 , 0.000  , 0.001  , 0.002  , 0.008  
0.53347 ,0.04394 , 0.059  , -0.225 , 0.047  , -0.044 , -0.059 , 0.225  , -0.047 , 0.001  , 0.001  , 0.002  , 0.004  
0.54541 ,0.01464 , 0.044  , -0.475 , 0.018  , -0.015 , -0.044 , 0.475  , -0.018 , 0.003  , 0.000  , 0.004  , 0.005  
0.56573 ,-0.00000, 0.059  , -0.510 , 0.063  , 0.000  , -0.059 , 0.510  , -0.063 , 0.005  , 0.000  , 0.003  , 0.008  
0.58502 ,-0.00000, 0.059  , -0.445 , 0.063  , 0.000  , -0.059 , 0.445  , -0.063 , 0.006  , 0.000  , 0.004  , 0.014  
0.60308 ,-0.00000, 0.059  , -0.363 , 0.072  , 0.000  , -0.059 , 0.363  , -0.072 , 0.007  , 0.000  , 0.006  , 0.011  
0.62064 ,-0.00000, 0.059  , -0.314 , 0.083  , 0.000  , -0.059 , 0.314  , -0.083 , 0.008  , -0.000 , 0.008  , 0.007  
0.63942 ,-0.00000, 0.132  , -0.232 , 0.607  , 0.000  , -0.132 , 0.232  , -0.607 , 0.008  , -0.001 , 0.008  , 0.008  
0.66156 ,-0.00000, 0.234  , -0.152 , 1.383  , 0.000  , -0.234 , 0.152  , -1.383 , 0.008  , -0.005 , 0.005  , 0.010  
0.68009 ,-0.00000, 0.337  , -0.099 , 2.026  , 0.000  , -0.337 , 0.099  , -2.026 , 0.007  , -0.011 , 0.009  , 0.009  
0.69859 ,-0.01466, 0.469  , -0.069 , 2.874  , 0.015  , -0.469 , 0.069  , -2.874 , 0.007  , -0.018 , 0.009  , -0.002 
0.71678 ,-0.01466, 0.586  , -0.131 , 3.527  , 0.015  , -0.586 , 0.131  , -3.527 , 0.006  , -0.028 , 0.011  , 0.003  
0.73508 ,-0.01466, 0.718  , -0.157 , 4.121  , 0.015  , -0.718 , 0.157  , -4.121 , 0.006  , -0.038 , 0.005  , 0.004  
0.75356 ,-0.01466, 0.835  , -0.155 , 4.537  , 0.015  , -0.835 , 0.155  , -4.537 , 0.006  , -0.048 , 0.003  , 0.005  
0.77168 ,-0.01466, 0.923  , -0.150 , 4.695  , 0.015  , -0.923 , 0.150  , -4.695 , 0.006  , -0.058 , 0.011  , 0.001  
0.79082 ,-0.00000, 0.996  , -0.111 , 4.586  , 0.000  , -0.996 , 0.111  , -4.586 , 0.005  , -0.066 , 0.009  , -0.021 
0.80519 ,-0.01466, 1.025  , -0.092 , 4.303  , 0.015  , -1.025 , 0.092  , -4.303 , 0.005  , -0.072 , 0.005  , -0.041 
0.81840 ,-0.01466, 1.055  , -0.090 , 3.909  , 0.015  , -1.055 , 0.090  , -3.909 , 0.004  , -0.075 , 0.006  , -0.038 
0.83156 ,-0.00000, 1.099  , -0.074 , 3.735  , 0.000  , -1.099 , 0.074  , -3.735 , 0.004  , -0.077 , 0.006  , -0.046 
0.84883 ,-0.01466, 1.099  , -0.088 , 3.257  , 0.015  , -1.099 , 0.088  , -3.257 , 0.004  , -0.076 , 0.004  , -0.067 
0.86013 ,-0.00000, 1.084  , -0.075 , 2.848  , 0.000  , -1.084 , 0.075  , -2.848 , 0.003  , -0.073 , 0.006  , -0.069 
0.87233 ,-0.01466, 1.099  , -0.066 , 2.487  , 0.015  , -1.099 , 0.066  , -2.487 , 0.003  , -0.069 , 0.007  , -0.073 
0.88453 ,-0.01466, 1.099  , -0.043 , 2.203  , 0.015  , -1.099 , 0.043  , -2.203 , 0.003  , -0.064 , 0.008  , -0.067 
0.89687 ,-0.01466, 1.099  , -0.072 , 1.914  , 0.015  , -1.099 , 0.072  , -1.914 , 0.002  , -0.058 , 0.008  , -0.065 
0.91518 ,-0.00000, 1.099  , -0.026 , 1.631  , 0.000  , -1.099 , 0.026  , -1.631 , 0.002  , -0.052 , 0.007  , -0.067 
0.93193 ,-0.01466, 1.099  , -0.034 , 1.347  , 0.015  , -1.099 , 0.034  , -1.347 , 0.002  , -0.045 , 0.003  , -0.069 
0.94311 ,-0.01466, 1.084  , -0.076 , 1.173  , 0.015  , -1.084 , 0.076  , -1.173 , 0.001  , -0.038 , 0.004  , -0.060 
0.95423 ,-0.01466, 1.099  , -0.072 , 1.076  , 0.015  , -1.099 , 0.072  , -1.076 , 0.001  , -0.031 , 0.006  , -0.064 
0.96931 ,-0.00000, 1.084  , -0.056 , 0.894  , 0.000  , -1.084 , 0.056  , -0.894 , 0.001  , -0.025 , 0.004  , -0.047 
0.98063 ,-0.00000, 1.099  , -0.063 , 0.782  , 0.000  , -1.099 , 0.063  , -0.782 , 0.001  , -0.019 , 0.004  , -0.042 
0.99180 ,-0.01466, 1.084  , -0.074 , 0.635  , 0.015  , -1.084 , 0.074  , -0.635 , 0.001  , -0.013 , 0.005  , -0.039 
1.00265 ,-0.00000, 1.084  , -0.089 , 0.561  , 0.000  , -1.084 , 0.089  , -0.561 , 0.001  , -0.007 , 0.007  , -0.037 
1.02307 ,-0.00000, 1.069  , -0.061 , 0.377  , 0.000  , -1.069 , 0.061  , -0.377 , 0.001  , -0.002 , 0.009  , -0.018 
1.03646 ,-0.00000, 1.069  , -0.049 , 0.185  , 0.000  , -1.069 , 0.049  , -0.185 , 0.001  , 0.003  , 0.006  , -0.008 
1.05473 ,-0.01466, 1.055  , -0.014 , -0.004 , 0.015  , -1.055 , 0.014  , 0.004  , 0.000  , 0.008  , 0.003  , 0.001  
1.07272 ,-0.01466, 1.055  , -0.029 , -0.034 , 0.015  , -1.055 , 0.029  , 0.034  , 0.000  , 0.013  , 0.001  , 0.005  
1.09020 ,-0.01466, 1.055  , -0.011 , -0.031 , 0.015  , -1.055 , 0.011  , 0.031  , -0.000 , 0.017  , 0.005  , 0.007  
1.10462 ,-0.00000, 1.055  , 0.007  , -0.027 , 0.000  , -1.055 , -0.007 , 0.027  , -0.000 , 0.021  , 0.005  , 0.009  
1.11613 ,-0.01466, 1.069  , -0.016 , 0.067  , 0.015  , -1.069 , 0.016  , -0.067 , -0.000 , 0.023  , 0.005  , 0.013  
1.12848 ,-0.01466, 1.069  , -0.005 , 0.101  , 0.015  , -1.069 , 0.005  , -0.101 , -0.001 , 0.025  , 0.007  , 0.016  
1.13967 ,-0.00000, 1.069  , -0.043 , 0.100  , 0.000  , -1.069 , 0.043  , -0.100 , -0.001 , 0.026  , 0.008  , 0.018  
1.15084 ,-0.01466, 1.069  , -0.048 , 0.088  , 0.015  , -1.069 , 0.048  , -0.088 , -0.001 , 0.027  , 0.009  , 0.010  
1.16204 ,-0.00000, 1.055  , -0.041 , 0.057  , 0.000  , -1.055 , 0.041  , -0.057 , -0.001 , 0.028  , 0.007  , 0.010  
1.17438 ,-0.01466, 1.055  , -0.057 , -0.050 , 0.015  , -1.055 , 0.057  , 0.050  , -0.001 , 0.029  , 0.005  , 0.011  
1.18561 ,-0.00000, 1.055  , -0.063 , -0.093 , 0.000  , -1.055 , 0.063  , 0.093  , -0.000 , 0.030  , 0.004  , 0.010  
1.19688 ,-0.01466, 1.055  , -0.086 , -0.096 , 0.015  , -1.055 , 0.086  , 0.096  , -0.000 , 0.031  , 0.005  , 0.013  
1.20806 ,-0.01466, 1.055  , -0.082 , -0.080 , 0.015  , -1.055 , 0.082  , 0.080  , -0.000 , 0.031  , 0.007  , 0.011  
1.21926 ,-0.01466, 1.055  , -0.068 , -0.062 , 0.015  , -1.055 , 0.068  , 0.062  , -0.000 , 0.031  , 0.009  , 0.012  
1.23063 ,-0.01466, 1.055  , -0.081 , -0.048 , 0.015  , -1.055 , 0.081  , 0.048  , -0.000 , 0.031  , 0.006  , 0.018  
1.24200 ,-0.01466, 1.055  , -0.073 , -0.035 , 0.015  , -1.055 , 0.073  , 0.035  , 0.000  , 0.030  , 0.006  , 0.012  
1.25444 ,-0.01466, 1.055  , -0.075 , -0.028 , 0.015  , -1.055 , 0.075  , 0.028  , 0.000  , 0.030  , 0.007  , 0.014  
1.26584 ,-0.00000, 1.055  , -0.073 , -0.022 , 0.000  , -1.055 , 0.073  , 0.022  , 0.000  , 0.029  , 0.004  , 0.011  
1.27845 ,-0.01466, 1.055  , -0.071 , -0.023 , 0.015  , -1.055 , 0.071  , 0.023  , 0.000  , 0.029  , 0.004  , 0.009  
1.28987 ,-0.01466, 1.055  , -0.084 , -0.013 , 0.015  , -1.055 , 0.084  , 0.013  , 0.000  , 0.028  , 0.006  , 0.010  
1.30126 ,-0.01466, 1.055  , -0.086 , -0.005 , 0.015  , -1.055 , 0.086  , 0.005  , 0.000  , 0.027  , 0.005  , 0.014  
1.31263 ,-0.01466, 1.040  , -0.048 , -0.003 , 0.015  , -1.040 , 0.048  , 0.003  , 0.000  , 0.026  , 0.009  , 0.010  
1.32404 ,-0.01466, 1.055  , -0.029 , 0.017  , 0.015  , -1.055 , 0.029  , -0.017 , 0.000  , 0.025  , 0.008  , 0.008  
1.33642 ,-0.01466, 1.055  , -0.046 , 0.025  , 0.015  , -1.055 , 0.046  , -0.025 , 0.000  , 0.024  , 0.004  , 0.002  
1.34819 ,-0.01466, 1.055  , -0.008 , 0.057  , 0.015  , -1.055 , 0.008  , -0.057 , -0.000 , 0.023  , 0.005  , 0.005  
1.35976 ,-0.01466, 1.055  , -0.030 , 0.062  , 0.015  , -1.055 , 0.030  , -0.062 , -0.000 , 0.022  , 0.006  , 0.013  
1.37240 ,-0.01466, 1.040  , 0.019  , 0.096  , 0.015  , -1.040 , -0.019 , -0.096 , -0.000 , 0.021  , 0.006  , 0.006  
1.38386 ,-0.01466, 1.040  , 0.018  , 0.085  , 0.015  , -1.040 , -0.018 , -0.085 , -0.001 , 0.020  , 0.004  , 0.008  
1.39527 ,-0.01466, 1.040  , 0.021  , 0.091  , 0.015  , -1.040 , -0.021 , -0.091 , -0.001 , 0.018  , 0.002  , 0.009  
1.40665 ,-0.01466, 1.055  , -0.007 , 0.089  , 0.015  , -1.055 , 0.007  , -0.089 , -0.001 , 0.017  , 0.003  , 0.007  
1.41800 ,-0.01466, 1.055  , -0.002 , 0.088  , 0.015  , -1.055 , 0.002  , -0.088 , -0.001 , 0.016  , 0.004  , 0.010  
1.43045 ,-0.01466, 1.040  , 0.012  , 0.072  , 0.015  , -1.040 , -0.012 , -0.072 , -0.001 , 0.016  , 0.006  , 0.003  
1.44182 ,-0.01466, 1.040  , 0.017  , 0.049  , 0.015  , -1.040 , -0.017 , -0.049 , -0.001 , 0.015  , 0.007  , 0.011  
1.45319 ,-0.01466, 1.040  , -0.006 , 0.069  , 0.015  , -1.040 , 0.006  , -0.069 , -0.001 , 0.014  , 0.005  , 0.006  
1.46556 ,-0.00000, 1.055  , 0.017  , 0.030  , 0.000  , -1.055 , -0.017 , -0.030 , -0.001 , 0.013  , 0.008  , 0.010  
1.47699 ,-0.00000, 1.055  , 0.007  , 0.066  , 0.000  , -1.055 , -0.007 , -0.066 , -0.001 , 0.013  , 0.011  , 0.009  
1.48944 ,-0.00000, 1.040  , 0.035  , 0.095  , 0.000  , -1.040 , -0.035 , -0.095 , -0.001 , 0.012  , 0.007  , 0.012  
1.50081 ,-0.01466, 1.055  , 0.076  , 0.095  , 0.015  , -1.055 , -0.076 , -0.095 , -0.002 , 0.011  , 0.003  , 0.006  
1.51217 ,-0.01466, 1.055  , 0.045  , 0.100  , 0.015  , -1.055 , -0.045 , -0.100 , -0.002 , 0.011  , 0.004  , 0.009  
1.52447 ,-0.00000, 1.055  , 0.046  , 0.094  , 0.000  , -1.055 , -0.046 , -0.094 , -0.002 , 0.010  , 0.004  , 0.013  
1.53578 ,-0.00000, 1.055  , 0.078  , 0.074  , 0.000  , -1.055 , -0.078 , -0.074 , -0.002 , 0.009  , 0.004  , 0.013  
1.54709 ,-0.00000, 1.055  , 0.113  , 0.082  , 0.000  , -1.055 , -0.113 , -0.082 , -0.002 , 0.009  , 0.004  , 0.012  
1.55946 ,-0.00000, 1.055  , 0.101  , 0.058  , 0.000  , -1.055 , -0.101 , -0.058 , -0.002 , 0.008  , 0.006  , 0.007  
1.57076 ,-0.00000, 1.055  , 0.068  , 0.067  , 0.000  , -1.055 , -0.068 , -0.067 , -0.002 , 0.008  , 0.008  , 0.007  
1.58209 ,-0.01466, 1.055  , 0.101  , 0.091  , 0.015  , -1.055 , -0.101 , -0.091 , -0.002 , 0.008  , 0.008  , 0.002  
1.59445 ,-0.01466, 1.055  , 0.113  , 0.161  , 0.015  , -1.055 , -0.113 , -0.161 , -0.003 , 0.007  , 0.008  , 0.004  
1.60589 ,-0.00000, 1.069  , 0.130  , 0.205  , 0.000  , -1.069 , -0.130 , -0.205 , -0.003 , 0.006  , 0.008  , 0.002  
1.61719 ,-0.00000, 1.084  , 0.127  , 0.248  , 0.000  , -1.084 , -0.127 , -0.248 , -0.003 , 0.005  , 0.007  , 0.010  
1.62941 ,-0.00000, 1.084  , 0.150  , 0.295  , 0.000  , -1.084 , -0.150 , -0.295 , -0.003 , 0.004  , 0.010  , 0.011  
1.64076 ,-0.00000, 1.084  , 0.137  , 0.261  , 0.000  , -1.084 , -0.137 , -0.261 , -0.003 , 0.003  , 0.010  , 0.019  
1.65197 ,-0.01466, 1.084  , 0.131  , 0.254  , 0.015  , -1.084 , -0.131 , -0.254 , -0.003 , 0.003  , 0.012  , 0.015  
1.66316 ,-0.00000, 1.084  , 0.139  , 0.213  , 0.000  , -1.084 , -0.139 , -0.213 , -0.003 , 0.002  , 0.011  , 0.005  
1.67547 ,-0.00000, 1.084  , 0.096  , 0.154  , 0.000  , -1.084 , -0.096 , -0.154 , -0.003 , 0.002  , 0.007  , 0.008  
1.68698 ,-0.00000, 1.084  , 0.079  , 0.134  , 0.000  , -1.084 , -0.079 , -0.134 , -0.003 , 0.002  , 0.006  , 0.016  
1.69837 ,-0.00000, 1.084  , 0.120  , 0.091  , 0.000  , -1.084 , -0.120 , -0.091 , -0.003 , 0.002  , 0.002  , 0.022  
1.70966 ,-0.01466, 1.084  , 0.131  , 0.045  , 0.015  , -1.084 , -0.131 , -0.045 , -0.003 , 0.002  , 0.000  , 0.017  
1.72097 ,-0.01466, 1.084  , 0.116  , 0.023  , 0.015  , -1.084 , -0.116 , -0.023 , -0.003 , 0.003  , 0.006  , 0.015  
1.73226 ,-0.01466, 1.084  , 0.112  , 0.051  , 0.015  , -1.084 , -0.112 , -0.051 , -0.003 , 0.003  , 0.008  , 0.022  
1.74462 ,-0.00000, 1.084  , 0.157  , 0.023  , 0.000  , -1.084 , -0.157 , -0.023 , -0.003 , 0.003  , 0.004  , 0.015  
1.75584 ,-0.00000, 1.099  , 0.183  , 0.007  , 0.000  , -1.099 , -0.183 , -0.007 , -0.003 , 0.003  , 0.003  , 0.018  
1.76709 ,-0.01466, 1.084  , 0.192  , -0.002 , 0.015  , -1.084 , -0.192 , 0.002  , -0.003 , 0.003  , 0.001  , 0.015  
1.77936 ,-0.00000, 1.084  , 0.179  , -0.020 , 0.000  , -1.084 , -0.179 , 0.020  , -0.003 , 0.004  , 0.004  , 0.012  
1.79079 ,-0.00000, 1.084  , 0.180  , -0.050 , 0.000  , -1.084 , -0.180 , 0.050  , -0.003 , 0.004  , 0.002  , 0.005  
1.80218 ,-0.00000, 1.084  , 0.221  , -0.056 , 0.000  , -1.084 , -0.221 , 0.056  , -0.003 , 0.004  , 0.003  , 0.005  
1.81362 ,-0.01466, 1.084  , 0.193  , -0.098 , 0.015  , -1.084 , -0.193 , 0.098  , -0.003 , 0.004  , 0.004  , 0.003  
1.82487 ,-0.00000, 1.084  , 0.209  , -0.084 , 0.000  , -1.084 , -0.209 , 0.084  , -0.003 , 0.005  , 0.005  , 0.002  
1.83611 ,-0.00000, 1.084  , 0.212  , -0.077 , 0.000  , -1.084 , -0.212 , 0.077  , -0.003 , 0.005  , 0.006  , 0.005  
1.84851 ,-0.00000, 1.084  , 0.229  , -0.068 , 0.000  , -1.084 , -0.229 , 0.068  , -0.003 , 0.005  , 0.003  , 0.007  
1.85984 ,-0.00000, 1.084  , 0.227  , -0.099 , 0.000  , -1.084 , -0.227 , 0.099  , -0.004 , 0.005  , 0.001  , 0.015  
1.87102 ,0.01464 , 1.084  , 0.280  , -0.152 , -0.015 , -1.084 , -0.280 , 0.152  , -0.004 , 0.005  , 0.001  , 0.017  
1.88210 ,0.02929 , 1.099  , 0.377  , -0.113 , -0.029 , -1.099 , -0.377 , 0.113  , -0.004 , 0.005  , 0.003  , 0.017  
1.89312 ,0.02929 , 1.099  , 0.458  , -0.113 , -0.029 , -1.099 , -0.458 , 0.113  , -0.005 , 0.006  , 0.004  , 0.021  
1.90416 ,0.04394 , 1.099  , 0.529  , -0.106 , -0.044 , -1.099 , -0.529 , 0.106  , -0.006 , 0.006  , 0.002  , 0.020  
1.91518 ,0.04394 , 1.084  , 0.557  , -0.087 , -0.044 , -1.084 , -0.557 , 0.087  , -0.006 , 0.005  , 0.001  , 0.017  
1.92750 ,0.05859 , 1.099  , 0.594  , -0.080 , -0.059 , -1.099 , -0.594 , 0.080  , -0.007 , 0.005  , -0.000 , 0.014  
1.93862 ,0.05859 , 1.099  , 0.537  , -0.104 , -0.059 , -1.099 , -0.537 , 0.104  , -0.008 , 0.005  , -0.000 , 0.018  
1.94972 ,0.05859 , 1.099  , 0.503  , -0.084 , -0.059 , -1.099 , -0.503 , 0.084  , -0.008 , 0.005  , 0.003  , 0.009  
1.96083 ,0.05859 , 1.099  , 0.464  , -0.111 , -0.059 , -1.099 , -0.464 , 0.111  , -0.008 , 0.005  , 0.003  , 0.014  
1.97204 ,0.05859 , 1.084  , 0.410  , -0.108 , -0.059 , -1.084 , -0.410 , 0.108  , -0.008 , 0.005  , 0.001  , 0.008  
1.98320 ,0.05859 , 1.099  , 0.370  , -0.104 , -0.059 , -1.099 , -0.370 , 0.104  , -0.008 , 0.005  , -0.001 , 0.006  
1.99543 ,0.05859 , 1.084  , 0.321  , -0.146 , -0.059 , -1.084 , -0.321 , 0.146  , -0.007 , 0.005  , 0.002  , 0.003  
2.00662 ,0.05859 , 1.084  , 0.270  , -0.183 , -0.059 , -1.084 , -0.270 , 0.183  , -0.007 , 0.005  , 0.005  , 0.005  
2.01783 ,0.07323 , 1.099  , 0.233  , -0.173 , -0.073 , -1.099 , -0.233 , 0.173  , -0.006 , 0.005  , 0.004  , 0.008  
2.02932 ,0.07323 , 1.084  , 0.213  , -0.171 , -0.073 , -1.084 , -0.213 , 0.171  , -0.005 , 0.005  , 0.007  , 0.014  
2.04245 ,0.05859 , 1.084  , 0.182  , -0.184 , -0.059 , -1.084 , -0.182 , 0.184  , -0.004 , 0.005  , 0.006  , 0.009  
2.05366 ,0.05859 , 1.099  , 0.167  , -0.197 , -0.059 , -1.099 , -0.167 , 0.197  , -0.003 , 0.005  , 0.010  , 0.006  
2.06592 ,0.05859 , 1.099  , 0.136  , -0.163 , -0.059 , -1.099 , -0.136 , 0.163  , -0.003 , 0.005  , 0.009  , 0.007  
2.07729 ,0.05859 , 1.099  , 0.103  , -0.170 , -0.059 , -1.099 , -0.103 , 0.170  , -0.002 , 0.005  , 0.006  , 0.006  
2.08869 ,0.05859 , 1.099  , 0.078  , -0.144 , -0.059 , -1.099 , -0.078 , 0.144  , -0.001 , 0.005  , 0.005  , 0.007  
2.09988 ,0.05859 , 1.099  , 0.073  , -0.144 , -0.059 , -1.099 , -0.073 , 0.144  , -0.000 , 0.004  , -0.000 , 0.004  
2.11119 ,0.05859 , 1.099  , 0.086  , -0.160 , -0.059 , -1.099 , -0.086 , 0.160  , 0.001  , 0.004  , 0.004  , 0.006  
2.12271 ,0.05859 , 1.099  , 0.085  , -0.154 , -0.059 , -1.099 , -0.085 , 0.154  , 0.001  , 0.004  , 0.004  , 0.008  
2.13402 ,0.05859 , 1.099  , 0.046  , -0.180 , -0.059 , -1.099 , -0.046 , 0.180  , 0.002  , 0.004  , 0.001  , 0.009  
2.14512 ,0.05859 , 1.084  , 0.007  , -0.158 , -0.059 , -1.084 , -0.007 , 0.158  , 0.002  , 0.004  , 0.000  , 0.001  
2.15739 ,0.05859 , 1.084  , -0.006 , -0.150 , -0.059 , -1.084 , 0.006  , 0.150  , 0.003  , 0.004  , 0.002  , 0.000  
2.16873 ,0.05859 , 1.099  , -0.003 , -0.179 , -0.059 , -1.099 , 0.003  , 0.179  , 0.003  , 0.004  , 0.003  , 0.001  
2.18006 ,0.05859 , 1.099  , -0.020 , -0.156 , -0.059 , -1.099 , 0.020  , 0.156  , 0.004  , 0.004  , -0.000 , 0.003  
2.19255 ,0.05859 , 1.099  , -0.006 , -0.141 , -0.059 , -1.099 , 0.006  , 0.141  , 0.004  , 0.003  , 0.003  , 0.005  
2.20401 ,0.05859 , 1.099  , -0.017 , -0.188 , -0.059 , -1.099 , 0.017  , 0.188  , 0.004  , 0.003  , 0.003  , 0.006  
