t,L_IMU_angle,R_IMU_angle,L_IMU_vel,R_IMU_vel,L_encoder,R_encoder,L_encoder_vel,R_encoder_vel,L_Cmd,R_Cmd,L_tau,R_tau
1.07148 ,2.12402 , -1.494 , 0.176  , -0.051 , -2.124 , 1.494  , -0.176 , 0.051  , 0.025  , -0.001 , 0.022  , -0.006 
1.08373 ,2.10938 , -1.494 , 0.134  , -0.067 , -2.109 , 1.494  , -0.134 , 0.067  , 0.024  , -0.001 , 0.023  , -0.011 
1.09647 ,2.10938 , -1.494 , 0.078  , -0.044 , -2.109 , 1.494  , -0.078 , 0.044  , 0.023  , -0.000 , 0.023  , -0.017 
1.10827 ,2.12402 , -1.494 , 0.083  , -0.039 , -2.124 , 1.494  , -0.083 , 0.039  , 0.023  , 0.000  , 0.023  , -0.016 
1.12933 ,2.10938 , -1.494 , 0.054  , -0.027 , -2.109 , 1.494  , -0.054 , 0.027  , 0.022  , 0.000  , 0.021  , -0.021 
1.14105 ,2.10938 , -1.494 , 0.002  , -0.023 , -2.109 , 1.494  , -0.002 , 0.023  , 0.021  , 0.000  , 0.021  , -0.011 
1.15255 ,2.09472 , -1.494 , 0.006  , -0.016 , -2.095 , 1.494  , -0.006 , 0.016  , 0.021  , 0.001  , 0.023  , -0.009 
1.16411 ,2.10938 , -1.494 , -0.014 , -0.043 , -2.109 , 1.494  , 0.014  , 0.043  , 0.020  , 0.001  , 0.027  , -0.008 
1.17616 ,2.10938 , -1.494 , -0.001 , -0.063 , -2.109 , 1.494  , 0.001  , 0.063  , 0.020  , 0.001  , 0.021  , -0.011 
1.18821 ,2.09472 , -1.494 , -0.037 , -0.083 , -2.095 , 1.494  , 0.037  , 0.083  , 0.019  , 0.001  , 0.024  , -0.011 
1.20004 ,2.09472 , -1.494 , -0.028 , -0.086 , -2.095 , 1.494  , 0.028  , 0.086  , 0.019  , 0.001  , 0.025  , -0.005 
1.21220 ,2.10938 , -1.479 , -0.068 , -0.066 , -2.109 , 1.479  , 0.068  , 0.066  , 0.018  , 0.001  , 0.020  , -0.009 
1.23080 ,2.09472 , -1.494 , -0.034 , -0.101 , -2.095 , 1.494  , 0.034  , 0.101  , 0.018  , 0.002  , 0.019  , -0.017 
1.25019 ,2.09472 , -1.494 , -0.041 , -0.056 , -2.095 , 1.494  , 0.041  , 0.056  , 0.017  , 0.002  , 0.019  , -0.016 
1.26193 ,2.09472 , -1.494 , -0.021 , -0.052 , -2.095 , 1.494  , 0.021  , 0.052  , 0.017  , 0.002  , 0.018  , -0.017 
1.27364 ,2.10938 , -1.494 , 0.034  , -0.048 , -2.109 , 1.494  , -0.034 , 0.048  , 0.016  , 0.002  , 0.018  , -0.011 
1.28564 ,2.10938 , -1.494 , 0.034  , -0.028 , -2.109 , 1.494  , -0.034 , 0.028  , 0.015  , 0.002  , 0.017  , -0.017 
1.29772 ,2.10938 , -1.494 , 0.056  , -0.059 , -2.109 , 1.494  , -0.056 , 0.059  , 0.014  , 0.002  , 0.014  , -0.012 
1.31060 ,2.10938 , -1.494 , 0.067  , -0.072 , -2.109 , 1.494  , -0.067 , 0.072  , 0.013  , 0.002  , 0.021  , -0.016 
1.32355 ,2.10938 , -1.494 , 0.067  , -0.055 , -2.109 , 1.494  , -0.067 , 0.055  , 0.013  , 0.002  , 0.018  , -0.020 
1.33526 ,2.12402 , -1.494 , 0.086  , -0.085 , -2.124 , 1.494  , -0.086 , 0.085  , 0.012  , 0.002  , 0.019  , -0.023 
1.34738 ,2.12402 , -1.494 , 0.090  , -0.076 , -2.124 , 1.494  , -0.090 , 0.076  , 0.011  , 0.002  , 0.016  , -0.021 
1.35923 ,2.10938 , -1.479 , 0.101  , -0.083 , -2.109 , 1.479  , -0.101 , 0.083  , 0.010  , 0.002  , 0.017  , -0.017 
1.37092 ,2.10938 , -1.494 , 0.105  , -0.122 , -2.109 , 1.494  , -0.105 , 0.122  , 0.010  , 0.002  , 0.019  , -0.018 
1.38262 ,2.12402 , -1.494 , 0.163  , -0.106 , -2.124 , 1.494  , -0.163 , 0.106  , 0.009  , 0.002  , 0.026  , -0.018 
1.39538 ,2.12402 , -1.479 , 0.180  , -0.097 , -2.124 , 1.479  , -0.180 , 0.097  , 0.008  , 0.002  , 0.022  , -0.016 
1.40702 ,2.12402 , -1.479 , 0.155  , -0.081 , -2.124 , 1.479  , -0.155 , 0.081  , 0.007  , 0.002  , 0.024  , -0.018 
1.41880 ,2.12402 , -1.479 , 0.167  , -0.097 , -2.124 , 1.479  , -0.167 , 0.097  , 0.006  , 0.002  , 0.022  , -0.017 
1.43153 ,2.12402 , -1.494 , 0.166  , -0.126 , -2.124 , 1.494  , -0.166 , 0.126  , 0.006  , 0.002  , 0.018  , -0.018 
1.44368 ,2.12402 , -1.494 , 0.178  , -0.153 , -2.124 , 1.494  , -0.178 , 0.153  , 0.005  , 0.002  , 0.019  , -0.015 
1.46334 ,2.12402 , -1.494 , 0.188  , -0.186 , -2.124 , 1.494  , -0.188 , 0.186  , 0.005  , 0.002  , 0.020  , -0.010 
1.47489 ,2.10938 , -1.479 , 0.186  , -0.168 , -2.109 , 1.479  , -0.186 , 0.168  , 0.004  , 0.002  , 0.016  , -0.018 
1.48743 ,2.10938 , -1.494 , 0.190  , -0.141 , -2.109 , 1.494  , -0.190 , 0.141  , 0.004  , 0.002  , 0.014  , -0.015 
1.49890 ,2.12402 , -1.494 , 0.190  , -0.153 , -2.124 , 1.494  , -0.190 , 0.153  , 0.003  , 0.002  , 0.015  , -0.017 
1.51147 ,2.12402 , -1.479 , 0.199  , -0.146 , -2.124 , 1.479  , -0.199 , 0.146  , 0.003  , 0.002  , 0.016  , -0.014 
1.52304 ,2.12402 , -1.494 , 0.210  , -0.147 , -2.124 , 1.494  , -0.210 , 0.147  , 0.002  , 0.002  , 0.020  , -0.014 
1.53495 ,2.10938 , -1.494 , 0.171  , -0.168 , -2.109 , 1.494  , -0.171 , 0.168  , 0.002  , 0.002  , 0.019  , -0.010 
1.54674 ,2.12402 , -1.479 , 0.173  , -0.158 , -2.124 , 1.479  , -0.173 , 0.158  , 0.002  , 0.003  , 0.018  , -0.011 
1.55942 ,2.12402 , -1.494 , 0.169  , -0.181 , -2.124 , 1.494  , -0.169 , 0.181  , 0.002  , 0.003  , 0.015  , -0.009 
1.57100 ,2.12402 , -1.479 , 0.155  , -0.173 , -2.124 , 1.479  , -0.155 , 0.173  , 0.002  , 0.003  , 0.017  , -0.008 
1.59122 ,2.12402 , -1.494 , 0.153  , -0.172 , -2.124 , 1.494  , -0.153 , 0.172  , 0.002  , 0.003  , 0.019  , -0.005 
1.60280 ,2.12402 , -1.494 , 0.149  , -0.181 , -2.124 , 1.494  , -0.149 , 0.181  , 0.002  , 0.003  , 0.023  , -0.011 
1.61423 ,2.12402 , -1.494 , 0.160  , -0.194 , -2.124 , 1.494  , -0.160 , 0.194  , 0.001  , 0.003  , 0.024  , -0.010 
1.62566 ,2.12402 , -1.494 , 0.169  , -0.142 , -2.124 , 1.494  , -0.169 , 0.142  , 0.001  , 0.003  , 0.028  , -0.005 
1.63713 ,2.10938 , -1.479 , 0.179  , -0.089 , -2.109 , 1.479  , -0.179 , 0.089  , 0.001  , 0.002  , 0.026  , -0.008 
1.64869 ,2.12402 , -1.494 , 0.158  , -0.068 , -2.124 , 1.494  , -0.158 , 0.068  , 0.001  , 0.002  , 0.025  , -0.004 
1.66024 ,2.12402 , -1.494 , 0.162  , -0.054 , -2.124 , 1.494  , -0.162 , 0.054  , 0.001  , 0.002  , 0.020  , -0.005 
1.67187 ,2.12402 , -1.479 , 0.187  , -0.003 , -2.124 , 1.479  , -0.187 , 0.003  , 0.001  , 0.001  , 0.018  , -0.003 
1.68448 ,2.12402 , -1.479 , 0.204  , -0.031 , -2.124 , 1.479  , -0.204 , 0.031  , 0.001  , 0.001  , 0.016  , -0.006 
1.69611 ,2.12402 , -1.494 , 0.204  , -0.066 , -2.124 , 1.494  , -0.204 , 0.066  , 0.001  , 0.000  , 0.022  , -0.010 
1.70887 ,2.10938 , -1.479 , 0.194  , -0.035 , -2.109 , 1.479  , -0.194 , 0.035  , 0.000  , 0.000  , 0.022  , -0.015 
1.72709 ,2.12402 , -1.479 , 0.178  , -0.043 , -2.124 , 1.479  , -0.178 , 0.043  , 0.000  , -0.000 , 0.014  , -0.004 
1.73899 ,2.12402 , -1.494 , 0.159  , -0.086 , -2.124 , 1.494  , -0.159 , 0.086  , 0.000  , -0.000 , 0.017  , -0.007 
1.75064 ,2.12402 , -1.494 , 0.165  , -0.083 , -2.124 , 1.494  , -0.165 , 0.083  , 0.000  , -0.000 , 0.017  , -0.010 
1.76355 ,2.10938 , -1.494 , 0.119  , -0.107 , -2.109 , 1.494  , -0.119 , 0.107  , 0.000  , -0.000 , 0.021  , -0.009 
1.77513 ,2.12402 , -1.494 , 0.124  , -0.083 , -2.124 , 1.494  , -0.124 , 0.083  , 0.001  , -0.000 , 0.021  , -0.008 
1.78702 ,2.12402 , -1.479 , 0.133  , -0.060 , -2.124 , 1.479  , -0.133 , 0.060  , 0.001  , -0.000 , 0.015  , -0.010 
1.79872 ,2.12402 , -1.494 , 0.113  , -0.018 , -2.124 , 1.494  , -0.113 , 0.018  , 0.001  , -0.000 , 0.015  , -0.009 
1.81159 ,2.12402 , -1.494 , 0.112  , -0.043 , -2.124 , 1.494  , -0.112 , 0.043  , 0.001  , -0.001 , 0.013  , -0.008 
1.82316 ,2.12402 , -1.494 , 0.100  , -0.024 , -2.124 , 1.494  , -0.100 , 0.024  , 0.001  , -0.001 , 0.013  , -0.009 
1.83636 ,2.12402 , -1.479 , 0.099  , -0.010 , -2.124 , 1.479  , -0.099 , 0.010  , 0.001  , -0.001 , 0.015  , -0.010 
1.84788 ,2.12402 , -1.494 , 0.133  , 0.011  , -2.124 , 1.494  , -0.133 , -0.011 , 0.001  , -0.001 , 0.013  , -0.018 
1.85965 ,2.12402 , -1.479 , 0.161  , 0.005  , -2.124 , 1.479  , -0.161 , -0.005 , 0.001  , -0.001 , 0.013  , -0.018 
1.87118 ,2.12402 , -1.479 , 0.148  , 0.021  , -2.124 , 1.479  , -0.148 , -0.021 , 0.001  , -0.001 , 0.018  , -0.021 
1.88310 ,2.12402 , -1.479 , 0.133  , 0.016  , -2.124 , 1.479  , -0.133 , -0.016 , 0.001  , -0.002 , 0.014  , -0.011 
1.89471 ,2.12402 , -1.479 , 0.117  , 0.051  , -2.124 , 1.479  , -0.117 , -0.051 , 0.001  , -0.002 , 0.018  , -0.011 
1.90735 ,2.12402 , -1.479 , 0.125  , 0.048  , -2.124 , 1.479  , -0.125 , -0.048 , 0.001  , -0.002 , 0.022  , -0.012 
1.91925 ,2.12402 , -1.479 , 0.114  , 0.024  , -2.124 , 1.479  , -0.114 , -0.024 , 0.001  , -0.002 , 0.022  , -0.010 
1.93097 ,2.12402 , -1.479 , 0.110  , 0.044  , -2.124 , 1.479  , -0.110 , -0.044 , 0.001  , -0.002 , 0.024  , -0.005 
1.94325 ,2.12402 , -1.479 , 0.099  , 0.035  , -2.124 , 1.479  , -0.099 , -0.035 , 0.001  , -0.002 , 0.022  , -0.011 
1.95532 ,2.12402 , -1.494 , 0.089  , -0.036 , -2.124 , 1.494  , -0.089 , 0.036  , 0.001  , -0.002 , 0.024  , -0.011 
1.97327 ,2.12402 , -1.479 , 0.106  , 0.006  , -2.124 , 1.479  , -0.106 , -0.006 , 0.001  , -0.002 , 0.021  , -0.012 
1.98499 ,2.12402 , -1.494 , 0.101  , -0.059 , -2.124 , 1.494  , -0.101 , 0.059  , 0.001  , -0.002 , 0.024  , -0.009 
1.99709 ,2.12402 , -1.479 , 0.086  , -0.061 , -2.124 , 1.479  , -0.086 , 0.061  , 0.001  , -0.002 , 0.026  , -0.011 
2.00914 ,2.10938 , -1.479 , 0.078  , -0.044 , -2.109 , 1.479  , -0.078 , 0.044  , 0.001  , -0.001 , 0.026  , -0.017 
2.02118 ,2.12402 , -1.494 , 0.085  , -0.060 , -2.124 , 1.494  , -0.085 , 0.060  , 0.001  , -0.001 , 0.023  , -0.020 
2.03333 ,2.12402 , -1.479 , 0.092  , -0.045 , -2.124 , 1.479  , -0.092 , 0.045  , 0.001  , -0.001 , 0.023  , -0.010 
2.04515 ,2.12402 , -1.494 , 0.081  , -0.072 , -2.124 , 1.494  , -0.081 , 0.072  , 0.001  , -0.001 , 0.022  , -0.013 
2.05724 ,2.12402 , -1.479 , 0.097  , -0.065 , -2.124 , 1.479  , -0.097 , 0.065  , 0.001  , -0.001 , 0.023  , -0.013 
2.06933 ,2.10938 , -1.494 , 0.103  , -0.076 , -2.109 , 1.494  , -0.103 , 0.076  , 0.001  , -0.000 , 0.025  , -0.016 
2.08139 ,2.12402 , -1.479 , 0.119  , -0.072 , -2.124 , 1.479  , -0.119 , 0.072  , 0.001  , -0.000 , 0.021  , -0.015 
2.09347 ,2.12402 , -1.479 , 0.121  , -0.100 , -2.124 , 1.479  , -0.121 , 0.100  , 0.001  , -0.000 , 0.021  , -0.020 
2.10549 ,2.12402 , -1.479 , 0.132  , -0.067 , -2.124 , 1.479  , -0.132 , 0.067  , 0.001  , 0.000  , 0.020  , -0.014 
2.11942 ,2.12402 , -1.479 , 0.143  , -0.020 , -2.124 , 1.479  , -0.143 , 0.020  , 0.001  , 0.000  , 0.020  , -0.015 
2.13121 ,2.12402 , -1.479 , 0.155  , -0.012 , -2.124 , 1.479  , -0.155 , 0.012  , 0.001  , -0.000 , 0.022  , -0.016 
2.14293 ,2.12402 , -1.479 , 0.138  , 0.007  , -2.124 , 1.479  , -0.138 , -0.007 , 0.000  , -0.000 , 0.024  , -0.010 
2.15456 ,2.12402 , -1.479 , 0.176  , 0.025  , -2.124 , 1.479  , -0.176 , -0.025 , 0.000  , -0.000 , 0.027  , -0.004 
2.16599 ,2.12402 , -1.479 , 0.174  , 0.037  , -2.124 , 1.479  , -0.174 , -0.037 , 0.000  , -0.001 , 0.029  , -0.002 
2.17769 ,2.12402 , -1.494 , 0.192  , -0.023 , -2.124 , 1.494  , -0.192 , 0.023  , -0.000 , -0.001 , 0.024  , -0.016 
2.19049 ,2.12402 , -1.494 , 0.203  , -0.025 , -2.124 , 1.494  , -0.203 , 0.025  , -0.000 , -0.001 , 0.022  , -0.008 
2.20430 ,2.12402 , -1.494 , 0.167  , -0.019 , -2.124 , 1.494  , -0.167 , 0.019  , -0.000 , -0.001 , 0.018  , -0.008 
2.21614 ,2.12402 , -1.494 , 0.161  , 0.011  , -2.124 , 1.494  , -0.161 , -0.011 , -0.001 , -0.001 , 0.022  , -0.008 
2.22794 ,2.12402 , -1.479 , 0.163  , 0.022  , -2.124 , 1.479  , -0.163 , -0.022 , -0.001 , -0.001 , 0.023  , -0.014 
2.23967 ,2.12402 , -1.494 , 0.160  , 0.008  , -2.124 , 1.494  , -0.160 , -0.008 , -0.001 , -0.001 , 0.019  , -0.011 
2.25246 ,2.12402 , -1.494 , 0.175  , -0.020 , -2.124 , 1.494  , -0.175 , 0.020  , -0.001 , -0.001 , 0.019  , -0.013 
2.26553 ,2.12402 , -1.494 , 0.180  , -0.047 , -2.124 , 1.494  , -0.180 , 0.047  , -0.001 , -0.001 , 0.020  , -0.010 
2.27846 ,2.12402 , -1.494 , 0.156  , -0.084 , -2.124 , 1.494  , -0.156 , 0.084  , -0.001 , -0.001 , 0.024  , -0.009 
2.29158 ,2.12402 , -1.494 , 0.141  , -0.079 , -2.124 , 1.494  , -0.141 , 0.079  , -0.001 , -0.000 , 0.021  , -0.006 
2.30441 ,2.12402 , -1.479 , 0.118  , -0.102 , -2.124 , 1.479  , -0.118 , 0.102  , -0.001 , -0.000 , 0.019  , -0.013 
2.31622 ,2.12402 , -1.494 , 0.106  , -0.122 , -2.124 , 1.494  , -0.106 , 0.122  , -0.000 , 0.000  , 0.018  , -0.011 
2.33292 ,2.12402 , -1.523 , 0.106  , -0.309 , -2.124 , 1.523  , -0.106 , 0.309  , -0.000 , 0.001  , 0.016  , -0.006 
