t,L_IMU_angle,R_IMU_angle,L_IMU_vel,R_IMU_vel,L_encoder,R_encoder,L_encoder_vel,R_encoder_vel,L_Cmd,R_Cmd,L_tau,R_tau
0.90579 ,-0.02929, -0.029 , 0.073  , 0.120  , 0.029  , 0.029  , -0.073 , -0.120 , -0.001 , -0.002 , 0.020  , 0.012  
0.91878 ,-0.02929, -0.029 , 0.066  , 0.117  , 0.029  , 0.029  , -0.066 , -0.117 , -0.001 , -0.002 , 0.022  , 0.009  
0.93179 ,-0.02929, -0.029 , 0.076  , 0.123  , 0.029  , 0.029  , -0.076 , -0.123 , -0.001 , -0.002 , 0.022  , 0.018  
0.94579 ,-0.02929, -0.029 , 0.110  , 0.118  , 0.029  , 0.029  , -0.110 , -0.118 , -0.001 , -0.002 , 0.021  , 0.020  
0.95880 ,-0.02929, -0.029 , 0.134  , 0.159  , 0.029  , 0.029  , -0.134 , -0.159 , -0.001 , -0.002 , 0.019  , 0.017  
0.97278 ,-0.04394, -0.000 , 0.113  , 0.277  , 0.044  , 0.000  , -0.113 , -0.277 , -0.001 , -0.002 , 0.024  , 0.016  
0.98578 ,-0.04394, -0.000 , 0.093  , 0.323  , 0.044  , 0.000  , -0.093 , -0.323 , -0.001 , -0.002 , 0.026  , 0.007  
0.99878 ,-0.02929, 0.015  , 0.086  , 0.386  , 0.029  , -0.015 , -0.086 , -0.386 , -0.001 , -0.003 , 0.027  , 0.007  
1.01980 ,-0.02929, 0.015  , 0.124  , 0.313  , 0.029  , -0.015 , -0.124 , -0.313 , -0.001 , -0.003 , 0.022  , 0.008  
1.04681 ,-0.04394, 0.015  , 0.129  , 0.241  , 0.044  , -0.015 , -0.129 , -0.241 , -0.002 , -0.003 , 0.012  , 0.011  
1.06778 ,-0.04394, 0.015  , 0.154  , 0.176  , 0.044  , -0.015 , -0.154 , -0.176 , -0.002 , -0.003 , 0.011  , 0.020  
1.08089 ,-0.04394, 0.029  , 0.096  , 0.177  , 0.044  , -0.029 , -0.096 , -0.177 , -0.002 , -0.003 , 0.012  , 0.019  
1.09478 ,-0.04394, 0.015  , 0.059  , 0.149  , 0.044  , -0.015 , -0.059 , -0.149 , -0.002 , -0.003 , 0.014  , 0.024  
1.10880 ,-0.04394, 0.015  , 0.026  , 0.125  , 0.044  , -0.015 , -0.026 , -0.125 , -0.001 , -0.002 , 0.016  , 0.024  
1.12279 ,-0.04394, 0.015  , -0.005 , 0.094  , 0.044  , -0.015 , 0.005  , -0.094 , -0.001 , -0.002 , 0.020  , 0.022  
1.13579 ,-0.04394, 0.015  , -0.034 , 0.083  , 0.044  , -0.015 , 0.034  , -0.083 , -0.001 , -0.002 , 0.026  , 0.019  
1.14879 ,-0.04394, 0.015  , -0.062 , 0.089  , 0.044  , -0.015 , 0.062  , -0.089 , -0.001 , -0.002 , 0.024  , 0.015  
1.16182 ,-0.04394, 0.015  , -0.042 , 0.091  , 0.044  , -0.015 , 0.042  , -0.091 , -0.000 , -0.001 , 0.024  , 0.007  
1.17479 ,-0.04394, 0.029  , -0.043 , 0.077  , 0.044  , -0.029 , 0.043  , -0.077 , -0.000 , -0.001 , 0.019  , 0.010  
1.18878 ,-0.04394, 0.029  , -0.020 , 0.048  , 0.044  , -0.029 , 0.020  , -0.048 , 0.000  , -0.001 , 0.019  , 0.012  
1.20520 ,-0.04394, 0.015  , -0.001 , -0.016 , 0.044  , -0.015 , 0.001  , 0.016  , 0.000  , -0.000 , 0.022  , 0.011  
1.22781 ,-0.04394, 0.015  , 0.009  , -0.083 , 0.044  , -0.015 , -0.009 , 0.083  , 0.000  , -0.000 , 0.016  , 0.007  
1.24095 ,-0.04394, 0.015  , 0.006  , -0.105 , 0.044  , -0.015 , -0.006 , 0.105  , 0.000  , 0.000  , 0.025  , 0.008  
1.25479 ,-0.04394, 0.015  , 0.038  , -0.125 , 0.044  , -0.015 , -0.038 , 0.125  , 0.000  , 0.001  , 0.028  , 0.014  
1.26779 ,-0.04394, 0.015  , 0.061  , -0.146 , 0.044  , -0.015 , -0.061 , 0.146  , 0.000  , 0.001  , 0.024  , 0.016  
1.28178 ,-0.04394, 0.015  , 0.034  , -0.152 , 0.044  , -0.015 , -0.034 , 0.152  , 0.000  , 0.002  , 0.025  , 0.016  
1.29478 ,-0.04394, 0.015  , 0.045  , -0.137 , 0.044  , -0.015 , -0.045 , 0.137  , 0.000  , 0.002  , 0.023  , 0.015  
1.30880 ,-0.04394, 0.029  , 0.040  , -0.087 , 0.044  , -0.029 , -0.040 , 0.087  , 0.000  , 0.002  , 0.025  , 0.012  
1.32279 ,-0.05860, 0.015  , 0.021  , -0.105 , 0.059  , -0.015 , -0.021 , 0.105  , -0.000 , 0.002  , 0.024  , 0.013  
1.34079 ,-0.04394, 0.029  , -0.004 , -0.108 , 0.044  , -0.029 , 0.004  , 0.108  , 0.000  , 0.002  , 0.027  , 0.014  
1.35379 ,-0.05860, 0.029  , 0.024  , -0.029 , 0.059  , -0.029 , -0.024 , 0.029  , 0.000  , 0.002  , 0.021  , 0.018  
1.36679 ,-0.05860, 0.015  , -0.009 , -0.035 , 0.059  , -0.015 , 0.009  , 0.035  , 0.000  , 0.002  , 0.017  , 0.018  
1.37980 ,-0.05860, 0.015  , 0.000  , -0.042 , 0.059  , -0.015 , -0.000 , 0.042  , 0.000  , 0.002  , 0.021  , 0.009  
1.39578 ,-0.04394, 0.029  , 0.039  , -0.033 , 0.044  , -0.029 , -0.039 , 0.033  , 0.000  , 0.002  , 0.033  , 0.013  
1.40978 ,-0.05860, 0.015  , 0.026  , -0.069 , 0.059  , -0.015 , -0.026 , 0.069  , 0.000  , 0.002  , 0.024  , 0.014  
1.42278 ,-0.05860, 0.029  , -0.021 , -0.093 , 0.059  , -0.029 , 0.021  , 0.093  , 0.000  , 0.002  , 0.020  , 0.010  
1.43679 ,-0.04394, 0.029  , 0.023  , -0.038 , 0.044  , -0.029 , -0.023 , 0.038  , 0.000  , 0.002  , 0.016  , 0.011  
1.44979 ,-0.05860, 0.015  , 0.000  , -0.048 , 0.059  , -0.015 , -0.000 , 0.048  , 0.000  , 0.002  , 0.018  , 0.009  
1.46279 ,-0.05860, 0.029  , -0.043 , -0.021 , 0.059  , -0.029 , 0.043  , 0.021  , 0.000  , 0.002  , 0.019  , 0.011  
1.47579 ,-0.13183, 0.015  , -0.379 , 0.019  , 0.132  , -0.015 , 0.379  , -0.019 , 0.001  , 0.002  , 0.016  , 0.006  
1.48879 ,-0.26367, 0.015  , -1.464 , 0.008  , 0.264  , -0.015 , 1.464  , -0.008 , 0.003  , 0.001  , 0.009  , 0.011  
1.50179 ,-0.45410, 0.029  , -2.961 , -0.010 , 0.454  , -0.029 , 2.961  , 0.010  , 0.008  , 0.001  , 0.002  , 0.010  
1.51593 ,-0.67383, 0.029  , -4.648 , -0.053 , 0.674  , -0.029 , 4.648  , 0.053  , 0.015  , 0.001  , 0.011  , 0.014  
1.52979 ,-0.86426, 0.015  , -6.048 , -0.125 , 0.864  , -0.015 , 6.048  , 0.125  , 0.026  , 0.001  , 0.001  , 0.017  
1.54379 ,-1.04004, 0.015  , -6.970 , -0.133 , 1.040  , -0.015 , 6.970  , 0.133  , 0.037  , 0.001  , 0.003  , 0.015  
1.55679 ,-1.14258, 0.015  , -7.383 , -0.114 , 1.143  , -0.015 , 7.383  , 0.114  , 0.048  , 0.002  , 0.004  , 0.018  
1.56979 ,-1.24512, 0.029  , -7.456 , -0.129 , 1.245  , -0.029 , 7.456  , 0.129  , 0.057  , 0.002  , 0.003  , 0.020  
1.58279 ,-1.31836, 0.015  , -7.248 , -0.114 , 1.318  , -0.015 , 7.248  , 0.114  , 0.065  , 0.002  , 0.005  , 0.009  
1.59579 ,-1.37695, 0.029  , -6.968 , -0.085 , 1.377  , -0.029 , 6.968  , 0.085  , 0.071  , 0.002  , 0.019  , 0.012  
1.60879 ,-1.43554, 0.015  , -6.643 , -0.085 , 1.436  , -0.015 , 6.643  , 0.085  , 0.075  , 0.002  , 0.038  , 0.008  
1.62179 ,-1.42090, 0.015  , -5.874 , -0.092 , 1.421  , -0.015 , 5.874  , 0.092  , 0.076  , 0.002  , 0.053  , 0.013  
1.63479 ,-1.42090, 0.015  , -5.037 , -0.098 , 1.421  , -0.015 , 5.037  , 0.098  , 0.075  , 0.002  , 0.056  , 0.015  
1.64894 ,-1.42090, 0.029  , -4.336 , -0.100 , 1.421  , -0.029 , 4.336  , 0.100  , 0.072  , 0.001  , 0.068  , 0.013  
1.66379 ,-1.42090, 0.015  , -3.622 , -0.105 , 1.421  , -0.015 , 3.622  , 0.105  , 0.068  , 0.001  , 0.070  , 0.011  
1.67679 ,-1.42090, 0.015  , -3.143 , -0.152 , 1.421  , -0.015 , 3.143  , 0.152  , 0.062  , 0.001  , 0.079  , 0.015  
1.68978 ,-1.42090, 0.015  , -2.683 , -0.152 , 1.421  , -0.015 , 2.683  , 0.152  , 0.056  , 0.002  , 0.076  , 0.013  
1.70278 ,-1.43554, 0.015  , -2.326 , -0.179 , 1.436  , -0.015 , 2.326  , 0.179  , 0.049  , 0.002  , 0.074  , 0.014  
1.71578 ,-1.43554, 0.015  , -1.988 , -0.176 , 1.436  , -0.015 , 1.988  , 0.176  , 0.042  , 0.002  , 0.077  , 0.015  
1.72980 ,-1.42090, 0.029  , -1.703 , -0.167 , 1.421  , -0.029 , 1.703  , 0.167  , 0.035  , 0.002  , 0.074  , 0.017  
1.74278 ,-1.42090, 0.015  , -1.474 , -0.142 , 1.421  , -0.015 , 1.474  , 0.142  , 0.029  , 0.002  , 0.060  , 0.016  
1.75579 ,-1.43554, 0.015  , -1.282 , -0.153 , 1.436  , -0.015 , 1.282  , 0.153  , 0.023  , 0.002  , 0.052  , 0.012  
1.76938 ,-1.42090, 0.029  , -1.073 , -0.123 , 1.421  , -0.029 , 1.073  , 0.123  , 0.017  , 0.002  , 0.050  , 0.016  
1.78479 ,-1.42090, 0.015  , -0.844 , -0.115 , 1.421  , -0.015 , 0.844  , 0.115  , 0.011  , 0.002  , 0.039  , 0.016  
1.79779 ,-1.42090, 0.015  , -0.751 , -0.101 , 1.421  , -0.015 , 0.751  , 0.101  , 0.006  , 0.002  , 0.027  , 0.018  
1.81179 ,-1.43554, 0.029  , -0.592 , -0.113 , 1.436  , -0.029 , 0.592  , 0.113  , 0.001  , 0.001  , 0.016  , 0.016  
1.82580 ,-1.42090, 0.015  , -0.465 , -0.130 , 1.421  , -0.015 , 0.465  , 0.130  , -0.004 , 0.001  , 0.012  , 0.008  
1.84479 ,-1.42090, 0.015  , -0.385 , -0.106 , 1.421  , -0.015 , 0.385  , 0.106  , -0.008 , 0.001  , 0.001  , 0.010  
1.85778 ,-1.42090, 0.015  , -0.313 , -0.092 , 1.421  , -0.015 , 0.313  , 0.092  , -0.011 , 0.001  , -0.000 , 0.007  
1.87079 ,-1.42090, 0.015  , -0.228 , -0.124 , 1.421  , -0.015 , 0.228  , 0.124  , -0.014 , 0.001  , -0.000 , 0.010  
1.88379 ,-1.42090, -0.000 , -0.145 , -0.164 , 1.421  , 0.000  , 0.145  , 0.164  , -0.017 , 0.001  , -0.005 , 0.014  
1.89780 ,-1.42090, -0.000 , -0.118 , -0.215 , 1.421  , 0.000  , 0.118  , 0.215  , -0.020 , 0.001  , -0.003 , 0.023  
1.91180 ,-1.43554, -0.015 , -0.110 , -0.224 , 1.436  , 0.015  , 0.110  , 0.224  , -0.022 , 0.001  , 0.002  , 0.017  
1.92479 ,-1.43554, -0.000 , -0.057 , -0.142 , 1.436  , 0.000  , 0.057  , 0.142  , -0.023 , 0.001  , 0.003  , 0.020  
1.93979 ,-1.42090, 0.015  , -0.006 , 0.010  , 1.421  , -0.015 , 0.006  , -0.010 , -0.025 , 0.001  , 0.001  , 0.018  
1.95279 ,-1.42090, 0.015  , -0.005 , 0.063  , 1.421  , -0.015 , 0.005  , -0.063 , -0.026 , 0.001  , 0.002  , 0.018  
1.96778 ,-1.42090, 0.015  , 0.053  , 0.040  , 1.421  , -0.015 , -0.053 , -0.040 , -0.027 , 0.000  , -0.002 , 0.020  
1.98079 ,-1.42090, 0.015  , 0.016  , 0.008  , 1.421  , -0.015 , -0.016 , -0.008 , -0.028 , -0.000 , 0.007  , 0.013  
1.99379 ,-1.42090, 0.015  , 0.055  , -0.025 , 1.421  , -0.015 , -0.055 , 0.025  , -0.028 , -0.000 , -0.001 , 0.010  
2.00679 ,-1.42090, 0.015  , 0.114  , -0.026 , 1.421  , -0.015 , -0.114 , 0.026  , -0.028 , -0.000 , 0.003  , 0.004  
2.01979 ,-1.42090, 0.015  , 0.096  , -0.067 , 1.421  , -0.015 , -0.096 , 0.067  , -0.028 , -0.000 , 0.003  , 0.009  
2.03279 ,-1.42090, 0.015  , 0.115  , -0.065 , 1.421  , -0.015 , -0.115 , 0.065  , -0.028 , -0.000 , 0.002  , 0.008  
2.04579 ,-1.42090, 0.015  , 0.113  , -0.076 , 1.421  , -0.015 , -0.113 , 0.076  , -0.028 , -0.000 , -0.001 , 0.004  
2.06081 ,-1.42090, -0.000 , 0.130  , -0.109 , 1.421  , 0.000  , -0.130 , 0.109  , -0.028 , -0.000 , -0.001 , 0.005  
2.08479 ,-1.42090, -0.015 , 0.112  , -0.266 , 1.421  , 0.015  , -0.112 , 0.266  , -0.028 , -0.000 , -0.002 , 0.003  
2.09979 ,-1.42090, -0.029 , 0.102  , -0.300 , 1.421  , 0.029  , -0.102 , 0.300  , -0.027 , 0.000  , -0.001 , 0.008  
2.11279 ,-1.42090, -0.015 , 0.101  , -0.343 , 1.421  , 0.015  , -0.101 , 0.343  , -0.026 , 0.001  , -0.002 , 0.011  
2.12622 ,-1.42090, -0.029 , 0.105  , -0.326 , 1.421  , 0.029  , -0.105 , 0.326  , -0.026 , 0.001  , 0.004  , 0.013  
2.14179 ,-1.42090, -0.029 , 0.068  , -0.305 , 1.421  , 0.029  , -0.068 , 0.305  , -0.025 , 0.002  , -0.001 , 0.018  
2.15480 ,-1.42090, -0.044 , 0.081  , -0.284 , 1.421  , 0.044  , -0.081 , 0.284  , -0.024 , 0.002  , -0.002 , 0.015  
2.16780 ,-1.42090, -0.029 , 0.075  , -0.250 , 1.421  , 0.029  , -0.075 , 0.250  , -0.023 , 0.002  , -0.006 , 0.011  
2.18079 ,-1.43554, -0.029 , 0.067  , -0.196 , 1.436  , 0.029  , -0.067 , 0.196  , -0.023 , 0.002  , -0.007 , 0.009  
2.19379 ,-1.42090, -0.029 , 0.058  , -0.162 , 1.421  , 0.029  , -0.058 , 0.162  , -0.022 , 0.002  , -0.004 , 0.010  
2.20679 ,-1.42090, -0.029 , 0.053  , -0.139 , 1.421  , 0.029  , -0.053 , 0.139  , -0.021 , 0.002  , -0.002 , 0.011  
2.22079 ,-1.42090, -0.044 , 0.039  , -0.113 , 1.421  , 0.044  , -0.039 , 0.113  , -0.020 , 0.001  , -0.004 , 0.010  
2.24379 ,-1.42090, -0.029 , 0.023  , -0.104 , 1.421  , 0.029  , -0.023 , 0.104  , -0.019 , 0.001  , -0.010 , 0.013  
2.25779 ,-1.42090, -0.029 , 0.014  , -0.063 , 1.421  , 0.029  , -0.014 , 0.063  , -0.018 , 0.001  , -0.004 , 0.013  
2.27080 ,-1.42090, -0.044 , -0.003 , -0.096 , 1.421  , 0.044  , 0.003  , 0.096  , -0.017 , 0.001  , -0.005 , 0.017  
2.28379 ,-1.42090, -0.029 , 0.008  , -0.028 , 1.421  , 0.029  , -0.008 , 0.028  , -0.016 , 0.000  , -0.006 , 0.015  
2.29779 ,-1.42090, -0.029 , 0.013  , -0.036 , 1.421  , 0.029  , -0.013 , 0.036  , -0.016 , 0.000  , -0.001 , 0.018  
2.31379 ,-1.42090, -0.044 , 0.047  , -0.019 , 1.421  , 0.044  , -0.047 , 0.019  , -0.015 , -0.000 , 0.003  , 0.017  
2.32680 ,-1.42090, -0.029 , 0.061  , -0.049 , 1.421  , 0.029  , -0.061 , 0.049  , -0.014 , -0.000 , -0.001 , 0.011  
2.33979 ,-1.42090, -0.044 , 0.079  , -0.090 , 1.421  , 0.044  , -0.079 , 0.090  , -0.014 , -0.000 , -0.001 , 0.008  
2.35280 ,-1.42090, -0.044 , 0.088  , -0.077 , 1.421  , 0.044  , -0.088 , 0.077  , -0.013 , -0.000 , -0.001 , 0.007  
2.36579 ,-1.42090, -0.029 , 0.116  , -0.082 , 1.421  , 0.029  , -0.116 , 0.082  , -0.013 , -0.001 , 0.002  , 0.002  
2.37879 ,-1.42090, -0.029 , 0.128  , -0.097 , 1.421  , 0.029  , -0.128 , 0.097  , -0.012 , -0.001 , 0.002  , 0.005  
2.39179 ,-1.42090, -0.044 , 0.136  , -0.105 , 1.421  , 0.044  , -0.136 , 0.105  , -0.012 , -0.000 , 0.002  , 0.008  
2.40479 ,-1.42090, -0.044 , 0.135  , -0.124 , 1.421  , 0.044  , -0.135 , 0.124  , -0.011 , -0.000 , 0.001  , 0.007  
2.41780 ,-1.42090, -0.044 , 0.144  , -0.129 , 1.421  , 0.044  , -0.144 , 0.129  , -0.011 , -0.000 , 0.001  , 0.006  
