L_IMU_Ang,R_IMU_Ang,L_IMU_Vel,R_IMU_Vel,L_Cmd,R_Cmd,L_Ref_Ang,R_Ref_Ang,L_Ref_Vel,R_Ref_Vel,Peak,Time
-5.616845960173947,-14.515907530327297,13.122758831158876,78.21164263370713,-0.1398723097380783,-3.0519828997392,-0.051870740482163925,0.1674894814415855,3.4955109749399034,76.30375973051603,5.42589693248368,24.003873586654663
-5.56191348134584,-14.515907530327297,12.707713435568735,83.70489051651793,-0.13008757252023545,-3.2352808340789485,-0.05677693243831883,0.1633818778353338,3.250769889694928,80.8861053989196,5.42589693248368,24.013102054595947
-5.56191348134584,-14.515907530327297,12.658884565499307,89.19813839932863,-0.11966114085759338,-3.4061251300498205,-0.061361937564444136,0.15596777015552857,2.9899944730007237,85.1570274454994,5.42589693248368,24.02299189567566
-5.56191348134584,-13.131609063859003,12.610055695429878,94.91111619745175,-0.10981360455761138,-3.5660330836674907,-0.06591635878883233,0.1474279021539263,2.7436922049705634,89.15451278924112,5.42589693248368,24.033133506774902
-5.644312199588001,-9.154497596704061,12.09735255970088,98.2803082322423,-0.0991595907877669,-3.7095174904249655,-0.06985901595168566,0.1390535267471906,2.47724329429538,92.7414135987928,5.42589693248368,24.042997121810913
-6.083772030212856,-9.154497596704061,11.194018463416455,101.64950026703286,-0.0853785451221514,-3.8313416476798117,-0.07159617686732044,0.13074602086668774,2.132673723632102,95.78680984251696,5.42589693248368,24.053693771362305
-6.083772030212856,-8.34699015793089,10.412756542305601,98.7930113679713,-0.06821665872727807,-3.9158172108421825,-0.06979318412750636,0.12209512006384993,1.7036716385787642,97.89848264905615,5.42589693248368,24.06298303604126
-6.182650492103448,-8.34699015793089,9.777981231403032,95.93652246890974,-0.04904533776371892,-3.9497501846387673,-0.06453593229709098,0.11274973277280465,1.2245200457855456,98.74657335928849,5.42589693248368,24.073113918304443
-6.182650492103448,-8.34699015793089,9.143205920500463,92.73823147936218,-0.028692226442600534,-3.939329762507814,-0.05764185311005304,0.10313947432144731,0.7158646147372619,98.48582254955339,5.42589693248368,24.082993984222412
-6.182650492103448,-9.764248111696048,8.48401617456318,79.57885099565112,-0.007371706609722831,-3.8609982690983484,-0.05069434778048357,0.09506055717987814,0.1830253065485587,96.52733324138822,5.42589693248368,24.093141078948975
-6.155184252689395,-11.28587777523461,7.89806973373004,69.61776150148773,0.014513994362572852,-3.70534579115107,-0.044978733253979046,0.08992413180566405,-0.3639743273956707,92.63589288207187,5.42589693248368,24.103018760681152
-7.089036392767213,-11.28587777523461,0.5004959182116409,59.656672007324346,0.056436822359240454,-3.4938467359409713,-0.04165102717647199,0.0891518262503127,-1.4119618346604232,87.34839719418054,5.42589693248368,24.113408088684082
-7.089036392767213,-11.577019913023577,-6.897077897306758,49.98855573357753,0.1351326347819231,-3.2366665760652884,-0.04048328168899887,0.09338079579650078,-3.379327951590302,80.91899892152712,5.42589693248368,24.1229887008667
-9.401693751430543,-11.577019913023577,-17.981231403067113,40.34485389486531,0.25556948627750165,-2.9428129510993126,-0.039919433686928144,0.10035452372502728,-6.390235142779714,73.57283264057594,5.42589693248368,24.13309144973755
-9.401693751430543,-11.577019913023577,-29.065384908827355,30.67673762111849,0.4217620678049305,-2.6192563720362183,-0.037575928281676135,0.10597669509611736,-10.544991093330305,65.48405871828287,5.42589693248368,24.142994165420532
-9.401693751430543,-10.862897688258187,-40.149538414587596,21.374837872892385,0.6261211799656553,-2.273112813448396,-0.033104495274401104,0.10572329951526148,-15.653857111523243,56.83046341869778,5.42589693248368,24.153258323669434
-10.934309910734726,-10.747539482719162,-52.21026932173652,11.779964904249596,0.8648021893794959,-1.9097969294466495,-0.030607648137137823,0.09889920086693035,-21.620819925690824,47.7473957161879,5.42589693248368,24.163005352020264
-15.663996337834732,-10.747539482719162,-64.61280231937133,2.209506370641634,1.1353321459497807,-1.5330238083780887,-0.03211887939035492,0.09090023674658006,-28.38410662072927,38.32786771537088,5.42589693248368,24.17311120033264
-15.663996337834732,-9.846646829938209,-76.99092088197142,4.065003433279912,1.4325087232036295,-1.1802613328853795,-0.031467374160005855,0.08480271692997554,-35.813504764444744,29.508653390057738,5.42589693248368,24.183022022247314
-18.504005493247888,-9.846646829938209,-88.56336308842606,5.920500495918191,1.7483895605663773,-0.8833147114186097,-0.025254590770075032,0.07598507369653235,-43.71037037892868,22.084767412307656,5.42589693248368,24.193353414535522
-19.750972762645915,-8.698558022430774,-98.69535362783245,5.6519417105363345,2.0719451155137465,-0.6294775876761945,-0.018878631179979066,0.058679211138988566,-51.79909985362316,15.738406672183338,5.42589693248368,24.203288555145264
-20.91004806591897,-8.517280842298021,-107.82635233081555,11.438162813763597,2.3931453435118013,-0.42533589737585586,-0.014131026568171563,0.03242568609876596,-59.82898686345923,10.634208076548866,5.42589693248368,24.213549852371216
-20.91004806591897,-8.517280842298021,-116.98176546883349,13.073929961089448,2.7077216043724186,-0.27031938785040904,-0.004875435752306771,0.0017743050637676382,-67.69316199520426,6.758029053886822,5.42589693248368,24.222983837127686
-21.92080567635614,-8.737010757610449,-118.69077592126348,12.317082475013308,2.9932419484829316,-0.13900209095790833,0.012168228660156839,-0.02702991366749254,-74.83074450635678,3.474376526106021,5.42589693248368,24.233115911483765
-23.4424353398947,-8.737010757610449,-118.69077592126348,10.29068436713203,3.2256372158817044,-0.017950349152684907,0.03151998672093521,-0.04943303764633518,-80.64014239737458,0.4475229028759643,5.42589693248368,24.242981672286987
-23.4424353398947,-8.737010757610449,-114.00320439459836,8.264286259250753,3.3926980820736126,0.09737778055705892,0.04865681518177917,-0.06335050059353807,-84.81623563146077,-2.4360282764413115,5.42589693248368,24.253169775009155
-23.4424353398947,-8.967727168688498,-109.31563286793312,6.457618066681903,3.4893532197694297,0.20654346785310276,0.0667348163247584,-0.06793307124239163,-87.23216212382764,-5.165285023108629,5.42589693248368,24.26297926902771
-23.4424353398947,-9.253376058594654,-104.628061341268,7.165636682688614,3.5253442949175855,0.3018594206704401,0.0865906622254372,-0.0660018055248761,-88.13144260638401,-7.548135561899123,5.42589693248368,24.273194074630737
-24.49164568551157,-9.253376058594654,-97.84084840161745,8.630502784771465,3.503190274401193,0.3752645733535217,0.1048397548228493,-0.06314172924234097,-87.57713586615927,-9.383192877069101,5.42589693248368,24.282979726791382
-24.49164568551157,-9.253376058594654,-90.3456168459602,10.070954451819603,3.4232980243448026,0.4274093831682915,0.12163298832285106,-0.06339971112199656,-85.57940978391197,-10.686819571985339,5.42589693248368,24.293110132217407
-25.018997482261398,-8.791943236438556,-81.60524910353251,8.630502784771465,3.2888288140169815,0.46959052127463236,0.13815663726725402,-0.06826370406282677,-82.21726643449284,-11.74146962446738,5.42589693248368,24.30297827720642
-25.018997482261398,-8.791943236438556,-74.28091859311814,7.214465552758043,3.108982749978083,0.5113714880541379,0.15307550181097396,-0.07618558543067865,-77.72074186190679,-12.786191840989215,5.42589693248368,24.313133001327515
-25.101396200503558,-7.907530327306006,-67.51812008850231,9.460593575951748,2.8971417000605517,0.5418199495726385,0.1642710156178512,-0.082786556918124,-72.42443572612335,-13.547568403238914,5.42589693248368,24.323008060455322
-24.612497138933406,-7.907530327306006,-59.09514000152592,14.270237277790443,2.6559304268661763,0.5442484827410495,0.17184999134414872,-0.08260377539862492,-66.3939644218708,-13.608277162911204,5.42589693248368,24.333279371261597
-24.39276722362098,-6.259555962462798,-50.59891660944538,19.031052109559823,2.3859005909170703,0.5153938704781336,0.1777820123793727,-0.07171020978275665,-59.64307022261727,-12.886639517197906,5.42589693248368,24.343042135238647
-23.936827649347663,-6.259555962462798,-42.98161287861444,26.135652704661652,2.095094335520998,0.45327858648534436,0.182050687482514,-0.05089193417533172,-52.3728071208379,-11.333236960487994,5.42589693248368,24.353132963180542
-23.623712520027453,-5.567406729228651,-36.51178759441518,30.994125276569775,1.7940580184282058,0.3628083889657998,0.1834364943530393,-0.025158727306196577,-44.846864548346325,-9.07083869232765,5.42589693248368,24.363215684890747
