L_IMU_Ang,R_IMU_Ang,L_IMU_Vel,R_IMU_Vel,L_Cmd,R_Cmd,L_Ref_Ang,R_Ref_Ang,L_Ref_Vel,R_Ref_Vel,Peak,Time
0.5465781643396781,-0.21698329137103656,-0.06103608758678547,-0.10986495765621385,0.00018827200705386296,0.0003260966475399212,0.010046631300449372,0.005290971183776856,-0.004455634393835339,-0.00802014190890361,0.006521932950798425,1.6689300537109375e-06
0.5465781643396781,-0.21149004348822587,-0.06103608758678547,-0.10986495765621385,0.0005317694717313878,0.0009301175589270412,0.024076666360213758,0.016270509258928298,-0.012692320134279348,-0.022846176241702824,0.018602351178540824,0.009043693542480469
0.5465781643396781,-0.21149004348822587,-0.06103608758678547,-0.10986495765621385,0.0008160625949027534,0.0014435806315132077,0.029763968324591796,0.02824310367251695,-0.01965746566445404,-0.03538343819601727,0.028871612630264155,0.017702579498291016
0.5465781643396781,-0.21149004348822587,-0.08545052262149966,-0.10986495765621385,0.0011236277654915082,0.0018724692779251446,0.032406399165272846,0.036593089080378775,-0.027280534158155883,-0.04589690472111914,0.03744938555850289,0.027382373809814453
0.5465781643396781,-0.21149004348822587,-0.06103608758678547,-0.10986495765621385,0.0013798030303049994,0.0022226777704849195,0.03414886947472873,0.03771683031521967,-0.03364135402075677,-0.054624023504242496,0.04445355540969839,0.037567138671875
0.5465781643396781,-0.21149004348822587,-0.06103608758678547,-0.10986495765621385,0.0015199125137239735,0.002507924508922248,0.03563855129373806,0.03682756781685489,-0.03710684906075589,-0.06177742352763482,0.05015849017844496,0.047342777252197266
0.5465781643396781,-0.21149004348822587,-0.06103608758678547,-0.10986495765621385,0.0016298774294529399,0.0027406868320217458,0.035371801269540475,0.03879216569325677,-0.039862640704584985,-0.06754736665821222,0.054813736640434915,0.05798649787902832
0.5465781643396781,-0.21698329137103656,-0.06103608758678547,-0.10986495765621385,0.0017148252130586017,0.002926519530214257,0.034940500110433335,0.042360947437528905,-0.0419971178237042,-0.0721039645694182,0.05853039060428514,0.07104730606079102
0.5465781643396781,-0.21698329137103656,-0.03662165255207128,-0.10986495765621385,0.0017079485621847592,0.0030678356750649797,0.03567108916158242,0.04386835345508221,-0.04180693682557942,-0.07559918304024743,0.06135671350129959,0.08217668533325195
0.5410849164568674,-0.21698329137103656,-0.03662165255207128,-0.10986495765621385,0.0016210589080719981,0.0031699899917360663,0.03576645507174944,0.04324384655761375,-0.03963231132500622,-0.07816865362946132,0.06339979983472133,0.09492921829223633
0.5410849164568674,-0.21698329137103656,-0.03662165255207128,-0.10986495765621385,0.0015373308697082338,0.003240317622405082,0.03505143080106913,0.042985187815206514,-0.03755698597267912,-0.07993331086474688,0.06480635244810164,0.10106706619262695
0.5410849164568674,-0.21698329137103656,-0.03662165255207128,-0.10986495765621385,0.001456945940129601,0.003283778199451099,0.033830453473328775,0.04374334346517241,-0.03557788716640681,-0.08100087139964816,0.06567556398902198,0.11066007614135742
0.5410849164568674,-0.22247653925384725,-0.03662165255207128,-0.08545052262149966,0.0013806640021650175,0.003231605147438596,0.03298958230284182,0.044208495347589756,-0.03369186049655439,-0.07968491630227516,0.06567556398902198,0.12112092971801758
0.5410849164568674,-0.22247653925384725,-0.03662165255207128,-0.08545052262149966,0.001308216866275547,0.003097140346529442,0.03238887087145118,0.043522816272952625,-0.031895699885102394,-0.07634043825641224,0.06567556398902198,0.13115215301513672
0.5465781643396781,-0.22247653925384725,-0.03662165255207128,-0.06103608758678547,0.00123893189259306,0.0028939090304906548,0.03148498229333279,0.04263729491080191,-0.03018617275749318,-0.07128179338949632,0.06567556398902198,0.14072942733764648
0.5465781643396781,-0.22796978713665794,-0.03662165255207128,-0.06103608758678547,0.0011727078850469412,0.002633793149771254,0.030306217541503547,0.04231710227177046,-0.02856004168763594,-0.06478690118748709,0.06567556398902198,0.15132808685302734
0.5465781643396781,-0.23346303501946863,-0.012207217517357094,-0.06103608758678547,0.0010384178201613844,0.0023973186197045623,0.029144653999194848,0.041987187655769254,-0.02523182915405474,-0.05888328580121983,0.06567556398902198,0.1614835262298584
0.5465781643396781,-0.23346303501946863,-0.012207217517357094,-0.03662165255207128,0.0008469603244812826,0.002110442382856552,0.02823336403161865,0.041046540041827485,-0.020468174011241597,-0.05173489607036812,0.06567556398902198,0.17108559608459473
0.5520714122224888,-0.23346303501946863,-0.012207217517357094,-0.03662165255207128,0.0006788194798964143,0.001782297699051004,0.02734103202829168,0.0397912704379437,-0.016286961196703063,-0.04356266071532651,0.06567556398902198,0.18106722831726074
0.5575646601052995,-0.23346303501946863,-0.012207217517357094,-0.03662165255207128,0.0005312965163735027,0.0014925423597966486,0.02624815456454925,0.0388159652106016,-0.012626209045223834,-0.03634315986465118,0.06567556398902198,0.1908876895904541
0.5575646601052995,-0.23895628290227933,-0.03662165255207128,-0.06103608758678547,0.000473597340824942,0.001308374124423433,0.025102531207708778,0.038000101768715655,-0.01121237024043083,-0.03175935056636794,0.06567556398902198,0.20261049270629883
0.5575646601052995,-0.24444953078509002,-0.03662165255207128,-0.03662165255207128,0.000493138029915921,0.0011436519863570382,0.02412218037716537,0.03686628169347015,-0.011725396238468891,-0.0276696426165892,0.06567556398902198,0.21392416954040527
0.5575646601052995,-0.24444953078509002,-0.03662165255207128,-0.03662165255207128,0.0005071873482473643,0.0009251483062456337,0.02322406568409942,0.03546085565532136,-0.01209908206408162,-0.022242186264757807,0.06567556398902198,0.22344732284545898
0.5520714122224888,-0.24444953078509002,-0.03662165255207128,-0.03662165255207128,0.0005162945051454713,0.0007335818214528773,0.022226418090071018,0.03421127064477939,-0.012351702176385005,-0.017484263770202447,0.06567556398902198,0.2342696189880371
0.5575646601052995,-0.24444953078509002,-0.03662165255207128,-0.06103608758678547,0.0005211532186150212,0.0006374367783961317,0.02117199252169276,0.033172279420102195,-0.012499530652333208,-0.015106612474400738,0.06567556398902198,0.2408275604248047
0.5575646601052995,-0.24444953078509002,-0.03662165255207128,-0.06103608758678547,0.0005225087185721487,0.0006230207677665691,0.020226977170039087,0.032019652103312,-0.012557043535052739,-0.01477502789158143,0.06567556398902198,0.25113415718078613
