t,L_IMU_angle,R_IMU_angle,L_IMU_vel,R_IMU_vel,L_encoder,R_encoder,L_encoder_vel,R_encoder_vel,L_Cmd,R_Cmd,L_tau,R_tau
5.245208740234375e-06,2.776836804760819,1.886930647745487,-0.28076600289921316,0.03662165255207128,0.0,0.0,-0.05346483651774211,-0.0637151595383061,0.0006639681565285892,-8.13877572878699e-05,0.0,0.0
0.018042564392089844,2.760357061112387,1.8924238956282977,-0.256351567864499,0.15869382772564222,0.0,0.0,0.02062550710183898,0.09749490728534214,0.0018307282362301288,-0.000516004696484386,0.0,0.0
0.03123188018798828,2.760357061112387,1.8814373998626763,-0.2319371328297848,0.10986495765621385,0.0,0.0,0.019358231868903897,0.09187388838204644,0.00269807095434087,-0.0010533294999309144,0.0,0.0
0.046320199966430664,2.710917830167091,1.8814373998626763,-0.1831082627603564,0.03662165255207128,0.0,0.0,0.03396966902763405,0.10995415950722388,0.003250967653031954,-0.0012225692987538547,0.0,0.0
0.061197519302368164,2.710917830167091,1.8814373998626763,-0.13427939269092803,0.012207217517357094,0.0,0.0,0.02516090779070616,0.1021021366847802,0.0034768114709146643,-0.0011365181600934433,0.0,0.0
0.07887387275695801,2.70542458228428,1.8759441519798656,-0.08545052262149966,-0.10986495765621385,0.0,0.0,0.021640805717317448,0.0683425860205633,0.0034226512675100533,-0.0007158212010580474,0.0,0.0
0.09279370307922363,2.70542458228428,1.8759441519798656,-0.06103608758678547,0.03662165255207128,0.0,0.0,0.01714388320596444,0.06954456591235332,0.003185574537943427,-0.0004076769521510189,0.0,0.0
0.1222844123840332,2.70542458228428,1.8594644083314336,-0.06103608758678547,0.2319371328297848,0.0,0.0,0.01637181336312181,0.05919103966724536,0.0029084136186156733,-0.0009391903283410525,0.0,0.0
0.1518845558166504,2.70542458228428,1.8484779125658122,-0.06103608758678547,0.10986495765621385,0.0,0.0,-0.012720332701099502,0.07975668589730085,0.002656566591452927,-0.0015599102395493195,0.0,0.0
0.17607498168945312,2.70542458228428,1.8484779125658122,-0.06103608758678547,0.10986495765621385,0.0,0.0,-0.010573420483527352,0.05858514719299101,0.0024267186500157574,-0.0017975192363063064,0.0,0.0
0.19652247428894043,2.672465094987416,1.8429846646830015,-0.03662165255207128,0.08545052262149966,0.0,0.0,-0.0074925407616787875,0.08318496728307785,0.002159547913013555,-0.0019332177556627237,0.0,0.0
0.21639609336853027,2.672465094987416,1.8649576562142443,0.012207217517357094,0.3784237430380699,0.0,0.0,-0.010463933184792176,0.10075258068421428,0.0017480806310709671,-0.002665031074403604,0.0,0.0
0.23781394958496094,2.672465094987416,1.8759441519798656,0.08545052262149966,0.7934691386282111,0.0,0.0,-0.007842477899882854,0.11899271425454572,0.0011020556841735262,-0.004929334220213741,0.0,0.0
0.2565302848815918,2.672465094987416,1.8814373998626763,0.10986495765621385,1.037613488975353,0.0,-0.014647340675089993,-0.008332986701157596,0.1265744776973111,0.0003162727718822255,-0.008376734341581102,0.0,0.0
0.276378870010376,2.655985351338984,1.8924238956282977,0.06103608758678547,0.9643701838712104,0.0,0.0,-0.0064522405022126965,0.13942751967331315,-0.00029972084438951297,-0.011674657291270284,0.0,0.0
0.2977640628814697,2.655985351338984,1.8924238956282977,-0.03662165255207128,0.6225680933852118,0.0,-0.014647340675089993,-0.013032082645190318,0.12381508127262594,-0.00048225320846381336,-0.013457322747271058,0.0,0.0
0.3164827823638916,2.655985351338984,1.8924238956282977,-0.10986495765621385,0.5004959182116409,0.0,0.0,-0.025829452576360826,0.15511654423811178,-0.0002362663666388124,-0.013821839231878331,0.0,0.0
0.3364994525909424,2.655985351338984,1.8814373998626763,-0.13427939269092803,0.3540093080033557,0.0,0.0,-0.025335194341407182,0.10912845366959281,0.00020349293371690614,-0.013429765698395608,0.0,0.0
0.3602640628814697,2.655985351338984,1.886930647745487,-0.13427939269092803,0.2075226977950706,0.0,0.0,-0.05997093521266974,0.1615910566431814,0.0006350833475600856,-0.012336925214703155,0.0,0.0
0.38358473777770996,2.6449988555733626,1.8924238956282977,-0.08545052262149966,0.28076600289921316,0.0,0.0,-0.03642422823996771,0.11831436441217238,0.0008860763518106273,-0.011164694278824529,0.0,0.0
0.40293097496032715,2.6449988555733626,1.8924238956282977,-0.03662165255207128,0.2319371328297848,0.01464392558050065,-0.014647340675089993,-0.021553479014035124,0.10093143959299737,0.0008673434449036339,-0.010159017771691575,0.0,0.0
0.42336177825927734,2.6449988555733626,1.8814373998626763,0.03662165255207128,0.2075226977950706,0.0,-0.014647340675089993,-0.02314861666734404,0.09844320301238305,0.0005613794905616706,-0.009073005209269283,0.0,0.0
0.44311976432800293,2.6449988555733626,1.8814373998626763,0.03662165255207128,0.06103608758678547,0.0,0.0,-0.01842040320666284,0.11423652803426321,0.00012592430439829059,-0.0076963192478644625,0.0,0.0
0.46265578269958496,2.584573128862445,1.8814373998626763,-0.012207217517357094,0.03662165255207128,0.0,0.0,-0.014221034151241735,0.10458727833592686,-0.00013258342394401339,-0.006078971590276287,0.0,0.0
0.47637200355529785,2.584573128862445,1.8814373998626763,0.012207217517357094,0.08545052262149966,0.0,0.0,-0.00697961123079335,0.12500005239255704,-0.0002956102671521255,-0.004721169399876656,0.0,0.0
0.4913289546966553,2.584573128862445,1.8814373998626763,0.012207217517357094,0.13427939269092803,0.0,0.0,-0.011574998689706295,0.159674241425854,-0.0004902692057288646,-0.0037636013522695903,0.0,0.0
0.5063307285308838,2.5790798809796343,1.8814373998626763,0.03662165255207128,0.2075226977950706,0.0,0.0,0.0020224909670158455,0.18291293288040428,-0.0007108624169944965,-0.0032102291178172596,0.0,0.0
