t,L_IMU_angle,R_IMU_angle,L_IMU_vel,R_IMU_vel,L_encoder,R_encoder,L_encoder_vel,R_encoder_vel,L_Cmd,R_Cmd,L_tau,R_tau
0.38437 ,-0.42573, -1.349 , 4.407  , 2.795  , 0.073  , 0.029  , -0.236 , 0.065  , -0.039 , -0.026 , 0.015  , -0.013 
0.39930 ,-0.23896, -1.206 , 5.798  , 3.626  , 0.044  , 0.029  , -0.554 , 0.061  , -0.051 , -0.034 , 0.016  , -0.012 
0.41433 ,-0.14008, -1.206 , 7.141  , 4.431  , 0.029  , 0.015  , -0.686 , -0.052 , -0.067 , -0.043 , 0.018  , -0.011 
0.42903 ,-0.14008, -0.799 , 8.093  , 5.652  , 0.029  , 0.000  , -0.704 , -0.274 , -0.085 , -0.055 , 0.019  , -0.012 
0.44397 ,0.01923 , -0.799 , 8.533  , 6.946  , 0.029  , 0.000  , -0.621 , -0.256 , -0.102 , -0.069 , 0.019  , -0.015 
0.45914 ,0.17853 , -0.667 , 8.801  , 7.947  , 0.044  , 0.000  , -0.436 , -0.172 , -0.118 , -0.086 , 0.020  , -0.016 
0.47418 ,0.17853 , -0.228 , 8.850  , 9.485  , 0.088  , 0.000  , 0.065  , -0.091 , -0.131 , -0.105 , 0.017  , -0.016 
0.48942 ,0.42573 , -0.063 , 8.777  , 10.950 , 0.103  , 0.000  , 0.331  , -0.040 , -0.142 , -0.126 , 0.017  , -0.012 
0.50396 ,0.42573 , 0.250  , 8.557  , 12.244 , 0.103  , -0.015 , 0.310  , -0.043 , -0.150 , -0.148 , 0.017  , -0.009 
0.51928 ,0.61250 , 0.250  , 8.460  , 13.587 , 0.103  , 0.000  , 0.269  , 0.010  , -0.155 , -0.172 , 0.014  , -0.009 
0.53435 ,0.61250 , 0.585  , 8.215  , 14.075 , 0.103  , -0.015 , 0.225  , -0.019 , -0.158 , -0.194 , 0.014  , -0.012 
0.54929 ,0.68391 , 0.656  , 7.971  , 13.587 , 0.103  , -0.015 , 0.183  , -0.053 , -0.158 , -0.213 , 0.024  , -0.009 
0.56402 ,0.73884 , 0.656  , 7.678  , 12.952 , 0.103  , -0.015 , 0.141  , -0.032 , -0.157 , -0.225 , 0.020  , -0.018 
0.57898 ,0.73884 , 0.656  , 7.092  , 10.999 , 0.103  , 0.000  , 0.121  , -0.027 , -0.153 , -0.229 , 0.018  , -0.020 
0.59558 ,0.75532 , 0.656  , 6.384  , 8.997  , 0.103  , -0.015 , 0.089  , -0.023 , -0.147 , -0.224 , 0.019  , -0.020 
0.61708 ,0.71138 , 0.481  , 4.871  , 6.482  , 0.103  , 0.000  , 0.085  , 0.100  , -0.136 , -0.210 , 0.015  , -0.032 
0.62901 ,0.71138 , 0.415  , 3.967  , 3.821  , 0.103  , -0.015 , 0.080  , 0.102  , -0.122 , -0.186 , 0.004  , -0.035 
0.64399 ,0.61250 , 0.305  , 2.551  , 1.868  , 0.103  , 0.000  , 0.048  , 0.133  , -0.104 , -0.156 , -0.006 , -0.044 
0.65899 ,0.61250 , 0.277  , 1.428  , -0.037 , 0.103  , 0.000  , 0.028  , 0.166  , -0.084 , -0.123 , -0.020 , -0.049 
0.67431 ,0.59052 , 0.250  , 0.476  , -1.453 , 0.103  , 0.000  , 0.009  , 0.181  , -0.062 , -0.087 , -0.011 , -0.045 
0.68928 ,0.61799 , 0.244  , -0.305 , -1.697 , 0.103  , 0.000  , -0.008 , 0.229  , -0.039 , -0.052 , -0.002 , -0.040 
0.70436 ,0.65095 , 0.261  , -0.403 , -1.453 , 0.103  , 0.000  , -0.019 , 0.240  , -0.018 , -0.022 , 0.008  , -0.036 
0.72054 ,0.76081 , 0.261  , 0.012  , -0.989 , 0.103  , -0.015 , -0.053 , 0.256  , -0.001 , 0.002  , 0.013  , -0.030 
0.73437 ,0.76081 , 0.343  , 0.623  , -0.403 , 0.103  , 0.000  , -0.074 , 0.279  , 0.012  , 0.020  , 0.011  , -0.022 
0.74935 ,0.81575 , 0.387  , 1.160  , 0.525  , 0.103  , 0.000  , -0.090 , 0.258  , 0.021  , 0.033  , 0.009  , -0.015 
0.76429 ,0.96956 , 0.519  , 1.721  , 1.331  , 0.103  , 0.000  , -0.104 , 0.238  , 0.026  , 0.040  , 0.010  , -0.015 
0.77921 ,1.05196 , 0.519  , 1.990  , 2.112  , 0.103  , 0.000  , -0.107 , 0.202  , 0.029  , 0.044  , 0.011  , -0.012 
0.79411 ,1.06294 , 0.585  , 2.063  , 2.649  , 0.103  , 0.000  , -0.083 , 0.150  , 0.030  , 0.043  , 0.011  , -0.013 
0.80912 ,1.06294 , 0.645  , 2.014  , 2.795  , 0.103  , 0.000  , -0.081 , 0.153  , 0.032  , 0.042  , 0.011  , -0.004 
0.82404 ,1.06294 , 0.645  , 1.721  , 2.893  , 0.103  , -0.015 , -0.101 , 0.138  , 0.033  , 0.040  , 0.011  , -0.007 
0.83894 ,1.06294 , 0.645  , 1.550  , 2.918  , 0.103  , 0.000  , -0.089 , 0.149  , 0.035  , 0.037  , 0.011  , -0.004 
0.85402 ,1.09590 , 0.678  , 1.526  , 2.747  , 0.103  , -0.015 , -0.084 , 0.165  , 0.037  , 0.035  , 0.015  , -0.006 
0.86906 ,1.09590 , 0.695  , 1.599  , 2.454  , 0.103  , 0.000  , -0.107 , 0.153  , 0.038  , 0.034  , 0.014  , -0.010 
0.88405 ,1.09590 , 0.695  , 1.648  , 2.112  , 0.103  , 0.000  , -0.107 , 0.147  , 0.039  , 0.035  , 0.014  , -0.006 
0.89896 ,1.13985 , 0.695  , 1.672  , 1.770  , 0.103  , -0.015 , -0.105 , 0.117  , 0.039  , 0.036  , 0.010  , -0.004 
0.91397 ,1.18929 , 0.783  , 1.599  , 1.648  , 0.103  , -0.015 , -0.097 , 0.112  , 0.039  , 0.038  , 0.013  , -0.006 
0.92911 ,1.18929 , 0.843  , 1.526  , 1.648  , 0.103  , -0.015 , -0.063 , 0.070  , 0.039  , 0.040  , 0.015  , -0.013 
0.94417 ,1.18929 , 0.843  , 1.428  , 1.672  , 0.103  , 0.000  , -0.077 , 0.083  , 0.039  , 0.041  , 0.020  , -0.015 
0.95917 ,1.27169 , 0.843  , 1.379  , 1.672  , 0.103  , 0.000  , -0.065 , 0.105  , 0.039  , 0.041  , 0.018  , -0.011 
0.97413 ,1.32113 , 0.937  , 1.379  , 1.697  , 0.103  , -0.015 , -0.065 , 0.032  , 0.039  , 0.042  , 0.016  , -0.010 
0.98911 ,1.32113 , 0.953  , 1.404  , 1.624  , 0.103  , -0.015 , -0.074 , -0.013 , 0.039  , 0.042  , 0.015  , -0.007 
1.01630 ,1.41451 , 0.953  , 1.453  , 1.428  , 0.103  , 0.000  , -0.063 , -0.015 , 0.039  , 0.042  , 0.015  , -0.010 
1.03861 ,1.43099 , 0.986  , 1.282  , 0.940  , 0.103  , 0.000  , -0.066 , 0.015  , 0.038  , 0.044  , 0.019  , -0.014 
1.06376 ,1.43099 , 0.992  , 0.916  , 0.598  , 0.103  , -0.015 , -0.074 , -0.011 , 0.039  , 0.046  , 0.017  , -0.015 
1.08383 ,1.44747 , 0.992  , 0.574  , 0.403  , 0.103  , -0.015 , -0.073 , -0.057 , 0.040  , 0.049  , 0.018  , -0.015 
1.09904 ,1.47494 , 1.008  , 0.354  , 0.208  , 0.103  , -0.015 , -0.073 , -0.049 , 0.043  , 0.052  , 0.023  , -0.015 
1.11402 ,1.47494 , 1.003  , 0.208  , -0.085 , 0.103  , -0.015 , -0.076 , -0.051 , 0.045  , 0.055  , 0.019  , -0.015 
1.12896 ,1.50790 , 1.003  , 0.037  , -0.378 , 0.103  , 0.000  , -0.064 , 0.000  , 0.047  , 0.059  , 0.020  , -0.007 
1.14399 ,1.55184 , 1.003  , -0.061 , -0.671 , 0.103  , -0.015 , -0.062 , -0.067 , 0.049  , 0.063  , 0.022  , -0.008 
1.15903 ,1.59579 , 0.992  , -0.159 , -0.842 , 0.103  , 0.000  , -0.064 , -0.054 , 0.052  , 0.067  , 0.021  , -0.008 
1.17398 ,1.59579 , 1.003  , -0.305 , -0.964 , 0.088  , -0.015 , -0.093 , -0.057 , 0.053  , 0.070  , 0.023  , -0.007 
1.18897 ,1.59579 , 1.003  , -0.452 , -1.135 , 0.088  , -0.015 , -0.132 , -0.033 , 0.055  , 0.073  , 0.023  , 0.002  
1.20403 ,1.61776 , 1.008  , -0.647 , -1.331 , 0.088  , -0.015 , -0.188 , -0.004 , 0.057  , 0.076  , 0.021  , 0.015  
1.21924 ,1.61776 , 1.008  , -0.769 , -1.526 , 0.103  , 0.000  , -0.069 , 0.013  , 0.059  , 0.079  , 0.020  , 0.025  
1.23419 ,1.63424 , 1.008  , -0.916 , -1.672 , 0.103  , -0.015 , -0.043 , 0.014  , 0.061  , 0.082  , 0.018  , 0.031  
1.24919 ,1.63973 , 1.008  , -1.086 , -1.794 , 0.103  , -0.015 , -0.032 , -0.030 , 0.063  , 0.084  , 0.021  , 0.039  
1.26628 ,1.63424 , 1.014  , -1.209 , -1.819 , 0.103  , 0.000  , -0.032 , -0.041 , 0.065  , 0.086  , 0.028  , 0.040  
1.28859 ,1.62325 , 0.970  , -1.404 , -1.794 , 0.103  , 0.000  , -0.041 , 0.050  , 0.067  , 0.087  , 0.029  , 0.046  
1.30411 ,1.60678 , 0.970  , -1.477 , -1.794 , 0.088  , 0.000  , -0.075 , 0.118  , 0.069  , 0.088  , 0.038  , 0.046  
1.32036 ,1.57931 , 0.937  , -1.575 , -1.819 , 0.103  , 0.000  , -0.049 , 0.114  , 0.070  , 0.088  , 0.039  , 0.049  
1.33416 ,1.57931 , 0.904  , -1.672 , -1.941 , 0.103  , -0.015 , -0.048 , 0.093  , 0.071  , 0.087  , 0.039  , 0.046  
1.34909 ,1.51888 , 0.904  , -1.746 , -1.892 , 0.103  , 0.000  , -0.042 , 0.068  , 0.072  , 0.087  , 0.039  , 0.049  
1.36411 ,1.47494 , 0.865  , -1.770 , -1.868 , 0.103  , 0.000  , -0.047 , 0.059  , 0.073  , 0.086  , 0.041  , 0.052  
1.37906 ,1.43099 , 0.810  , -1.697 , -1.843 , 0.103  , 0.000  , -0.049 , 0.080  , 0.073  , 0.084  , 0.041  , 0.046  
1.39415 ,1.43099 , 0.755  , -1.624 , -1.819 , 0.103  , -0.015 , -0.064 , 0.105  , 0.072  , 0.082  , 0.046  , 0.051  
1.40915 ,1.39254 , 0.755  , -1.575 , -1.843 , 0.103  , 0.000  , -0.066 , 0.093  , 0.071  , 0.080  , 0.045  , 0.055  
1.42425 ,1.34310 , 0.700  , -1.599 , -1.868 , 0.103  , 0.000  , -0.056 , 0.146  , 0.069  , 0.078  , 0.047  , 0.056  
1.43926 ,1.29366 , 0.651  , -1.648 , -1.917 , 0.103  , 0.000  , -0.059 , 0.123  , 0.068  , 0.076  , 0.046  , 0.056  
1.45420 ,1.29366 , 0.591  , -1.721 , -1.965 , 0.103  , 0.000  , -0.069 , 0.145  , 0.067  , 0.074  , 0.049  , 0.056  
1.46914 ,1.23873 , 0.591  , -1.770 , -2.039 , 0.103  , -0.015 , -0.069 , 0.142  , 0.065  , 0.072  , 0.056  , 0.052  
1.48418 ,1.18379 , 0.569  , -1.794 , -2.039 , 0.103  , 0.000  , -0.088 , 0.103  , 0.064  , 0.070  , 0.051  , 0.051  
1.49927 ,1.11788 , 0.514  , -1.819 , -1.965 , 0.103  , 0.000  , -0.079 , 0.101  , 0.062  , 0.068  , 0.051  , 0.050  
1.51541 ,1.11788 , 0.409  , -1.794 , -1.917 , 0.103  , 0.000  , -0.075 , 0.083  , 0.061  , 0.066  , 0.054  , 0.047  
1.52912 ,0.99153 , 0.371  , -1.843 , -1.917 , 0.103  , -0.015 , -0.086 , 0.090  , 0.059  , 0.063  , 0.050  , 0.045  
1.54406 ,0.93111 , 0.371  , -2.063 , -1.965 , 0.103  , 0.000  , -0.076 , 0.107  , 0.058  , 0.061  , 0.049  , 0.049  
1.55908 ,0.93111 , 0.294  , -2.356 , -2.063 , 0.103  , -0.015 , -0.055 , 0.084  , 0.058  , 0.059  , 0.050  , 0.054  
1.57422 ,0.85420 , 0.206  , -2.698 , -2.307 , 0.103  , -0.015 , -0.060 , 0.063  , 0.058  , 0.057  , 0.043  , 0.055  
1.58967 ,0.65095 , 0.206  , -3.088 , -2.527 , 0.103  , 0.000  , -0.054 , 0.063  , 0.060  , 0.057  , 0.045  , 0.052  
1.60638 ,0.45319 , -0.025 , -3.381 , -3.259 , 0.103  , -0.015 , -0.057 , 0.053  , 0.062  , 0.058  , 0.045  , 0.049  
1.61919 ,0.45319 , -0.085 , -3.626 , -4.065 , 0.103  , -0.015 , -0.053 , 0.083  , 0.065  , 0.061  , 0.043  , 0.045  
1.63419 ,0.45319 , -0.146 , -3.821 , -4.773 , 0.103  , 0.000  , -0.047 , 0.121  , 0.068  , 0.067  , 0.044  , 0.044  
1.64917 ,0.32136 , -0.146 , -3.894 , -5.457 , 0.073  , 0.000  , -0.231 , 0.101  , 0.070  , 0.074  , 0.048  , 0.046  
1.66419 ,0.27741 , -0.387 , -3.674 , -5.798 , 0.029  , 0.000  , -0.618 , 0.090  , 0.072  , 0.081  , 0.053  , 0.047  
1.67914 ,0.27192 , -0.453 , -3.186 , -6.311 , 0.029  , 0.000  , -0.730 , 0.102  , 0.071  , 0.089  , 0.055  , 0.050  
1.69419 ,0.27192 , -0.596 , -2.625 , -6.799 , 0.015  , 0.000  , -0.719 , 0.133  , 0.069  , 0.097  , 0.052  , 0.050  
1.70923 ,0.20600 , -0.596 , -2.283 , -7.288 , 0.015  , 0.000  , -0.590 , 0.178  , 0.064  , 0.105  , 0.054  , 0.051  
1.72420 ,0.20600 , -0.799 , -2.185 , -7.678 , 0.029  , 0.000  , -0.547 , 0.150  , 0.059  , 0.113  , 0.058  , 0.060  
1.73914 ,0.20600 , -0.799 , -2.356 , -7.971 , 0.029  , 0.044  , -0.465 , 0.398  , 0.054  , 0.121  , 0.058  , 0.065  
1.75421 ,0.12909 , -0.799 , -2.918 , -8.215 , 0.015  , 0.044  , -0.437 , 0.466  , 0.052  , 0.128  , 0.055  , 0.068  
1.76926 ,0.12909 , -0.920 , -3.333 , -8.142 , 0.015  , 0.044  , -0.351 , 0.464  , 0.051  , 0.133  , 0.055  , 0.075  
1.79178 ,0.10712 , -0.920 , -3.601 , -7.483 , 0.015  , 0.044  , -0.319 , 0.424  , 0.051  , 0.136  , 0.045  , 0.094  
1.80422 ,0.11261 , -0.898 , -3.601 , -6.213 , 0.015  , 0.044  , -0.295 , 0.366  , 0.052  , 0.133  , 0.044  , 0.095  
1.81925 ,0.11261 , -0.893 , -3.357 , -4.797 , 0.015  , 0.059  , -0.242 , 0.318  , 0.052  , 0.126  , 0.042  , 0.096  
1.83422 ,0.15106 , -0.893 , -2.918 , -3.674 , 0.015  , 0.044  , -0.228 , 0.232  , 0.050  , 0.113  , 0.037  , 0.101  
1.84916 ,0.15106 , -0.893 , -2.600 , -2.673 , 0.015  , 0.044  , -0.236 , 0.203  , 0.047  , 0.098  , 0.042  , 0.104  
1.86424 ,0.15106 , -0.865 , -2.307 , -1.672 , 0.015  , 0.044  , -0.204 , 0.156  , 0.042  , 0.081  , 0.043  , 0.104  
1.87921 ,0.22797 , -0.865 , -2.014 , -0.769 , 0.015  , 0.044  , -0.235 , 0.090  , 0.037  , 0.062  , 0.044  , 0.103  
1.89420 ,0.22797 , -0.948 , -1.868 , -0.232 , 0.000  , 0.044  , -0.188 , 0.034  , 0.032  , 0.042  , 0.046  , 0.092  
1.90924 ,0.22797 , -1.030 , -1.843 , 0.085  , 0.015  , 0.044  , -0.159 , 0.022  , 0.027  , 0.024  , 0.046  , 0.081  
1.92424 ,0.31037 , -1.096 , -1.892 , -0.232 , 0.015  , 0.044  , -0.146 , 0.011  , 0.023  , 0.008  , 0.034  , 0.075  
1.93923 ,0.32685 , -1.096 , -2.063 , -0.647 , 0.015  , 0.044  , -0.104 , -0.012 , 0.019  , -0.004 , 0.031  , 0.066  
1.95415 ,0.31037 , -1.151 , -2.478 , -1.013 , 0.000  , 0.044  , -0.061 , 0.008  , 0.017  , -0.013 , 0.026  , 0.054  
1.96919 ,0.31037 , -1.310 , -2.893 , -1.331 , 0.000  , 0.044  , -0.037 , 0.002  , 0.017  , -0.019 , 0.015  , 0.036  
1.98427 ,0.21149 , -1.310 , -3.308 , -1.672 , 0.044  , 0.044  , 0.113  , 0.025  , 0.018  , -0.023 , 0.008  , 0.021  
1.99922 ,0.14557 , -1.310 , -3.845 , -1.941 , 0.103  , 0.044  , 0.662  , 0.012  , 0.021  , -0.025 , 0.009  , 0.009  
2.01421 ,0.14557 , -1.398 , -4.358 , -1.819 , 0.103  , 0.044  , 0.746  , 0.037  , 0.026  , -0.026 , 0.010  , -0.003 
2.02954 ,0.01923 , -1.425 , -4.846 , -1.453 , 0.103  , 0.000  , 0.672  , -0.325 , 0.031  , -0.028 , 0.013  , -0.011 
2.05304 ,-0.05768, -1.425 , -5.188 , -0.964 , 0.103  , 0.000  , 0.516  , -0.310 , 0.037  , -0.031 , 0.017  , -0.009 
2.06924 ,-0.23346, -1.497 , -5.115 , -0.867 , 0.117  , 0.000  , 0.458  , -0.274 , 0.043  , -0.035 , 0.014  , -0.008 
2.08421 ,-0.37629, -1.497 , -4.700 , -0.818 , 0.117  , 0.000  , 0.451  , -0.195 , 0.047  , -0.038 , 0.010  , -0.012 
2.09929 ,-0.37629, -1.579 , -4.089 , -0.696 , 0.205  , 0.000  , 0.910  , -0.135 , 0.047  , -0.041 , 0.003  , -0.012 
2.11540 ,-0.48066, -1.579 , -3.626 , -0.598 , 0.366  , 0.000  , 2.111  , -0.112 , 0.046  , -0.044 , 0.010  , -0.017 
2.12929 ,-0.65095, -1.629 , -3.601 , -0.403 , 0.557  , 0.000  , 3.634  , -0.077 , 0.043  , -0.046 , 0.025  , -0.024 
2.14553 ,-0.85420, -1.629 , -3.894 , -0.330 , 0.806  , 0.000  , 5.481  , -0.041 , 0.041  , -0.049 , 0.029  , -0.032 
2.16041 ,-0.95857, -1.623 , -4.309 , 0.012  , 1.025  , 0.000  , 6.927  , -0.005 , 0.041  , -0.051 , 0.041  , -0.039 
2.17427 ,-1.16182, -1.618 , -4.651 , 0.305  , 1.216  , 0.000  , 7.910  , 0.032  , 0.042  , -0.054 , 0.050  , -0.042 
2.18922 ,-1.30465, -1.607 , -4.187 , 0.549  , 1.377  , 0.000  , 8.455  , 0.100  , 0.042  , -0.058 , 0.055  , -0.049 
2.20424 ,-1.30465, -1.579 , -3.528 , 0.769  , 1.523  , 0.000  , 8.624  , 0.110  , 0.040  , -0.061 , 0.049  , -0.050 
2.21949 ,-1.37057, -1.579 , -2.698 , 0.916  , 1.611  , 0.000  , 8.346  , 0.144  , 0.035  , -0.065 , 0.052  , -0.054 
2.23480 ,-1.37057, -1.568 , -2.063 , 1.111  , 1.670  , -0.015 , 7.763  , 0.134  , 0.027  , -0.068 , 0.043  , -0.056 
2.24970 ,-1.49691, -1.601 , -1.575 , 1.062  , 1.743  , -0.015 , 7.207  , 0.166  , 0.019  , -0.071 , 0.044  , -0.059 
2.26474 ,-1.49691, -1.634 , -1.331 , 0.916  , 1.787  , 0.000  , 6.658  , 0.137  , 0.010  , -0.072 , 0.041  , -0.060 
2.27969 ,-1.62325, -1.634 , -1.257 , 0.720  , 1.846  , -0.015 , 6.150  , 0.163  , 0.002  , -0.072 , 0.029  , -0.061 
2.29570 ,-1.62325, -1.634 , -1.184 , 0.671  , 1.846  , 0.000  , 5.427  , 0.193  , -0.005 , -0.072 , 0.033  , -0.066 
2.31066 ,-1.78256, -1.629 , -0.989 , 0.720  , 1.831  , -0.015 , 4.591  , 0.205  , -0.012 , -0.071 , 0.026  , -0.070 
2.32431 ,-1.78256, -1.634 , -0.476 , 0.525  , 1.846  , 0.000  , 3.944  , 0.210  , -0.019 , -0.069 , 0.021  , -0.068 
2.33937 ,-2.00229, -1.634 , 0.256  , 0.208  , 1.846  , -0.015 , 3.371  , 0.213  , -0.027 , -0.067 , 0.016  , -0.070 
2.35432 ,-2.06271, -1.662 , 1.233  , -0.354 , 1.846  , 0.000  , 2.862  , 0.233  , -0.038 , -0.062 , 0.010  , -0.064 
2.36929 ,-2.16159, -1.678 , 2.185  , -0.574 , 1.846  , 0.000  , 2.407  , 0.210  , -0.050 , -0.057 , 0.005  , -0.061 
2.38547 ,-2.16159, -1.689 , 2.820  , -0.549 , 1.846  , 0.000  , 2.048  , 0.180  , -0.063 , -0.051 , 0.001  , -0.063 
2.40045 ,-2.33738, -1.689 , 3.088  , -0.427 , 1.846  , 0.000  , 1.769  , 0.165  , -0.076 , -0.047 , -0.007 , -0.065 
2.41539 ,-2.33738, -1.695 , 3.235  , -0.012 , 1.846  , 0.015  , 1.491  , 0.205  , -0.087 , -0.043 , -0.023 , -0.064 
2.43038 ,-2.40879, -1.684 , 3.259  , 0.354  , 1.846  , 0.029  , 1.270  , 0.320  , -0.096 , -0.042 , -0.042 , -0.062 
2.44536 ,-2.41428, -1.684 , 3.455  , 0.720  , 1.846  , 0.044  , 1.102  , 0.480  , -0.104 , -0.042 , -0.049 , -0.053 
2.45923 ,-2.41428, -1.656 , 3.748  , 1.086  , 1.846  , 0.029  , 0.950  , 0.413  , -0.112 , -0.043 , -0.064 , -0.048 
2.47427 ,-2.40330, -1.656 , 3.967  , 1.209  , 1.846  , 0.029  , 0.807  , 0.350  , -0.118 , -0.045 , -0.074 , -0.047 
2.48932 ,-2.32639, -1.656 , 4.114  , 1.160  , 1.831  , 0.044  , 0.714  , 0.373  , -0.124 , -0.046 , -0.084 , -0.044 
2.50547 ,-2.24949, -1.607 , 3.919  , 1.135  , 1.846  , 0.044  , 0.619  , 0.320  , -0.128 , -0.047 , -0.094 , -0.044 
2.52040 ,-2.24949, -1.590 , 3.626  , 1.209  , 1.831  , 0.044  , 0.507  , 0.277  , -0.129 , -0.047 , -0.105 , -0.042 
2.53539 ,-2.24949, -1.590 , 3.308  , 1.209  , 1.831  , 0.044  , 0.379  , 0.264  , -0.129 , -0.048 , -0.113 , -0.046 
2.55038 ,-2.05173, -1.590 , 2.942  , 1.306  , 1.816  , 0.044  , 0.250  , 0.253  , -0.127 , -0.048 , -0.115 , -0.041 
2.56558 ,-2.05173, -1.552 , 2.722  , 1.453  , 1.816  , 0.044  , 0.083  , 0.214  , -0.123 , -0.048 , -0.116 , -0.046 
2.58057 ,-2.05173, -1.552 , 2.576  , 1.624  , 1.802  , 0.029  , -0.101 , 0.207  , -0.118 , -0.049 , -0.122 , -0.046 
2.59549 ,-1.79355, -1.552 , 2.600  , 1.843  , 1.772  , 0.044  , -0.321 , 0.226  , -0.113 , -0.050 , -0.122 , -0.048 
2.61045 ,-1.79355, -1.634 , 2.722  , 1.892  , 1.772  , 0.044  , -0.407 , 0.174  , -0.109 , -0.051 , -0.125 , -0.048 
2.62538 ,-1.68368, -1.634 , 2.820  , 1.746  , 1.772  , 0.044  , -0.394 , 0.127  , -0.105 , -0.051 , -0.122 , -0.050 
2.64044 ,-1.57382, -1.634 , 2.771  , 1.501  , 1.772  , 0.029  , -0.378 , 0.122  , -0.101 , -0.051 , -0.124 , -0.052 
2.66311 ,-1.45296, -1.755 , 2.039  , 0.842  , 1.772  , 0.044  , -0.243 , 0.142  , -0.096 , -0.048 , -0.117 , -0.049 
2.68151 ,-1.42000, -1.755 , 1.428  , 0.500  , 1.758  , 0.044  , -0.197 , 0.113  , -0.088 , -0.044 , -0.110 , -0.054 
2.69642 ,-1.42000, -1.755 , 0.940  , 0.134  , 1.758  , 0.044  , -0.183 , 0.106  , -0.079 , -0.038 , -0.102 , -0.054 
2.71150 ,-1.42000, -1.755 , 0.647  , -0.012 , 1.772  , 0.044  , -0.126 , 0.107  , -0.069 , -0.033 , -0.101 , -0.056 
2.72548 ,-1.32662, -1.750 , 0.549  , 0.012  , 1.758  , 0.044  , -0.142 , 0.113  , -0.059 , -0.027 , -0.101 , -0.050 
2.74048 ,-1.28817, -1.750 , 0.378  , 0.085  , 1.772  , 0.044  , -0.112 , 0.129  , -0.050 , -0.023 , -0.092 , -0.041 
2.75549 ,-1.28817, -1.761 , 0.208  , 0.110  , 1.772  , 0.044  , -0.063 , 0.121  , -0.042 , -0.019 , -0.088 , -0.039 
2.77047 ,-1.28817, -1.761 , 0.037  , 0.110  , 1.772  , 0.044  , -0.038 , 0.138  , -0.034 , -0.016 , -0.077 , -0.038 
2.78545 ,-1.24971, -1.777 , -0.159 , 0.037  , 1.758  , 0.044  , -0.044 , 0.123  , -0.026 , -0.013 , -0.065 , -0.030 
2.80037 ,-1.24422, -1.772 , -0.110 , 0.012  , 1.772  , 0.044  , -0.068 , 0.126  , -0.019 , -0.010 , -0.055 , -0.028 
2.81433 ,-1.23873, -1.750 , 0.061  , 0.037  , 1.758  , 0.044  , -0.128 , 0.154  , -0.013 , -0.007 , -0.043 , -0.021 
