t,L_IMU_angle,R_IMU_angle,L_IMU_vel,R_IMU_vel,L_encoder,R_encoder,L_encoder_vel,R_encoder_vel,L_Cmd,R_Cmd,L_tau,R_tau
14.84710,-14.51041,-12.368 ,-284.343, -0.183 , 15.967 , 18.955 , 90.056 ,-164.604, 4.471  , -1.856 , 0.798  , -3.002 
14.86217,-24.22797,-12.368 ,-276.774, 47.059 , 20.669 , 17.651 ,120.825 ,-153.802, 5.075  , -1.757 , 1.529  , -2.883 
14.87827,-26.40330, -8.984 ,-255.924,100.917 , 26.177 , 16.655 ,154.395 ,-140.202, 5.508  , -1.858 , 2.338  , -2.650 
14.89213,-29.90799, -5.491 ,-245.646,138.540 , 31.509 , 16.055 ,184.216 ,-127.182, 5.788  , -2.110 , 2.997  , -2.421 
14.90713,-29.90799, -1.920 ,-229.313,147.036 , 37.910 , 15.674 ,217.762 ,-112.663, 5.944  , -2.403 , 3.733  , -2.220 
14.92213,-34.39597, -1.920 ,-212.833,160.073 , 44.341 , 15.527 ,248.967 ,-97.855 , 5.981  , -2.681 , 4.297  , -2.133 
14.93719,-34.39597, 1.436  ,-201.651,170.278 , 51.211 , 15.557 ,278.620 ,-83.304 , 5.927  , -2.948 , 4.886  , -2.150 
14.95337,-37.46670, 4.425  ,-191.373,176.455 , 58.374 , 15.645 ,305.703 ,-69.316 , 5.806  , -3.192 , 5.334  , -2.267 
14.96714,-38.21927, 4.425  ,-181.314,178.482 , 64.072 , 15.776 ,321.492 ,-58.590 , 5.632  , -3.399 , 5.637  , -2.422 
14.98217,-38.21927, 8.122  ,-172.280,168.106 , 69.316 , 15.952 ,329.178 ,-48.284 , 5.416  , -3.541 , 5.891  , -2.623 
14.99699,-40.39460, 8.380  ,-170.498,141.054 , 72.935 , 16.128 ,321.483 ,-39.287 , 5.181  , -3.570 , 6.072  , -2.823 
15.01216,-42.82811, 8.781  ,-174.038,114.345 , 74.663 , 16.157 ,296.604 ,-32.703 , 4.955  , -3.472 , 6.173  , -3.006 
15.02829,-44.19043, 8.781  ,-165.640, 87.684 , 74.487 , 15.923 ,253.019 ,-29.187 , 4.725  , -3.266 , 6.051  , -3.169 
15.04215,-44.19043, 10.022 ,-148.501, 76.698 , 73.315 , 15.381 ,208.232 ,-29.368 , 4.454  , -3.000 , 5.831  , -3.253 
15.05717,-42.76768, 10.022 ,-96.645 , 80.385 , 71.411 , 14.370 ,159.506 ,-33.736 , 4.064  , -2.742 , 5.568  , -3.268 
15.07216,-38.94438, 11.934 ,-10.169 , 80.970 , 69.097 , 12.847 ,113.326 ,-42.354 , 3.443  , -2.515 , 5.249  , -3.196 
15.08713,-36.69764, 11.934 , 46.961 , 80.629 , 66.475 , 10.884 , 70.912 ,-54.157 , 2.617  , -2.308 , 4.961  , -3.086 
15.10213,-36.69764, 12.088 , 89.418 , 71.351 , 63.545 , 8.701  , 32.241 ,-67.219 , 1.705  , -2.100 , 4.624  , -2.952 
15.11709,-36.74708, 12.088 , 95.131 , 62.074 , 60.469 , 6.519  , -2.694 ,-79.289 , 0.823  , -1.875 , 4.191  , -2.787 
15.13325,-34.80247, 10.467 , 90.272 , 48.182 , 56.865 , 4.438  ,-36.475 ,-88.424 , 0.064  , -1.627 , 3.578  , -2.630 
15.14717,-33.26986, 9.704  ,109.364 , 23.865 , 53.467 , 2.988  ,-63.992 ,-91.843 , -0.612 , -1.334 , 3.011  , -2.509 
15.16209,-33.26986, 8.841  ,135.097 , -1.160 , 49.556 , 1.860  ,-92.362 ,-90.665 , -1.273 , -0.980 , 2.253  , -2.359 
15.17715,-31.12749, 8.841  ,144.302 ,-26.160 , 45.410 , 1.245  ,-118.770,-84.753 , -1.897 , -0.577 , 1.472  , -2.145 
15.19326,-29.29824, 1.777  ,126.943 ,-71.302 , 41.162 , 1.172  ,-142.414,-73.708 , -2.404 , -0.093 , 0.665  , -1.889 
15.20717,-28.19409, 1.777  ,106.191 ,-112.319, 37.354 , 1.509  ,-159.370,-61.016 , -2.750 , 0.486  , -0.051 , -1.612 
15.22217,-28.95216, -4.925 , 69.960 ,-154.336, 33.486 , 2.227  ,-174.394,-45.734 , -2.921 , 1.138  , -0.868 , -1.289 
15.23702,-27.60082, -6.715 , 53.602 ,-195.792, 29.868 , 3.354  ,-184.816,-28.992 , -2.950 , 1.850  , -1.476 , -0.914 
15.25218,-26.04623,-10.143 , 49.671 ,-207.120, 26.528 , 5.024  ,-190.540, -9.801 , -2.919 , 2.549  , -1.943 , -0.470 
15.26716,-26.04623,-11.852 , 32.483 ,-207.535, 23.394 , 7.427  ,-193.382, 12.963 , -2.836 , 3.155  , -2.351 , 0.047  
15.28221,-22.04715,-11.852 , 40.931 ,-201.822, 20.479 , 10.532 ,-193.849, 39.460 , -2.733 , 3.645  , -2.620 , 0.619  
15.29826,-19.97070,-15.510 , 78.309 ,-196.329, 17.710 , 14.678 ,-191.114, 71.548 , -2.718 , 4.022  , -2.756 , 1.314  
15.31210,-19.97070,-19.597 ,108.925 ,-195.523, 15.791 , 18.911 ,-184.947,101.795 , -2.821 , 4.309  , -2.855 , 1.888  
15.32716,-14.72465,-24.514 ,144.546 ,-196.622, 14.238 , 23.965 ,-174.170,134.821 , -3.021 , 4.532  , -2.875 , 2.442  
15.34331,-10.88487,-24.514 ,171.865 ,-190.616, 13.096 , 29.780 ,-159.145,169.735 , -3.297 , 4.688  , -2.879 , 3.042  
15.35827,-6.83635,-27.892 ,178.775 ,-189.859, 12.422 , 35.508 ,-143.027,200.630 , -3.581 , 4.782  , -2.904 , 3.497  
15.37339,-6.83635,-31.309 ,188.077 ,-183.389, 12.012 , 41.514 ,-126.308,228.984 , -3.834 , 4.822  , -2.970 , 3.893  
15.38705,-6.83635,-31.309 ,196.622 ,-177.993, 11.807 , 47.095 ,-111.053,252.433 , -4.064 , 4.807  , -3.103 , 4.171  
15.40338,1.93637 ,-31.309 ,206.558 ,-180.508, 11.689 , 53.350 ,-94.839 ,274.535 , -4.274 , 4.762  , -3.303 , 4.447  
15.41834,5.84756 ,-36.203 ,212.418 ,-172.232, 11.689 , 59.033 ,-80.954 ,290.306 , -4.460 , 4.686  , -3.519 , 4.663  
15.43211,5.84756 ,-37.895 ,208.731 ,-160.855, 11.675 , 63.809 ,-69.655 ,299.331 , -4.598 , 4.558  , -3.703 , 4.789  
15.44697,7.40215 ,-37.895 ,203.287 ,-148.843, 11.675 , 68.145 ,-59.346 ,300.594 , -4.674 , 4.378  , -3.916 , 4.908  
15.46198,9.63241 ,-37.895 ,185.293 ,-136.831, 11.675 , 71.309 ,-50.625 ,291.009 , -4.667 , 4.154  , -4.116 , 5.018  
15.47710,12.21973,-40.109 ,164.346 ,-115.981, 11.660 , 73.008 ,-43.334 ,268.830 , -4.561 , 3.877  , -4.292 , 5.038  
15.49208,12.21973,-38.911 ,146.426 ,-83.217 , 11.455 , 73.110 ,-38.281 ,234.326 , -4.370 , 3.516  , -4.374 , 4.969  
15.50699,13.69192,-38.911 ,127.871 ,-43.616 , 10.796 , 71.968 ,-37.657 ,191.231 , -4.113 , 3.048  , -4.412 , 4.780  
15.52211,13.69192,-38.120 ,117.739 , -1.917 , 9.653  , 69.785 ,-41.866 ,143.907 , -3.815 , 2.475  , -4.441 , 4.566  
15.53715,14.11490,-37.868 ,106.825 , 49.354 , 8.086  , 66.841 ,-50.192 , 95.066 , -3.500 , 1.793  , -4.330 , 4.247  
15.55330,14.11490,-35.528 , 89.564 , 95.546 , 6.079  , 63.003 ,-61.413 , 43.716 , -3.156 , 1.013  , -4.253 , 3.811  
15.56716,13.31289,-35.528 , 67.543 ,139.199 , 4.292  , 59.297 ,-71.038 , 1.467  , -2.770 , 0.168  , -4.080 , 3.382  
15.58325,13.31289,-33.885 , 45.521 ,183.413 , 2.417  , 54.800 ,-79.155 ,-42.660 , -2.340 , -0.724 , -3.889 , 2.781  
15.59833,8.29755 ,-28.930 , 17.517 ,189.786 , 1.201  , 50.347 ,-81.409 ,-79.793 , -1.864 , -1.580 , -3.687 , 2.150  
15.61203,8.29755 ,-24.645 ,-22.449 ,189.419 , 0.718  , 45.864 ,-77.047 ,-112.051, -1.316 , -2.313 , -3.472 , 1.551  
15.62706,1.81552 ,-20.597 ,-70.619 ,177.090 , 1.055  , 40.635 ,-64.920 ,-145.327, -0.670 , -2.902 , -3.154 , 0.785  
15.64209,1.81552 ,-21.476 ,-118.007,125.209 , 2.080  , 35.449 ,-47.038 ,-175.503, 0.069  , -3.266 , -2.767 , -0.108 
15.65712,-2.70542,-21.789 ,-174.063, 84.730 , 3.662  , 30.630 ,-25.686 ,-198.476, 0.899  , -3.381 , -2.247 , -1.011 
15.67213,-2.70542,-20.668 ,-208.243, 48.621 , 5.537  , 26.572 , -4.143 ,-211.070, 1.777  , -3.312 , -1.684 , -1.797 
15.68708,-14.69169,-20.668 ,-244.157, 15.613 , 7.646  , 23.174 , 16.839 ,-215.130, 2.652  , -3.103 , -1.077 , -2.411 
15.70208,-17.22408,-20.399 ,-273.478, 9.436  , 10.283 , 20.347 , 38.701 ,-212.235, 3.511  , -2.831 , -0.412 , -2.840 
15.71713,-21.99222,-15.461 ,-278.434, 38.587 , 13.579 , 18.062 , 63.182 ,-204.298, 4.291  , -2.628 , 0.316  , -3.074 
15.73211,-21.99222,-11.308 ,-279.045, 67.494 , 17.695 , 16.260 , 91.455 ,-192.726, 4.944  , -2.551 , 1.100  , -3.151 
15.74710,-26.52415,-11.308 ,-261.173,103.993 , 22.588 , 14.839 ,123.693 ,-178.792, 5.442  , -2.598 , 1.923  , -3.102 
15.76209,-26.52415, -7.007 ,-250.651,151.699 , 27.920 , 13.740 ,156.854 ,-163.475, 5.782  , -2.786 , 2.749  , -2.989 
15.77714,-32.38544, -2.826 ,-242.081,173.452 , 34.058 , 12.964 ,191.411 ,-147.393, 6.005  , -3.065 , 3.517  , -2.879 
15.79341,-32.38544, 1.513  ,-232.218,187.027 , 40.957 , 12.495 ,228.757 ,-129.680, 6.126  , -3.355 , 4.203  , -2.809 
15.80715,-33.81918, 1.513  ,-220.987,197.647 , 47.197 , 12.319 ,257.927 ,-113.817, 6.155  , -3.631 , 4.776  , -2.835 
15.82328,-38.39506, 3.365  ,-201.114,205.777 , 54.580 , 12.319 ,289.168 ,-96.084 , 6.086  , -3.882 , 5.232  , -2.932 
15.83829,-39.02678, 6.743  ,-180.166,206.656 , 60.967 , 12.378 ,310.793 ,-81.213 , 5.915  , -4.093 , 5.611  , -3.101 
15.85214,-39.54314, 10.665 ,-161.392,202.139 , 66.401 , 12.437 ,323.741 ,-69.364 , 5.660  , -4.243 , 5.933  , -3.289 
15.86714,-39.54314, 11.302 ,-145.351,179.239 , 70.957 , 12.495 ,325.851 ,-58.488 , 5.344  , -4.296 , 6.192  , -3.494 
15.88334,-41.05928, 11.302 ,-134.780,155.019 , 73.799 , 12.480 ,308.868 ,-49.397 , 4.993  , -4.226 , 6.360  , -3.735 
15.89833,-41.32296, 11.846 ,-123.085,127.871 , 74.194 , 12.451 ,273.156 ,-42.318 , 4.623  , -4.044 , 6.358  , -3.920 
15.91329,-41.32296, 12.895 ,-112.343,104.237 , 72.993 , 12.246 ,224.425 ,-37.377 , 4.239  , -3.769 , 6.133  , -3.995 
15.92715,-40.86152, 12.895 ,-82.020 , 97.499 , 70.972 , 11.646 ,174.939 ,-36.807 , 3.808  , -3.454 , 5.799  , -3.999 
15.94217,-40.86152, 14.516 ,-45.130 , 89.931 , 68.306 , 10.444 ,123.045 ,-41.406 , 3.289  , -3.139 , 5.421  , -3.915 
15.95834,-39.92218, 14.598 , -2.576 , 84.071 , 64.995 , 8.613  , 71.787 ,-51.521 , 2.675  , -2.827 , 4.968  , -3.765 
15.97332,-39.32891, 13.802 , 33.118 , 73.378 , 61.802 , 6.563  , 29.156 ,-63.593 , 1.986  , -2.513 , 4.538  , -3.630 
15.98715,-38.50492, 13.802 , 63.978 , 52.601 , 58.711 , 4.702  , -5.629 ,-73.953 , 1.257  , -2.170 , 4.094  , -3.475 
16.00323,-37.23598, 12.879 , 97.768 , 32.508 , 54.961 , 2.988  ,-40.793 ,-80.940 , 0.504  , -1.786 , 3.631  , -3.319 
16.01832,-37.23598, 8.105  ,120.839 , -8.972 , 50.977 , 2.153  ,-71.929 ,-79.802 , -0.252 , -1.330 , 3.050  , -3.140 
16.03333,-32.02289, 8.105  ,133.046 ,-53.114 , 46.670 , 2.212  ,-102.977,-70.185 , -0.964 , -0.769 , 2.444  , -2.880 
16.04832,-30.74296, 2.640  ,133.657 ,-103.236, 42.451 , 3.003  ,-130.243,-54.019 , -1.592 , -0.103 , 1.701  , -2.552 
16.06330,-31.04509, -4.491 , 92.543 ,-162.734, 38.511 , 4.365  ,-150.403,-33.871 , -2.041 , 0.677  , 0.924  , -2.147 
16.07825,-31.04509, -6.216 , 35.901 ,-193.204, 34.893 , 6.152  ,-164.459,-12.274 , -2.225 , 1.513  , 0.173  , -1.671 
16.09216,-28.85878, -6.216 , 4.334  ,-214.371, 31.831 , 8.174  ,-172.423, 8.246  , -2.200 , 2.319  , -0.481 , -1.183 
16.11582,-27.01305,-12.621 , -5.505 ,-207.559, 27.334 , 12.627 ,-176.589, 46.100 , -2.087 , 3.021  , -1.361 , -0.143 
16.13355,-27.01305,-12.621 , 51.746 ,-202.017, 24.536 , 16.743 ,-174.858, 76.640 , -2.070 , 3.581  , -1.784 , 0.498  
16.15644,-18.73472,-12.621 ,129.873 ,-195.157, 21.357 , 23.496 ,-167.592,121.323 , -2.306 , 4.016  , -2.001 , 1.342  
16.17333,-18.73472,-19.273 ,173.086 ,-199.478, 19.512 , 29.106 ,-158.422,154.696 , -2.728 , 4.360  , -2.077 , 1.956  
16.18824,-14.29618,-22.789 ,183.926 ,-201.675, 18.223 , 34.351 ,-148.173,183.250 , -3.178 , 4.642  , -2.189 , 2.475  
16.20327,-14.29618,-28.359 ,194.742 ,-195.767, 17.241 , 39.888 ,-136.524,210.075 , -3.586 , 4.851  , -2.244 , 3.044  
16.22208,-9.59396,-28.359 ,208.414 ,-184.952, 16.230 , 47.007 ,-121.409,240.006 , -3.963 , 4.970  , -2.500 , 3.647  
16.23705,-1.60678,-31.710 ,230.436 ,-168.862, 15.483 , 52.617 ,-110.637,259.619 , -4.331 , 4.993  , -2.773 , 4.059  
16.25203,3.99634 ,-32.352 ,246.427 ,-148.672, 14.795 , 57.979 ,-101.088,274.719 , -4.695 , 4.915  , -3.068 , 4.409  
16.26711,7.67681 ,-33.874 ,244.059 ,-131.289, 14.209 , 62.739 ,-92.214 ,282.763 , -5.007 , 4.749  , -3.401 , 4.722  
16.28325,8.39094 ,-33.874 ,219.620 ,-116.518, 13.667 , 66.577 ,-83.190 ,279.987 , -5.194 , 4.519  , -3.792 , 5.010  
16.30751,9.27535 ,-33.907 ,147.890 ,-76.283 , 12.993 , 69.155 ,-70.868 ,247.596 , -5.139 , 4.192  , -4.325 , 5.239  
16.33190,10.85740,-33.907 ,112.343 ,-47.791 , 11.895 , 67.690 ,-63.442 ,180.865 , -4.858 , 3.757  , -4.657 , 5.134  
16.35504,10.85740,-35.720 ,117.397 ,-15.393 , 9.771  , 64.189 ,-67.611 ,110.280 , -4.532 , 3.247  , -4.808 , 4.831  
16.36822,11.77478,-34.094 ,104.652 , 19.495 , 8.013  , 61.787 ,-74.861 , 72.218 , -4.214 , 2.665  , -4.861 , 4.674  
16.38331,11.33532,-34.094 , 83.363 , 64.002 , 5.757  , 58.799 ,-85.450 , 31.920 , -3.853 , 1.999  , -4.879 , 4.421  
16.39833,10.17624,-31.940 , 54.945 ,107.509 , 3.574  , 55.591 ,-95.092 , -4.051 , -3.429 , 1.250  , -4.843 , 4.086  
16.41327,10.17624,-28.496 , 26.526 ,143.862 , 1.846  , 52.104 ,-99.913 ,-36.836 , -2.937 , 0.450  , -4.718 , 3.605  
16.42839,5.16640 ,-28.496 , -5.921 ,171.426 , 0.952  , 48.237 ,-96.932 ,-68.423 , -2.384 , -0.359 , -4.535 , 3.042  
16.44214,3.17235 ,-28.496 ,-45.740 ,186.563 , 0.996  , 44.077 ,-85.754 ,-98.109 , -1.760 , -1.131 , -4.246 , 2.472  
16.45705,-0.77180,-19.982 ,-83.998 ,197.964 , 1.831  , 39.287 ,-67.127 ,-129.547, -1.066 , -1.835 , -3.869 , 1.738  
16.47205,-0.77180,-19.784 ,-127.260,155.532 , 3.354  , 34.746 ,-43.930 ,-156.140, -0.310 , -2.366 , -3.372 , 0.889  
16.48714,-0.77180,-20.267 ,-151.406, 85.780 , 5.288  , 30.806 ,-19.272 ,-173.976, 0.466  , -2.590 , -2.788 , 0.007  
16.50324,-11.78576,-20.267 ,-190.884, 16.028 , 7.603  , 27.231 , 6.205  ,-183.553, 1.250  , -2.499 , -2.162 , -0.809 
16.51834,-11.78576,-20.103 ,-234.586,-42.054 , 10.269 , 24.243 , 29.939 ,-186.329, 2.073  , -2.161 , -1.504 , -1.427 
16.53339,-14.29068,-16.230 ,-270.964, -9.754 , 13.433 , 21.694 , 54.990 ,-184.618, 2.918  , -1.811 , -0.858 , -1.911 
16.54834,-16.69673,-16.230 ,-300.285, 43.836 , 17.241 , 19.526 , 82.286 ,-179.284, 3.751  , -1.667 , -0.186 , -2.170 
16.56345,-26.87022, -8.825 ,-296.818, 93.861 , 21.724 , 17.827 ,112.129 ,-170.351, 4.491  , -1.735 , 0.586  , -2.217 
16.57841,-28.83131, -8.825 ,-275.456,149.673 , 26.616 , 16.611 ,142.489 ,-158.238, 5.051  , -1.987 , 1.424  , -2.136 
16.59335,-31.66033, -5.408 ,-249.552,151.968 , 31.978 , 15.762 ,172.655 ,-143.870, 5.411  , -2.304 , 2.276  , -2.022 
16.60827,-33.10506, -5.408 ,-224.405,154.238 , 38.027 , 15.220 ,204.889 ,-128.407, 5.589  , -2.570 , 3.051  , -1.974 
16.62341,-33.10506, 1.629  ,-202.823,169.912 , 44.121 , 14.956 ,234.718 ,-112.523, 5.621  , -2.818 , 3.731  , -2.018 
16.63848,-34.31357, 3.167  ,-187.442,172.134 , 50.669 , 14.897 ,262.933 ,-96.817 , 5.546  , -3.049 , 4.329  , -2.162 
16.65353,-37.29091, 5.809  ,-171.621,176.773 , 56.968 , 14.985 ,287.634 ,-81.792 , 5.392  , -3.243 , 4.830  , -2.316 
16.67607,-38.97185, 7.990  ,-152.505,169.302 , 65.654 , 15.176 ,309.455 ,-62.017 , 5.163  , -3.385 , 5.325  , -2.629 
16.69259,-39.79034, 9.698  ,-139.174,152.236 , 70.371 , 15.322 ,309.074 ,-50.188 , 4.876  , -3.440 , 5.673  , -2.798 
16.70759,-40.02655, 10.209 ,-129.067,131.777 , 72.612 , 15.322 ,291.152 ,-42.297 , 4.559  , -3.396 , 5.805  , -2.932 
16.72249,-40.01556, 11.473 ,-113.442,115.517 , 72.993 , 15.190 ,256.853 ,-37.010 , 4.214  , -3.269 , 5.794  , -3.047 
16.73853,-39.34539, 12.275 ,-80.629 ,104.189 , 72.012 , 14.751 ,212.176 ,-34.927 , 3.803  , -3.090 , 5.573  , -3.128 
16.75351,-36.42298, 13.478 ,-28.284 , 95.961 , 70.195 , 13.828 ,164.185 ,-37.323 , 3.267  , -2.882 , 5.287  , -3.141 
16.76843,-36.42298, 13.478 , 22.083 , 92.128 , 67.793 , 12.378 ,117.091 ,-44.597 , 2.593  , -2.665 , 4.974  , -3.127 
16.78340,-36.42298, 13.478 , 64.564 , 88.808 , 65.024 , 10.430 , 72.674 ,-55.970 , 1.824  , -2.451 , 4.559  , -3.089 
16.79752,-36.03296, 13.478 , 82.997 , 84.950 , 61.978 , 8.203  , 32.224 ,-69.052 , 1.040  , -2.241 , 4.126  , -2.986 
16.81337,-34.25315, 11.626 , 85.634 , 71.473 , 58.755 , 6.021  , -4.038 ,-80.919 , 0.324  , -2.017 , 3.567  , -2.879 
16.82831,-34.25315, 11.626 , 95.009 , 40.027 , 55.195 , 4.219  ,-37.411 ,-88.267 , -0.313 , -1.727 , 3.028  , -2.806 
16.84331,-34.25315, 8.830  ,104.360 , -2.722 , 51.108 , 3.076  ,-70.086 ,-88.704 , -0.891 , -1.327 , 2.346  , -2.648 
16.85841,-31.88006, 8.830  ,112.807 ,-45.447 , 46.641 , 2.725  ,-102.835,-81.546 , -1.413 , -0.813 , 1.625  , -2.508 
16.87336,-30.82536, 4.524  ,108.949 ,-98.500 , 42.261 , 3.076  ,-131.405,-67.999 , -1.861 , -0.186 , 0.893  , -2.275 
16.88832,-30.25406, -2.694 , 81.801 ,-146.645, 38.086 , 3.911  ,-153.530,-50.867 , -2.173 , 0.547  , 0.178  , -1.959 
16.90343,-29.42458, -4.705 , 46.522 ,-182.364, 33.970 , 5.244  ,-171.221,-31.405 , -2.308 , 1.330  , -0.473 , -1.602 
16.91753,-27.22728, -4.705 , 24.695 ,-216.910, 30.176 , 7.119  ,-184.197, -9.737 , -2.300 , 2.128  , -0.937 , -1.160 
16.93352,-27.22728, -9.220 , 9.387  ,-222.013, 26.719 , 9.624  ,-191.773, 14.401 , -2.209 , 2.874  , -1.447 , -0.611 
16.94841,-24.43122,-13.280 , 17.322 ,-214.273, 23.599 , 12.788 ,-194.505, 41.489 , -2.105 , 3.490  , -1.819 , 0.030  
16.96346,-24.43122,-17.587 , 60.340 ,-208.927, 21.035 , 16.611 ,-192.381, 70.976 , -2.102 , 3.972  , -2.081 , 0.762  
16.97751,-17.40536,-21.196 , 95.814 ,-203.458, 19.043 , 21.006 ,-185.024,102.129 , -2.240 , 4.341  , -2.214 , 1.479  
16.99352,-15.40581,-22.668 ,138.808 ,-199.234, 17.710 , 25.928 ,-172.278,134.006 , -2.496 , 4.613  , -2.227 , 2.155  
17.00841,-13.43374,-25.667 ,173.794 ,-192.544, 16.919 , 31.274 ,-155.709,165.936 , -2.851 , 4.800  , -2.248 , 2.761  
17.02350,-9.51705,-25.667 ,183.999 ,-184.829, 16.494 , 36.987 ,-137.362,196.437 , -3.226 , 4.904  , -2.298 , 3.291  
17.03848,-9.51705,-28.721 ,194.888 ,-176.577, 16.304 , 42.964 ,-119.127,225.374 , -3.569 , 4.936  , -2.394 , 3.729  
17.05343,-7.15496,-28.721 ,203.238 ,-174.063, 16.187 , 48.984 ,-102.497,251.594 , -3.880 , 4.915  , -2.581 , 4.142  
17.06845,0.92561 ,-31.127 ,219.913 ,-169.937, 16.069 , 54.976 ,-88.175 ,273.888 , -4.172 , 4.858  , -2.825 , 4.415  
17.08347,4.80385 ,-32.006 ,224.112 ,-158.193, 15.938 , 60.732 ,-76.166 ,290.697 , -4.439 , 4.751  , -3.111 , 4.694  
17.09749,4.80385 ,-34.363 ,222.061 ,-139.638, 15.762 , 65.566 ,-66.449 ,298.514 , -4.647 , 4.576  , -3.394 , 4.893  
17.11255,6.37491 ,-34.363 ,212.906 ,-123.842, 15.469 , 69.126 ,-59.145 ,293.596 , -4.778 , 4.335  , -3.670 , 5.113  
17.12844,10.40146,-35.011 ,183.536 ,-110.805, 15.000 , 70.928 ,-54.464 ,273.374 , -4.789 , 4.049  , -3.926 , 5.247  
17.14252,10.40146,-34.489 ,165.347 ,-81.654 , 14.297 , 70.869 ,-52.679 ,237.508 , -4.681 , 3.702  , -4.168 , 5.189  
17.15759,12.12085,-32.413 ,143.911 ,-46.473 , 13.271 , 69.478 ,-54.107 ,191.543 , -4.486 , 3.261  , -4.352 , 5.042  
17.17256,12.48890,-32.413 ,120.522 , -3.381 , 11.807 , 66.987 ,-59.218 ,141.044 , -4.209 , 2.715  , -4.446 , 4.810  
17.18751,12.59327,-32.413 ,102.235 , 39.930 , 9.917  , 63.750 ,-67.798 , 89.574 , -3.868 , 2.068  , -4.496 , 4.439  
17.20250,12.59327,-31.589 , 83.095 , 65.785 , 7.690  , 60.088 ,-78.834 , 40.486 , -3.484 , 1.370  , -4.460 , 4.014  
17.21758,12.49439,-30.293 , 71.327 , 97.328 , 5.332  , 56.147 ,-90.378 , -4.062 , -3.077 , 0.656  , -4.348 , 3.539  
17.23249,10.89586,-27.128 , 45.936 ,129.775 , 3.120  , 52.017 ,-99.622 ,-43.760 , -2.641 , -0.081 , -4.183 , 3.006  
17.24749,8.35798 ,-27.128 , 16.638 ,163.052 , 1.494  , 47.695 ,-103.177,-79.457 , -2.149 , -0.836 , -4.018 , 2.439  
17.26346,8.35798 ,-22.794 ,-17.884 ,187.466 , 0.776  , 42.979 ,-98.156 ,-112.842, -1.593 , -1.588 , -3.811 , 1.851  
17.27846,6.66606 ,-18.954 ,-56.580 ,178.897 , 1.011  , 37.954 ,-84.046 ,-144.617, -0.969 , -2.252 , -3.475 , 1.132  
17.29345,0.80476 ,-20.141 ,-96.522 ,145.669 , 2.036  , 33.179 ,-63.637 ,-171.332, -0.279 , -2.727 , -3.053 , 0.309  
17.30844,-4.23255,-20.141 ,-143.032, 81.581 , 3.618  , 28.945 ,-39.886 ,-189.663, 0.478  , -2.929 , -2.544 , -0.465 
17.32251,-10.41245,-19.180 ,-202.701, 36.756 , 5.684  , 25.107 ,-14.698 ,-200.285, 1.327  , -2.877 , -2.022 , -1.191 
17.33749,-13.13161,-18.262 ,-256.974, 16.345 , 8.291  , 21.724 , 11.649 ,-204.830, 2.265  , -2.690 , -1.431 , -1.812 
17.35354,-15.58160,-15.631 ,-288.737, 45.716 , 11.411 , 18.970 , 39.371 ,-204.385, 3.219  , -2.533 , -0.803 , -2.276 
17.36845,-18.09201,-15.631 ,-297.649,105.092 , 15.205 , 16.421 , 68.656 ,-198.748, 4.095  , -2.556 , -0.086 , -2.547 
17.38255,-20.55848, -7.408 ,-285.808,142.031 , 19.644 , 14.561 , 99.825 ,-188.651, 4.815  , -2.747 , 0.688  , -2.643 
17.39753,-27.32067, -7.408 ,-270.207,173.257 , 24.419 , 13.169 ,131.774 ,-175.180, 5.350  , -3.026 , 1.558  , -2.661 
17.41257,-30.39139, -7.408 ,-245.841,173.355 , 29.766 , 12.100 ,163.009 ,-160.109, 5.700  , -3.309 , 2.471  , -2.679 
17.43264,-32.91829, 0.634  ,-215.909,187.466 , 37.822 , 10.986 ,206.644 ,-140.207, 5.864  , -3.559 , 3.557  , -2.795 
17.44758,-32.91829, 3.705  ,-192.984,188.199 , 43.901 , 10.342 ,236.784 ,-126.046, 5.870  , -3.782 , 4.275  , -2.928 
17.46249,-35.25292, 3.705  ,-177.603,185.879 , 50.332 , 9.902  ,264.069 ,-112.135, 5.769  , -3.949 , 4.785  , -3.089 
17.47754,-36.70863, 7.155  ,-164.712,179.434 , 56.411 , 9.771  ,286.276 ,-97.640 , 5.596  , -4.052 , 5.184  , -3.281 
17.49261,-37.41176, 7.155  ,-150.503,164.688 , 61.655 , 9.829  ,298.378 ,-82.965 , 5.365  , -4.078 , 5.530  , -3.475 
17.50852,-37.41176, 9.193  ,-135.659,146.206 , 65.991 , 10.020 ,300.026 ,-69.164 , 5.083  , -4.013 , 5.717  , -3.667 
17.52338,-37.48318, 9.193  ,-118.862,125.014 , 68.774 , 10.239 ,287.897 ,-56.632 , 4.752  , -3.859 , 5.882  , -3.792 
17.53843,-37.32387, 9.759  ,-108.046,105.653 , 69.668 , 10.386 ,259.582 ,-46.480 , 4.391  , -3.628 , 5.942  , -3.862 
17.55258,-37.32387, 11.962 ,-95.399 , 88.173 , 69.053 , 10.283 ,218.466 ,-39.826 , 4.013  , -3.340 , 5.753  , -3.875 
17.57159,-36.34607, 12.703 ,-41.053 , 81.508 , 66.943 , 9.741  ,159.977 ,-36.629 , 3.539  , -3.029 , 5.391  , -3.786 
17.59554,-35.35180, 12.703 , 18.933 , 75.428 , 63.018 , 8.145  , 87.303 ,-41.803 , 2.895  , -2.722 , 4.849  , -3.545 
